Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
3,5,23.70000,440,SLE,R2,17/03/2019,25.513,24.772,6.41,WOOLYBULLY KEATS (25.06),5.395,333,M,6.4,MH,
S,,,350,HVL,R3,31/03/2019,,19.003,-,SECRET PACKAGE (19.54),,,,0,MH,
S,,,425,BEN,R9,12/04/2019,,23.754,-,EXTRA SPEED (24.23),,,,0,MH,
2,6,23.80000,400,WGL,R1,16/07/2019,23.569,22.686,1.80,TALULAH BALE (23.44),8.692,73,M  C4,14.1,M,
2,7,24.00000,440,SLE,R1,21/07/2019,25.097,24.758,0.10,ASTON MEILLEUR (25.09),5.4965,722,S  C1  V10,3.1,M,
S,,,400,WGL,R1,23/07/2019,,23.315,-,BACK A ROUGHY (23.32),,,,0,M,
5,2,23.90000,525,MEP,R1,14/08/2019,31.522,30.037,8.10,INVICTUS ROY (30.96),5.3085,5555,S  C12,11.2,MH,
2,5,23.80000,525,MEP,R2,21/08/2019,30.826,30.061,0.71,WAKE UP (30.78),5.2925,3333,M  C1,3.9,M,
4,6,23.40000,440,SLE,R1,13/10/2019,25.291,24.828,0.17,I'M DEMANDING (25.28),5.6075,544,M  C4,5.3,M,
3,6,23.60000,440,SLE,R3,20/10/2019,25.774,25.027,6.30,CHIEF'S MAGIC (25.33),5.582,445,M,4.2,MH,
2,8,23.90000,440,SLE,R1,27/10/2019,25.337,24.758,0.80,MARSHA (25.28),5.571,743,M  C1,2.6,M,
2,3,24.00000,440,SLE,R1,03/11/2019,25.946,24.828,15.97,ZIPPING HAMISH (24.83),5.7,335,Q  W  C4,3.2,MH,
1,6,24.20000,440,SLE,R1,10/11/2019,25.554,24.899,0.36,SUCCESSFUL SISSY (25.58),5.547,422,M  C4,3.7,M,
7,7,24.30000,440,SLE,R11,15/11/2019,25.871,24.88,9.43,I'M DEMANDING (25.21),5.6215,755,M  W  C5  SW,9.7,X67,
5,5,24.30000,440,SLE,R4,17/11/2019,25.596,24.857,8.80,MATILDA HOOK (24.98),5.6725,755,M  C4,14.3,X67H,
R,,,440,SLE,R3,24/11/2019,,24.798,-,ASTON CAIRN (25.18),,,,0,7,
4,7,24.70000,440,SLE,R9,29/11/2019,25.722,24.953,9.97,DR. HEADLEY (25.02),5.52775,634,S  W  C1,10,X67,
5,5,24.60000,440,SLE,R3,08/12/2019,25.609,24.841,7.34,LOCKWOOD LAD (25.10),5.417,375,Q  W  C4,34,7,
5,1,24.60000,440,SLE,R9,15/12/2019,25.438,24.67,6.59,LOCKWOOD LAD (24.98),5.484,755,S,30.2,X67H,
