Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
8,1,34.00000,440,SLE,R1,25/03/2018,26.079,24.632,12.06,JUST LOVE (25.24),5.5415,887,M  C8  V0,13.3,M,
5,4,33.80000,440,SLE,R1,04/04/2018,25.82,24.855,6.74,WALTZ ON BYE (25.35),5.385,245,M  W  C4  SW,50.7,M,
6,5,33.70000,440,SLE,R4,08/04/2018,26.194,24.709,14.90,DREAM GEM (25.15),5.51,457,S  C2,36.9,MH,
S,,,400,WGL,R12,03/05/2018,,22.723,-,SOMERTON MAY (22.73),,,,0,M,
6,4,34.10000,440,SLE,R1,20/05/2018,26.158,24.894,8.90,JACK WHELAN (25.54),5.707,566,M  C4,26,MH,
5,3,33.90000,440,SLE,R1,03/06/2018,26.428,24.756,10.90,SAPPHIRE POWER (25.67),5.386,366,M  C7  V0,35.2,M,
R,,,440,SLE,R1,13/06/2018,,24.801,-,GOLDIELOCKS ROSE (25.45),,,,0,M,
6,6,34.40000,440,SLE,R3,17/06/2018,26.011,25.118,7.03,INVICTUS CLIVE (25.52),5.465,367,M  C8,11,MH,
2,1,33.70000,520,SLE,R3,01/07/2018,30.364,29.723,8.60,BENNY'S ENTITY (29.76),9.83,222,M  C1,29,RW,
2,5,33.80000,440,SLE,R2,08/07/2018,25.676,25.05,1.13,STAR RAD (25.60),5.525,212,M  W,19.5,M,
3,7,34.00000,440,SLE,R2,13/07/2018,25.791,24.898,1.16,DOUBLE WHAT (25.71),5.452,544,M,18.9,MH,
8,5,34.80000,440,SLE,R2,22/07/2018,25.919,24.692,12.63,DOUBLE WHAT (25.04),5.485,688,M  C11,27.9,MF,
R,,,440,SLE,R1,29/07/2018,,25.046,-,LINE TRIKE (25.42),,,,0,M,
5,2,35.30000,440,SLE,R2,11/08/2018,25.961,24.83,1.51,STILTON STORM (25.86),5.502,456,Q  C8  SW,11.7,M,
R,,,440,SLE,R2,19/08/2018,,25.1,-,VALENCIA GEM (25.98),,,,0,M,
6,1,35.50000,440,SLE,R2,22/08/2018,25.81,25.199,8.50,WEARS WOODLEIGH (25.22),5.651,555,Q  C4,14.4,M,
5,1,35.10000,440,SLE,R4,26/08/2018,26.238,24.966,5.84,KIWI AL (25.83),5.56,377,M  W  C1,26.5,MH,
7,2,35.10000,520,SLE,R3,02/09/2018,31.022,29.804,14.44,MAJOR AMOR (30.01),10.31,666,M  C5,37.3,RW,
5,2,35.20000,440,SLE,R1,09/09/2018,25.782,24.736,7.46,HIP HIPPY SHAKE (25.26),5.495,344,M  W  C4,37.3,M,
7,4,36.20000,440,SLE,R1,23/09/2018,28.287,24.926,41.87,AKINA MOSS (25.36),5.507,577,M  C4  V14,24.2,M,
4,1,34.50000,440,SLE,R1,16/12/2018,25.687,24.394,3.36,SECRET SERVICE (25.45),5.615,556,M  C4,12.6,M,
7,8,34.40000,400,WGL,R1,10/01/2019,23.885,22.785,4.96,DELTA'S TIARA (23.54),8.638,67,S,10.2,T3-M,
3,5,33.50000,440,SLE,R1,17/05/2019,25.699,25.342,1.16,BOSCONO (25.62),5.49,422,M,40.3,M,
3,8,33.90000,440,SLE,R1,26/05/2019,25.547,24.769,5.70,ALPINE COWBOY (25.15),5.499,765,M  C1,5.1,M,
3,6,34.60000,440,SLE,R2,31/05/2019,25.804,24.955,3.27,BALLYMAC PIRATE (25.58),5.686,833,S  C4,8.1,M,
5,8,34.70000,440,SLE,R2,02/06/2019,25.618,24.894,6.39,HONOURS (25.17),5.532,455,M  C1,13.8,M,
1,8,34.70000,440,SLE,R2,14/06/2019,25.227,24.793,0.80,LAKEVIEW LUCKY (25.28),5.4125,311,M  SW,24.1,M,
8,2,34.70000,440,SLE,R2,23/06/2019,25.668,24.911,7.51,BINTANG BULLET (25.14),5.446,788,M  C4,16.1,X67,
R,,,440,SLE,R3,30/06/2019,,24.813,-,OLD TOWN ROAD (24.86),,,,0,X67H,
8,5,34.40000,440,SLE,R2,07/07/2019,25.697,24.902,7.56,MY RIPPER GOGO (25.17),5.564,888,M,31.4,X67,
7,4,33.50000,311,CRN,R2,10/07/2019,18.904,17.772,10.20,BREAK THE PLATE (18.19),10.4415,77,M  C4  V0,24.6,X67H,
