Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
6,7,26.80000,515,SAP,R1,09/09/2018,30.683,29.718,9.81,ZIPPING DHARMA (30.00),5.1825,4555,M  C4,17.2,MAPM,
2,6,26.70000,515,SAP,R1,13/09/2018,30.589,29.495,2.46,IT'S A TRICK (30.42),5.12,1111,M  R  C4,6.4,RW,
2,4,26.70000,515,SAP,R1,23/09/2018,30.761,29.379,6.40,FLY BY THEM (30.31),5.24,1112,M  C1,8.9,M,
6,7,26.50000,440,SLE,R1,30/09/2018,25.75,25.002,6.00,MACS ROAD (25.33),5.4845,644,M,11,M,
4,6,26.60000,440,SLE,R2,07/10/2018,25.863,24.78,8.26,ZIPPING JOSETTE (25.29),5.522,433,M,9.9,MH,
4,7,26.40000,440,SLE,R9,28/10/2018,25.373,24.975,5.46,DYBALA (24.99),5.365,222,Q,13.8,MH,
4,7,26.90000,440,SLE,R1,04/11/2018,25.693,24.726,6.11,OHANA LAD (25.27),5.3515,444,M  C2,31.3,MSF,
8,5,26.60000,440,SLE,R5,11/11/2018,26.049,24.81,7.97,OHANA LAD (25.49),5.499,676,M  C5  SW,32.5,MF,
2,2,26.20000,440,SLE,R2,18/11/2018,25.486,24.932,3.31,LOCKED IN (25.25),5.40375,522,M,7.7,M,
1,2,26.60000,440,SLE,R2,30/11/2018,25.209,24.871,1.80,GOLDRUSH ROSE (25.34),5.257,211,Q  SW,2.2,M,
1,8,26.70000,440,SLE,R4,05/12/2018,25.145,24.81,0.66,PECTORALIS (25.19),5.26,111,M  C1,3.1,RW,
4,1,26.70000,440,SLE,R9,15/12/2018,25.227,24.57,2.37,JEBRYNAH HELIOS (25.06),5.315,222,M,19.4,RWH,
1,3,27.10000,400,WGL,R3,21/12/2018,22.586,22.58,1.79,SHE'S AN EARN (22.71),8.28,11,M  C1,4.3,RW,
2,6,27.70000,440,SLE,R9,26/12/2018,25.16,24.549,0.44,KHLO MONEY (25.13),5.26,111,M,2.8,RW,
3,7,27.80000,400,WGL,R4,04/01/2019,22.907,22.582,2.26,THUMBS (22.75),8.3,12,Q  SW,2,RW,
1,5,27.30000,400,WGL,R11,22/01/2019,22.8,22.592,3.31,STRIKE POWER (23.03),8.26,11,M  C1,7,5,
4,7,27.00000,400,GEL,R12,25/01/2019,22.806,22.152,1.69,LITTLE WOMEN (22.69),8.5225,34,M  C1,3,5,
6,4,27.00000,311,CRN,R4,30/01/2019,18.408,17.487,8.47,EBONIQUE (17.82),10.1925,76,S  C4,3.5,RWH,
3,8,27.10000,440,SLE,R8,08/02/2019,25.17,24.874,1.69,BUMBLE BEE BOLTO (25.05),5.4095,533,M  C1,5.3,5,
7,8,26.80000,425,BEN,R8,14/02/2019,24.731,24.045,5.14,SUB ZERO MAGIC (24.37),6.69425,445,M  C2,4.8,5,
3,8,27.10000,440,SLE,R10,17/02/2019,25.234,24.584,1.60,ALON (25.12),5.457,311,M,7.6,5,
3,6,27.20000,440,SLE,R7,24/02/2019,25.609,24.811,4.89,DREAM GEM (25.27),5.3915,633,M  C2,10.3,5,
5,4,27.50000,440,SLE,R6,01/03/2019,25.191,24.846,1.91,LEMONADE KID (25.06),5.3125,433,M  C2,11,X45,
4,4,27.90000,440,SLE,R12,03/03/2019,25.205,24.716,3.04,MEPUNGA BILLY (24.99),5.38,332,M  C1,12.2,5H,
4,4,27.40000,400,WGL,R7,08/03/2019,22.993,22.521,4.77,MARCELLO (22.66),8.4825,44,M  C8,24.8,FFA,
4,1,27.50000,440,SLE,R4,15/03/2019,25.256,24.774,4.06,GOLDRUSH ROSE (24.97),5.33,233,Q  C1,5.2,RWH,
3,5,27.50000,440,SLE,R5,22/03/2019,25.188,24.971,3.10,EL DIAMONTE (24.97),5.332,422,M,10.5,5,
8,4,27.50000,440,SLE,R9,24/03/2019,25.835,24.715,11.19,JENNIFER ECCLES (25.05),5.447,478,Q  C5,6.2,RW,
4,4,27.80000,440,SLE,R3,29/03/2019,25.417,24.919,5.77,JACK WHELAN (25.01),5.3945,454,M  C4,11.7,5,
3,1,27.60000,311,CRN,R10,03/04/2019,17.94,17.552,1.54,LOST BLUE (17.83),9.77,22,M  C1  SW,4.4,5,
5,2,27.40000,440,SLE,R10,07/04/2019,25.818,25.046,5.94,VALHALLA GIRL (25.40),5.407,355,M  C4,10,5,
1,1,27.60000,440,SLE,R10,12/04/2019,25.173,25.098,2.26,THUMBS (25.33),5.3,111,Q,2.3,5NP,
2,4,27.40000,400,WGL,R9,16/04/2019,22.932,22.46,1.96,FERNANDO'S BOY (22.80),8.4225,22,M  C5,11,RWH,
5,5,27.20000,400,WGL,R5,23/04/2019,22.846,22.479,5.24,FERNANDO'S BOY (22.48),8.392,33,Q  C1,19.1,RWF,
3,2,27.10000,440,SLE,R7,28/04/2019,25.168,24.806,1.84,FERNANDO'S BOY (25.04),5.4,222,Q,7.9,5,
7,6,26.90000,440,SLE,R6,03/05/2019,25.687,24.996,7.71,RYDER SIR (25.15),5.674,855,S  C8,9.8,5,
5,3,26.60000,311,CRN,R10,08/05/2019,18.154,17.687,6.07,MUSTANG TULLY (17.73),9.91,44,M  C2,24.9,X45,
8,3,26.60000,400,WGL,R4,10/05/2019,23.328,22.664,9.49,MEPUNGA BONNIE (22.66),8.6185,67,M  C4,22.7,5,
2,7,26.60000,390,SHP,R3,16/05/2019,22.45,21.964,3.53,SPECKIE MCKEAN (22.20),8.5095,32,M  C4,28.3,5H,
6,2,26.80000,390,SHP,R4,23/05/2019,22.601,21.989,8.74,BACK BURN (21.99),8.7275,55,Q  C3,22.8,5F,
2,8,27.00000,390,WBL,R10,06/06/2019,22.352,22.173,0.86,CHIEF COMMAND (22.29),8.66,22,M  C1  SW,5.7,5,
1,3,27.20000,390,WBL,R9,13/06/2019,22.192,22.192,4.63,BUSH DESTROYER (22.52),8.54,11,M,9.5,X45,
4,7,27.60000,390,BAL,R9,20/06/2019,22.439,22.047,3.49,TYPHOON TESSIE (22.20),8.401,33,M,15.5,5,
3,5,27.20000,390,BAL,R12,26/06/2019,22.527,22.045,3.73,SPACE ALERT (22.27),8.7225,33,Q  C4,3.5,5,
6,7,27.50000,400,GEL,R12,05/07/2019,23.131,22.387,8.97,ORIGAMI ANGEL (22.50),8.5525,44,M  C3,8.8,RWH,
2,3,27.30000,440,SLE,R11,14/07/2019,25.678,25.093,2.13,ISHMY BARRY (25.53),5.34,112,Q,10,5,
4,6,27.50000,390,BAL,R10,24/07/2019,22.254,22.043,3.01,SHIMANDO (22.04),8.4475,33,M  C4,13.9,X45,
4,7,27.60000,400,MTG,R11,28/07/2019,23.51,22.94,3.50,ANOTHER SCENARIO (23.26),10.98,,,1.7,5,
1,1,27.40000,390,BAL,R12,07/08/2019,22.393,22.087,0.31,MR. FROST (22.42),8.45,11,M,4.8,5,
4,7,27.60000,400,WGL,R7,13/08/2019,23.233,22.662,8.16,DUCE ROYAL (22.66),8.495,33,M,18.5,X45,
7,8,27.70000,390,SHP,R10,21/08/2019,22.744,22.127,6.53,TEMPORALIS (22.29),8.5315,68,M  C2,9.2,5,
7,7,27.80000,440,SLE,R6,01/09/2019,26.349,24.85,13.66,MEPUNGA BONNIE (25.39),5.4515,566,M  C4,15.7,X45,
6,2,28.20000,410,HOR,R7,10/09/2019,23.95,23.233,5.09,TICKLE MY FANCY (23.59),10.4175,34,M  C2,19,5,
2,5,28.70000,311,CRN,R3,30/10/2019,18.039,17.619,2.80,ZADE'S MAGIC (17.84),9.815,22,M,11.4,5,
