Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
3,5,32.40000,300,HVL,R1,25/08/2019,17.357,16.511,6.71,FEDERAL ESTATE (16.89),4.222,7,M  C1,8.7,M,
2,6,31.80000,300,HVL,R1,08/09/2019,17.255,16.672,1.70,MAN CITY BOY (17.14),4.1,2,M  R  C1,4.7,M,
1,3,32.20000,300,HVL,R2,13/09/2019,17.143,16.756,2.47,SPOT ON MICK (17.32),4.03,1,M,1.3,T3-M,
S,,,300,HVL,R1,17/09/2019,,16.744,-,KINLOCH JOURNEY (17.37),,,,0,M,
S,,,440,SLE,R11,19/09/2019,,24.865,-,ANNIE ROSE (25.12),,,,0,X67H,
4,3,32.20000,300,HVL,R3,29/09/2019,17.14,16.762,1.53,POOKIE SMURF (17.03),4.016,4,M,10.7,X67,
2,8,32.10000,300,HVL,R9,06/10/2019,17.104,16.687,0.44,ARDMONA MISS (17.07),4.0565,5,M  C5,6.9,X67,
S,,,300,HVL,R3,13/10/2019,,16.45,-,CANOWINDRA (16.63),,,,0,X67,
3,4,31.80000,300,HVL,R10,02/12/2019,17.151,16.884,3.81,FLASH PAWS (16.88),3.98,1,M  C1,8.7,X67,
4,7,31.80000,300,HVL,R2,15/12/2019,17.133,16.34,2.69,FLASH PAWS (16.95),4.065,5,M  C4,11.9,X67,
