Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
2,5,27.00000,305,GRA (Q),R2,03/06/2019,18.23,17.93,4.25,MARION'S REGRET (17.93),3.19,0,,,QT,
2,3,26.60000,305,GRA,R1,10/07/2019,18.19,17.67,0.10,BUSTA SPOK (18.18),3.2,341,341,9,M,
6,6,26.40000,305,GRA,R1,22/07/2019,18.47,17.69,11.00,DIXIE'S REBEL (17.69),3.12,126,126,10,M,
7,5,26.40000,305,GRA,R1,29/07/2019,18.61,17.57,11.25,MARION'S REGRET (17.82),3.16,445,445,3.2,M,
3,6,26.70000,305,GRA,R1,05/08/2019,18.02,17.51,2.75,HEFTY ROYALE (17.82),3.16,422,422,8.5,M,
1,2,26.90000,305,GRA,R1,12/08/2019,17.85,17.34,2.00,ORARA CHARLOTTE (17.99),3.06,111,111,7,M,
3,5,26.80000,305,GRA,R11,19/08/2019,18.04,17.36,7.50,BLACK TINKER (17.52),3.07,222,222,5,5,
6,6,27.00000,305,GRA,R4,26/08/2019,18.34,17.46,9.00,BOURNE APPEAL (17.71),3.15,646,646,12,5,
5,7,27.20000,305,GRA,R12,23/09/2019,18.52,17.69,11.75,KIARNI DEVIL (17.69),,544,544,8,5,
4,5,27.20000,305,GRA,R9,30/09/2019,18.37,17.63,10.00,ONE TO SAVOUR (17.66),3.18,543,543,14,5,
5,4,26.90000,259,LIS,R9,08/10/2019,15.67,14.68,9.75,FIREFLY BENNO (14.98),,5,5,13,5,
4,1,27.10000,305,GRA,R9,14/10/2019,17.97,17.3,5.50,ALLEGRO DIAMOND (17.58),3.13,333,333,9,5,
R,,,305,GRA,R9,21/10/2019,,17.37,-,BLANCO BOY (17.63),,,,,5,
1,4,27.20000,305,GRA,R12,28/10/2019,17.88,17.53,0.75,CLASSY FLASH (17.92),,632,632,2.4,5,
1,1,27.10000,305,GRA,R11,04/11/2019,17.73,17.49,2.50,PAYMENT TIME (17.92),3.02,111,111,2.15,5,
A,2,,259,LIS,R3,12/11/2019,,,-,,,,,,X45,
6,1,26.80000,259,LIS,R4,19/11/2019,15.58,14.76,11.75,FIREFLY BENNO (14.76),,6,6,10,5,
S,,,272,GAR,R10,29/11/2019,,15.54,-,PUSH ME (15.54),,,,,X45,
8,4,25.80000,300,HVL,R11,15/12/2019,17.324,16.34,8.10,NO TALKING (16.76),4.019,5,M  C4,15.3,5,
