Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
1,1,30.00000,400,WGL,R4,11/11/2017,23.244,22.421,3.67,JAY BEE ELL (23.50),8.75,11,M  C1,3,MH,
6,8,30.00000,400,WGL,R2,21/11/2017,23.378,22.42,13.69,MANILA BALA (22.42),8.665,66,S,39,MF,
5,5,29.90000,425,BEN,R9,29/12/2017,24.912,23.8,9.91,HANNIBAL SPECTRE (24.22),6.68,145,M  C5,8.2,X67H,
S,,,400,WGL,R9,02/01/2018,,22.679,-,CAPPUCCINO (22.83),,,,0,X67H,
1,1,29.80000,300,HVL,R3,20/01/2018,16.906,16.877,3.23,VOLUPTUOUS BLUE (17.13),3.982,4,M  C1,2.2,7,
5,7,29.50000,300,HVL,R10,26/01/2018,17.219,16.59,3.21,RENEGADE (16.99),4.037,8,M  C2  SW,2.4,X67,
4,3,29.70000,311,CRN,R3,31/01/2018,18.515,17.803,1.76,KIOWA KAEMA (18.39),9.9365,68,S,8.8,6G,
5,4,29.60000,410,HOR,R3,06/02/2018,23.951,23.201,8.90,BILLY MORAN (23.33),10.705,54,M  C5,17.2,X67,
6,4,29.50000,410,HOR,R9,13/02/2018,23.71,23.051,6.79,ALL INN BLUEBELL (23.24),10.69175,77,M,34.6,6G,
5,1,30.00000,350,HVL,R7,16/02/2018,19.945,19.235,4.74,HEADSPACE (19.61),6.9425,4,M  C6,2.9,6G,
S,,,311,CRN,R3,21/02/2018,,17.654,-,SUPERFAST LOVE (17.82),,,,0,6G,
1,7,30.20000,350,HVL,R4,09/03/2018,19.492,19.286,2.13,MACAULIFF (19.64),6.66,1,Q,5.8,6G,
3,2,30.20000,425,BEN,R10,14/03/2018,24.567,24,6.33,PLACID MURPHY (24.12),6.9545,743,S  C4,3.6,6G,
1,6,30.10000,300,HVL,R1,23/03/2018,16.737,16.646,3.96,ALL REVVED UP (17.01),3.96,1,M  SW,1.5,RWH,
3,6,30.40000,300,HVL,R5,29/03/2018,16.982,16.768,1.06,EAR WE COME (16.91),3.9675,2,M  C5,3.8,RWF,
8,3,30.10000,350,HVL,R8,06/04/2018,20.273,19.506,10.96,BLING DYNASTY (19.51),7.102,8,S,9.7,X45,
1,7,29.80000,300,HVL,R3,22/04/2018,16.839,16.606,0.06,RUBY GAS (16.84),3.9905,4,M,3.1,RWH,
7,5,30.20000,350,HVL,R4,29/04/2018,19.667,19.118,4.24,WAZZA HAWK (19.37),6.7095,6,M  C1,19.6,RWF,
7,1,30.20000,350,HVL,R5,06/05/2018,19.947,18.91,6.74,BUGS BOLONEY (19.48),6.59175,2,M  C5,13.5,5,
1,7,30.30000,425,BEN,R12,11/05/2018,24.329,23.831,0.26,ELLEN'S STARDUST (24.35),6.57,222,M,23.2,5,
1,6,30.50000,400,WGL,R12,15/05/2018,22.743,22.636,3.57,WEEONA RAPH (22.99),8.445,21,M,14.8,5H,
4,7,30.40000,390,SHP,R9,19/05/2018,22.592,21.96,4.57,CHAMPAGNE LUXE (22.27),8.5645,54,M  SW,15.6,5H,
6,2,30.00000,400,WGL,R9,22/05/2018,23.122,22.614,4.96,DESTINI TRUCKER (22.78),8.551,87,M,22,5F,
7,2,30.20000,300,HVL,R7,27/05/2018,16.987,16.576,5.77,AVATAR MINTY (16.58),4.05025,7,M  C2,14,X45,
3,5,30.50000,350,HVL,R5,17/06/2018,19.488,19.283,2.17,MEEHAN BLUE (19.34),6.6245,4,M  C1,24.8,5H,
1,5,30.30000,350,HVL,R8,24/06/2018,19.444,19.346,3.89,MEEHAN BLUE (19.72),6.54,1,M  C1,16,5F,
8,5,30.00000,450,SHP,R6,28/06/2018,25.915,25.433,4.80,KNOCKA FELLER (25.58),6.68,335,M  C3,26.5,X45,
4,8,30.30000,300,HVL,R10,08/07/2018,17.024,16.64,5.49,HOT JEAN (16.64),3.9725,3,M  SW,6.3,X45,
8,2,30.40000,350,HVL,R6,15/07/2018,20.112,18.928,12.31,HOT JEAN (19.25),6.87175,5,M  C11,35.1,X45,
3,2,30.60000,300,HVL,R11,22/07/2018,17.055,16.696,4.84,GROOMER MCGRATH (16.72),4.181,7,M  C5,7.2,5,
1,8,30.60000,300,HVL,R10,27/07/2018,16.727,16.727,0.11,MISS LEGALITY (16.74),3.9625,2,M,2.3,5,
3,8,30.70000,350,HVL,R5,12/08/2018,19.378,18.903,6.79,EYE GOT IT (18.90),6.6445,5,M,17.3,SH,
4,7,30.70000,350,HVL,R8,19/08/2018,19.474,19.225,3.31,STARTRON (19.24),6.626,4,M  C1,74.4,SF,
2,6,30.70000,425,BEN,R8,24/08/2018,24.224,23.911,2.23,AZALEA (24.07),6.63525,843,M,54.4,4,
6,6,30.70000,350,HVL,R10,02/09/2018,19.738,19.015,6.14,QUENA DEE AIR (19.31),6.66425,4,M  C6,5.5,X45,
4,7,30.60000,350,HVL,R6,09/09/2018,19.591,18.779,5.79,ALBERTO (19.19),6.70025,7,M,11.9,5H,
6,7,30.60000,350,HVL,R6,23/09/2018,19.85,19.272,8.26,MARCELLO (19.27),6.715,4,M,19.9,X45,
3,1,30.80000,300,HVL,R11,30/09/2018,17.074,16.567,4.19,BIG FLASH MARJEN (16.78),4.027,3,S,14.6,X45,
