Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
4,2,23.30000,410,HOR,R1,14/08/2018,23.92,23.321,2.77,LOBSTER HILL (23.73),10.8,44,M  C4,8,M,
2,8,23.20000,390,SHP,R2,20/08/2018,22.68,22.24,3.59,ASTON SULTAN (22.43),8.7275,32,M,3.6,M,
4,1,23.40000,450,SHP,R6,27/08/2018,26.287,25.735,4.86,UNORGANISED KAOS (25.95),6.92675,444,M  C1,2.7,M,
4,7,23.70000,450,SHP,R2,06/09/2018,26.159,25.278,9.20,SHOOT TO MISS (25.52),6.95425,444,M,5.3,M,
R,,,425,BEN,R1,14/09/2018,,23.907,-,FLYING JAMAICA (24.53),,,,0,M,
3,3,23.20000,450,SHP,R3,24/09/2018,26.064,25.625,2.69,OWEN MONEY (25.88),6.8445,544,M  C4  SW,4.3,T3-M,
6,2,23.10000,450,SHP,R2,01/10/2018,26.935,25.543,15.29,EL DONBERTO (25.87),7.135,787,M  C4,2.8,T3-M,
1,7,22.80000,450,SHP,R4,08/10/2018,25.734,25.734,0.84,ALL INN TYLER (25.79),6.82,222,M  SW,6.2,M,
R,,,450,BAL,R1,13/10/2018,,25.286,-,OMINOUS WARNING (25.51),,,,0,X67,
7,4,23.80000,410,HOR,R2,22/11/2018,24.829,23.591,14.16,CARAMEL BLONDE (23.84),11.12,67,M  C4,9.5,RW,
5,6,23.80000,425,BEN,R4,28/11/2018,24.837,24.176,6.86,JUDGE JUDY (24.36),6.8625,775,M,3.1,7,
3,6,23.60000,425,BEN,R3,05/12/2018,24.602,24.102,2.09,HALF PROVEN (24.46),6.9175,332,M  C6,4,T3-7,
6,2,23.30000,390,SHP,R10,10/12/2018,23.001,22.161,12.00,CALCANEAL (22.16),8.9595,88,M  C4,5.5,7APM,
4,2,23.30000,450,SHP,R4,17/12/2018,25.924,25.22,5.19,ROCKET STRIKE (25.56),6.837,544,S,6.7,T3-7,
6=,1,23.50000,450,SHP,R3,24/12/2018,26.337,25.434,7.40,GRUDGE (25.82),6.8645,487,M  C8,4.6,7,
1,1,23.30000,450,SHP,R5,31/12/2018,25.628,25.235,2.63,SWAHILI ICON (25.81),6.64,111,M  SW,4.2,7,
5,3,23.80000,500,BEN,R3,05/01/2019,28.903,28.256,9.24,BACK BURN (28.26),6.92,665,M  C8,61.3,RWH,
1,8,23.80000,500,BEN,R3,09/01/2019,28.802,28.485,8.46,YOU'RE WELCOME (29.39),6.69,111,M,1.9,X67,
2,8,23.70000,425,BEN,R9,18/01/2019,24.27,23.707,0.59,ASTON JOYNER (24.23),6.735,211,M,8.4,RW,
4,5,24.50000,450,SHP,R5,26/01/2019,25.874,25.081,11.33,DINGLE BAY (25.08),6.71175,443,M  C4,16.5,RW,
3,8,24.10000,425,BEN,R9,01/02/2019,24.275,23.373,12.89,FLYNN (23.37),6.75,222,M,8.5,5,
2,6,24.30000,450,SHP,R6,04/02/2019,26.032,25.175,3.21,CLOUD COVER (25.81),6.66,111,M  C8,2.9,T3-5,
S,,,425,BEN,R10,08/02/2019,,23.955,-,CALCANEAL (24.17),,,,0,5,
5,7,24.30000,425,BEN,R12,22/02/2019,24.546,23.718,5.99,DAM THE MAN (24.13),6.678,655,M,22.9,5,
6,8,24.20000,450,SHP,R6,28/02/2019,25.7835,25.046,8.25,TIME TO TALK (25.21),7.0045,666,M,45.2,SH,
4,6,23.60000,450,SHP,R7,14/03/2019,25.642,24.986,9.37,PERCY'S EMPIRE (24.99),6.9,444,M  C1,35.4,5H,
1,8,23.20000,425,BEN,R8,20/03/2019,23.937,23.857,5.14,ASTON JAGGER (24.30),6.54,111,Q  SW,4.4,APM,
8,6,23.00000,311,CRN,R10,27/03/2019,18.599,17.673,11.43,HOLLY'S AFFAIR (17.80),10.2235,88,M  C8,8.2,5,
7,2,23.20000,450,SHP,R9,30/03/2019,25.721,25.079,2.69,WINLOCK NEWBOLT (25.53),6.89,677,M  C8,16,RWH,
2,7,23.40000,425,BEN,R10,14/04/2019,24.14,23.613,4.04,ROTHWELL GAL (23.86),6.759,644,M  SW,8.6,RWH,
2,8,23.40000,425,BEN,R5,21/04/2019,24.035,23.757,1.29,ROTHWELL GAL (23.95),6.67,542,M,16.3,RWF,
8,4,23.40000,450,BAL,R5,24/04/2019,26.026,25.381,5.51,BOMBORA COMET (25.64),6.76375,778,M  C8,4.8,5,
1,6,23.40000,525,MEP,R11,01/05/2019,30.152,29.881,3.49,MIDNIGHT STORM (30.40),5.07,1111,Q,3.7,5H,
5,4,23.60000,525,MEP,R10,08/05/2019,30.687,29.95,2.11,AKINA COSMO (30.54),5.12,1765,M  C1,2.6,5F,
5,6,23.50000,485,HOR,R5,14/05/2019,27.869,27.267,4.41,ATLAS TRUE BLUE (27.56),6.49,124,Q  C8,15,5,
2,2,23.90000,425,BEN,R12,19/07/2019,24.136,23.738,1.77,KRANSKEY (24.01),6.56,111,Q  C8,5.3,5,
6,8,23.90000,525,MEA,R3,27/07/2019,30.66,29.534,6.51,CURT LEE (30.20),5.21875,6666,S  C4,19.8,5H,
1,3,24.00000,500,BEN,R10,23/08/2019,28.376,28.038,0.04,LOCHINVAR DEUS (28.38),6.45,111,M  SW,17.5,SH,
