Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
3,8,33.20000,531,GAW,R3,09/12/2018,31.83,31.02,11.50,LEKTRA THEORY (31.02),3.36,44433,4C4433,1.75,MH,
S,,,531,GAW,R2,16/12/2018,,31.39,-,QUERENCIA (31.39),,,,,MF,
1,6,33.30000,515,APK,R2,03/01/2019,29.78,29.67,13.25,SPRINGVALE DIVA (30.71),4.48,11111,11111SAMP,1.35,M,
S,,,515,APK,R5,14/01/2019,,30.06,-,EMERLEY ZERO (30.06),,,,,6,
1,3,33.20000,515,APK,R1,26/01/2019,30.23,29.89,2.50,WINNIPEG JECK (30.42),4.47,32211,32C211,1.75,6,
1,3,33.20000,515,APK,R1,31/01/2019,29.76,29.72,1.25,EBBY LAMAR (29.85),4.63,65221,65221,1.45,6,
1,1,32.90000,515,APK,R4,14/02/2019,29.99,29.55,01.00,SHIMA MART (30.06),4.51,34321,34321,2.1,SHNP,
3,7,32.80000,515,APK,R8,21/02/2019,29.79,29.62,2.25,PREMIER DOUBLE (29.62),4.55,75533,75533,5.5,VETF,
1,3,32.70000,515,APK,R6,11/03/2019,29.44,29.44,4.75,ALFIERI (29.78),4.42,11111,11111SAMP,1.28,SHNP,
3,6,32.40000,515,APK,R8,21/03/2019,29.85,29.62,3.25,ALFIERI (29.62),4.55,53433,53433,2,VETF,
1,4,32.20000,515,SAN,R10,04/04/2019,29.58,29.422,1.04,THERE'S A CATCH (29.65),5.15925,6632,M  SW,3.7,SH,
3,3,31.90000,515,SAN,R5,11/04/2019,29.747,29.166,5.29,FLYNN (29.38),5.22925,5333,M  C1,6,SSF,
3,6,31.60000,515,SAN,R5,18/04/2019,29.713,29.378,2.30,SENNACHIE (29.55),5.2495,6653,M  C5,5.4,S,
6,4,31.30000,515,SAN,R4,05/05/2019,29.505,28.999,1.73,SUSTAIN THE RAGE (29.38),5.196,7,M,10,S,
1,4,32.20000,525,MEA,R2,08/06/2019,29.882,29.727,1.87,SPRING VALUE (30.01),5.12,4422,M  C4  SW,2.8,5H,
6,2,32.40000,525,MEA,R6,15/06/2019,30.584,29.763,11.60,JARO BALE (29.77),5.1145,3776,M  C4,4.7,5F,
1,7,32.60000,515,APK,R7,11/10/2019,29.75,29.4,0.75,LOVE MADE ME (29.80),4.44,34321,3W4W321,1.85,4,
6,6,32.60000,515,SAN,R6,17/10/2019,30.426,29.653,5.80,CIRCLE OF DREAMS (30.02),5.278,8886,S  C2,4.6,S,
3,4,32.50000,515,SAN,R11,07/11/2019,30.178,29.785,3.73,GLORIA BALE (29.92),5.1925,2343,M  C9,3.3,5,
3,6,32.50000,515,SAN,R6,14/11/2019,29.932,29.162,6.07,SHIMA SHINE (29.51),5.3495,8674,S  C8,21.3,S,
R,,,515,SAN,R9,22/11/2019,,28.939,-,CAMPINI (29.26),,,,0,SH,
1,3,32.40000,595,SAP,R8,01/12/2019,34.111,34.111,4.37,SLINGSHOT HAMMER (34.42),9.12,1111,M  R,3.3,X45,
1,2,32.40000,650,SLE,R8,15/12/2019,36.981,36.981,6.70,RAJASTHAN (37.45),6.05,1111,M  SW,1.5,S,
