Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
2,2,30.00000,450,BAL,R3,26/11/2018,25.8,25.399,1.69,LEDGERWOOD LIBBY (25.68),6.82,442,M  C1,4.8,M,
4,8,30.10000,500,BEN,R2,14/12/2018,28.86,28.115,7.03,CALLISTER (28.37),6.827,654,M  C1,6.9,RW,
7,2,30.40000,460,GEL,R1,21/12/2018,26.62,25.448,6.09,MY WORD SHIRLEY (26.19),6.9365,777,S  C8,5.1,M,
4,8,30.00000,460,GEL,R1,28/12/2018,26.646,25.444,5.37,ONE STEP FORWARD (26.27),7.12375,887,S  C4,4.7,M,
2,7,30.40000,425,BEN,R1,05/01/2019,24.594,23.931,9.47,FERNANDO'S RIOT (23.93),6.63525,344,Q  C5,13.6,M,
2,3,30.20000,425,BEN,R1,11/01/2019,24.503,23.613,0.53,BELLE'S ON BOOST (24.47),7.028,743,S  C5,7.1,M,
1,4,30.40000,425,BEN,R2,17/01/2019,24.351,24.321,1.46,MORE WIT (24.45),6.831,422,S  W,1.4,T3-M,
S,,,450,BAL,R1,19/01/2019,,25.38,-,ASHBY NIMBLE (25.62),,,,0,M,
S,,,450,BAL,R2,23/01/2019,,25.108,-,CHARGING YAALA (25.13),,,,0,X67,
3,7,29.30000,490,MAN,R6,29/03/2019,28.12,27.5,2.00,BLACK EUPHORIA (27.97),6.15,665,S66c5ccc,9.2,N,
2,6,29.40000,490,MAN,R5,05/04/2019,28.14,27.23,4.50,LAPTOP GURU (27.82),6.21,554,S55xc4c,2.7,N,
6,5,29.50000,405,MAN,R1,12/04/2019,23.53,22.31,11.75,FAB PHILIPPE (22.70),6.98,86,Mc8ccc6cc,6.9,N,
5,7,29.70000,520,CAN,R4,17/04/2019,31.11,29.87,17.75,SPRITE MONELLI (29.87),5.79,8766,Sch8sovw766,18.5,N,
5,2,30.00000,520,CAN,R3,24/04/2019,30.78,29.99,11.25,GRAN AMOR (29.99),5.82,6666,VS6go666,16.7,N,
1,2,29.50000,490,MAN,R12,03/05/2019,27.91,27.56,1.50,WILSHIRE GIRL (28.01),6.06,222,M222c,10.2,N,
3,2,29.50000,490,MAN,R2,10/05/2019,27.9,27.52,4.50,WHO'S GOT BYRON (27.58),6.07,444,S4c4c4,5.1,N,
5,5,29.30000,490,MAN,R10,21/05/2019,28.65,27.74,6.25,DANDALUP DUSTY (28.20),6.17,656,M6c5c6c,1.9,N,
4,2,29.00000,490,MAN,R10,28/05/2019,28.22,27.72,3.25,WEST ON JACK (27.99),6.12,555,M55c5,2.9,N,
S,,,490,MAN,R6,09/07/2019,,27.61,-,YUNDERUP TUX (27.61),,,,,N,
5,4,29.40000,490,MAN,R1,06/09/2019,28.61,27.54,12.25,INVICTUS NINA (27.76),6.11,446,Mc44ccgo6go,5.7,N,
6,4,29.50000,490,MAN,R12,13/09/2019,28.47,27.44,9.25,EBBY REFEREE (27.83),6.39,777,Mcxc777,8.2,N,
3,2,29.30000,490,MAN,R10,20/09/2019,28.29,27.33,10.00,INFINITY SPEED (27.59),6.35,544,Sc544c,9.5,N,
3,1,29.60000,490,MAN,R11,01/10/2019,28.03,27.91,1.75,ME OLE CHINA (27.91),6.16,433,S433c,6.6,N,
1,7,29.10000,490,MAN,R1,04/10/2019,28.17,27.27,0.75,SKETCHY KIRKS (28.22),6.23,555,Sc5c55,8.4,N,
5,6,29.20000,600,CAN,R8,12/10/2019,35.14,35.01,1.75,SNALLYGASTER (35.01),10.13,86555,S86555,18.6,X45,
2,6,28.90000,600,CAN,R9,19/10/2019,35.23,35.11,1.75,HELLO I'M STEELO (35.11),10.09,54333,S54333,8.8,X45,
5,3,28.80000,600,CAN,R3,26/10/2019,35.76,34.79,12.25,GOBLIN MONELLI (34.91),10.15,76666,Sc76cw66c6c,4.2,5,
4,4,28.90000,600,CAN,R7,02/11/2019,35.29,34.82,6.50,GOBLIN MONELLI (34.82),10.12,55544,S55544,6.8,X45,
3,8,28.80000,600,CAN,R8,09/11/2019,35.42,34.74,5.00,PAGAN DANCER (35.07),10.16,56533,S5653c3,40.9,5,
6,1,28.70000,600,CAN,R10,16/11/2019,35.18,34.95,3.25,SNALLYGASTER (34.95),10.04,46666,M46c666,20.4,FFA,
4,4,29.10000,715,CAN,R3,23/11/2019,42.63,42.33,4.25,GOBLIN MONELLI (42.33),5.91,55545,S5554c5,7.3,X45,
3,7,29.20000,600,CAN,R7,30/11/2019,35.34,34.92,6.00,LAPTOP WIZARD (34.92),10.25,55555,M55c555,11.4,5,
3,6,29.40000,715,CAN,R4,07/12/2019,43.15,42.67,6.75,GRAN AMOR (42.67),5.96,66644,S6c6c644,33.2,O,
3,1,29.20000,715,CAN,R8,14/12/2019,42.82,42.4,6.00,WHO'S GOT SPICE (42.40),5.99,77766,Schir77766,6.3,5,
