Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
1,1,28.80000,400,WGL,R9,18/10/2018,23.251,22.848,0.66,MEL'S FOOTSTEPS (23.30),8.35,11,M  SW,3.6,T3-7,
R,,,311,CRN,R4,24/10/2018,,17.618,-,NEW FIRE GIRL (18.33),,,,0,X67H,
8,6,28.90000,400,WGL,R9,26/10/2018,23.823,22.51,15.83,CONTROLLING (22.72),8.841,77,M  C4,53.3,6G,
5,5,28.90000,400,WGL,R9,29/10/2018,23.689,22.725,8.54,JUST JIMMY (23.09),8.6545,34,M  C1,4.1,T3-6,
S,,,460,WGL,R7,01/11/2018,,26.166,-,DOUBLE BLACK (26.62),,,,0,6G,
3,2,28.70000,400,WGL,R9,13/12/2018,23.65,22.808,12.03,SHE'S AN EARN (22.81),8.5975,33,M,13.8,6G,
4,5,28.60000,400,WGL,R11,20/12/2018,23.373,22.855,4.77,WEEONA GARF (23.04),8.3675,24,M,15.7,T3-6,
5,2,28.20000,440,SLE,R9,31/12/2018,25.769,25.018,9.53,JEDA'S GIRL (25.10),5.35,334,M  C1,31.9,6G,
S,,,400,WGL,R10,10/01/2019,,22.785,-,SKY RISING (22.98),,,,0,T3-6,
2,8,28.10000,400,WGL,R4,21/01/2019,22.973,22.599,0.27,CLONCURRY GIRL (22.95),8.44,11,M,9.4,T3-6,
1,8,28.60000,400,WGL,R10,24/01/2019,23.087,22.828,6.60,GENERAL MISSY (23.55),8.49,11,Q  SW,3.7,6G,
S,,,300,HVL,R9,28/01/2019,,16.462,-,ATLAS ANONYMOUS (16.46),,,,0,X67,
S,,,300,HVL,R11,22/02/2019,,16.677,-,AMLIN MISS (16.81),,,,0,5,
7,4,29.20000,400,WGL,R10,07/03/2019,24.086,22.835,7.64,CAMPEON (23.55),8.78125,65,M  C5,6.4,APM,
7,2,28.90000,311,CRN,R6,11/03/2019,18.582,17.697,11.16,VOLUPTUOUS BLUE (17.80),9.9275,33,M  C4,3.7,APM,
7,6,28.90000,400,WGL,R6,14/03/2019,23.838,22.856,13.60,ENCHANTING IMAGE (22.89),8.861,88,M  C4  V0,25.6,APM,
S,,,400,WGL,R11,16/03/2019,,22.97,-,JOHN'S CHOICE (23.07),,,,0,APM,
1,7,28.50000,400,WGL,R6,18/04/2019,22.907,22.659,2.40,VLADIMIR ROSE (23.08),8.28,11,Q  SW,7.5,APM,
6,4,28.30000,400,WGL,R10,25/04/2019,23.335,22.767,6.83,SASSY SLYDER (22.86),8.5925,65,S  C1,3.7,APM,
8,4,28.60000,400,WGL,R7,02/05/2019,23.669,22.846,10.77,MASTER FAITH (22.92),8.7595,78,M  C4,13.6,APM,
4,6,28.90000,400,WGL,R3,10/05/2019,23.352,22.664,7.80,FINE FOR ME (22.81),8.5725,22,M  C1,23.7,5,
3,1,28.80000,400,WGL,R12,16/05/2019,23.09,22.747,4.27,PILOT PETE (22.79),8.385,23,M,5.2,T3-5,
1,4,28.60000,311,CRN,R10,20/05/2019,18.238,17.962,0.90,DARGO DASHER (18.30),10.0125,22,M,10,APM,
3,8,29.00000,400,WGL,R7,30/05/2019,23.288,22.989,4.27,ASTON JEWEL (22.99),8.5175,22,M  C4  SW,6.9,T3-5,
2,7,29.20000,400,WGL,R10,06/06/2019,23.296,22.618,0.27,ALL YOU GOT (23.28),8.38,11,M  C3,7.8,T3-5,
S,,,440,SLE,R7,09/06/2019,,24.877,-,QUARA'S FLICK (25.12),,,,0,5,
3,8,28.90000,400,WGL,R12,21/06/2019,23.194,22.66,1.99,BELLEPERI MISS (23.06),8.4575,32,M,4.1,5,
5,3,29.00000,400,WGL,R7,04/07/2019,23.299,22.831,6.36,ASTON MILLA (22.85),8.4975,24,M  C1,13,T3-5,
A,7,29.10000,311,CRN,R12,10/07/2019,,17.772,-,,,,M,16,5,
4,1,28.80000,400,WGL,R4,18/07/2019,23.142,22.744,3.77,JENNIFER ECCLES (22.88),8.355,23,M,4.6,T3-5,
1,5,28.70000,400,GEL,R11,23/07/2019,22.96,22.596,0.14,LACARABINE (22.97),8.6,11,M,7.6,T3-5,
4,1,29.00000,400,WGL,R11,02/08/2019,23.329,22.7,5.99,ZIPPING POPPY (22.91),8.48175,43,M,10.5,5,
5,8,28.70000,311,CRN,R11,14/08/2019,18.307,17.686,5.37,BAD APPLE (17.93),10.06,55,M,36.8,5,
3,8,28.60000,400,WGL,R10,17/08/2019,23.113,22.841,3.89,CHIEF COMMAND (22.84),8.5175,33,M  C2,8.4,T3-5,
1,3,28.70000,400,WGL,R7,22/08/2019,23.057,22.915,0.93,JUST BURNING (23.12),8.38,11,M,6.3,T3-5,
6,2,29.20000,400,WGL,R11,27/08/2019,23.321,22.558,3.76,CRICKETS DASH (23.06),8.4825,22,M,11.5,5,
7,7,29.00000,311,CRN,R7,02/09/2019,18.753,17.886,10.79,ZADE'S MAGIC (18.00),10.26,78,M  C1,11.2,T3-5,
4,7,29.20000,400,WGL,R5,06/09/2019,23.721,22.936,7.27,PRINCESS AMERICA (23.21),8.87,32,M  C4,12.9,T3-5,
1,1,29.20000,400,WGL,R7,12/09/2019,22.983,22.875,2.76,CRASH REALITY (23.18),8.28,11,Q,8.1,T3-5,
6,7,29.60000,440,SLE,R5,19/09/2019,25.688,24.865,8.93,DUKE OF AIRLY (25.06),5.257,223,M  C6,21.8,5,
4,6,29.40000,400,WGL,R12,27/09/2019,23.534,22.784,7.50,TIBBY SHORE (23.01),8.7025,33,S  C4,7.5,5NP,
3,4,29.10000,400,WGL,R10,10/10/2019,23.065,22.792,3.90,BLOKE'S ADVICE (22.79),8.42,24,M  C5,4.9,T3-5,
1,1,29.40000,440,SLE,R12,17/10/2019,25.727,24.928,0.07,BOMBER'S RETURN (25.73),5.28,115,M  C4  SW,6.2,5NP,
2,2,29.00000,400,WGL,R7,24/10/2019,23.138,22.605,0.70,RED QUEEN (23.09),8.5925,32,M  C4,3.1,T3-5,
6,8,28.80000,400,WGL,R9,31/10/2019,23.1,22.746,3.16,LITTLE SAMARA (22.88),8.52675,46,M  C4,4.3,T3-5,
S,,,350,HVL,R8,04/11/2019,,19.225,-,OFF AN' GONE (19.23),,,,0,X45,
8,5,28.80000,400,WGL,R10,14/11/2019,23.509,22.77,9.07,EARLY PROMISE (22.87),8.5965,77,M  C2,9.9,T3-5,
2,1,28.80000,400,WGL,R11,21/11/2019,23.242,22.797,0.16,FOURTH DIMENTION (23.23),8.5,11,M  C8,3.1,T3-5,
2,6,29.10000,400,WGL,R9,28/11/2019,23.034,22.948,0.13,RED QUEEN (23.03),8.5195,32,M  R  C4,5.8,T3-5,
5,2,29.00000,400,WGL,R9,06/12/2019,23.284,22.563,7.13,JUST LOVE (22.79),8.47,35,M  C1,20.5,X45,
6,3,29.00000,400,GEL,R11,13/12/2019,23.221,22.638,7.34,MAGIC BULLDOZER (22.71),8.6425,35,M  C1,33.4,5,
S,,,440,SLE,R12,15/12/2019,,24.67,-,SEGOVIA'S DREAM (24.98),,,,0,5,
