Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
4,7,24.90000,515,SAP,R3,22/10/2017,30.367,29.741,7.54,DR. MINO (29.84),5.456,7544,M  C4,9.2,MH,
3,2,24.90000,515,SAP,R3,29/10/2017,30.313,29.469,1.49,YOU RIPPA PIPPA (30.21),5.345,6633,S  C5,7.3,MSF,
R,,,515,SAN,R2,02/11/2017,,29.379,-,DR. MINO (29.64),,,,0,MF,
2,6,24.80000,515,SAP,R3,07/11/2017,30.081,29.506,1.27,WATER COLOUR (29.99),5.207,2111,Q  C1,5.1,M,
A,2,,410,HOR,R9,14/11/2017,,,-,,,,,2.6,MH,
2,5,25.30000,515,SAP,R1,19/11/2017,30.308,29.406,3.99,MISS TERINDAH (30.03),5.29925,4222,M,6.8,M,
3,4,25.30000,515,SAP,R3,26/11/2017,30.294,29.47,5.50,WISE ROSBERG (29.91),5.2895,4333,M  C2,5.8,MH,
1,2,24.90000,515,SAN,R1,30/11/2017,29.795,29.078,0.54,HOT TIP (29.83),5.185,2111,M  SW,7,MF,
6,5,24.90000,525,MEA,R1,09/12/2017,31.085,29.905,9.73,OSHKOSH UNI CHET (30.40),5.248,6775,M  C4,4,7,
3,8,25.10000,515,SAP,R4,17/12/2017,29.777,29.632,2.07,HILLSIDE LADY (29.63),5.2525,3333,M  C2  SW,6.7,RW,
1,2,25.00000,515,SAP,R5,24/12/2017,29.865,29.753,0.23,WHY NOT GINGER (29.88),5.175,4222,M  C1,3.4,RW,
1,1,24.90000,515,SAN,R1,28/12/2017,29.876,29.45,2.03,,5.2085,3221,M  C4  SW,2.7,7,
2,4,24.90000,515,SAP,R9,01/01/2018,29.838,29.182,0.81,DIAMOND RUBY (29.78),5.3505,6222,M  C1,2.3,RWH,
6,2,25.20000,515,SAP,R6,07/01/2018,30.17,29.657,7.33,WISE RICCIARDO (29.66),5.2615,6665,M  C9,6.4,RWF,
4,6,25.30000,525,MEA,R10,12/01/2018,30.819,29.718,6.01,BARWELL BOY (30.40),5.34675,8555,M  C4,7.1,5,
7,5,25.30000,460,GEL,R8,26/01/2018,26.871,25.676,12.81,ALPHA LUCKY (25.97),6.822,766,M  C4  V0,12.3,X45,
4,1,24.90000,450,BAL,R5,31/01/2018,25.764,25.129,9.07,SOLITARY GIRL (25.13),6.7625,666,M  C1,8.3,SH,
1,1,25.00000,515,SAP,R11,04/02/2018,29.505,29.505,3.30,DREAMY JULIAN (29.74),5.11,1111,Q,5.8,5H,
1,2,25.00000,515,SAN,R4,08/02/2018,29.87,29.703,0.81,PETER YAP (29.93),5.252,5231,M  SW,3.1,5F,
8,5,25.10000,525,MEA,R4,17/02/2018,30.814,29.964,11.40,JACLYN BALE (30.02),5.23525,6888,M  C5,23.2,S,
3,2,25.40000,450,SHP,R7,01/03/2018,25.477,25.018,1.37,MADAM BUTTERFLY (25.38),6.6525,555,M  C4,3.2,SH,
5,6,25.00000,450,SHP,R6,10/03/2018,25.407,24.921,6.94,ZOOM OUT (24.92),6.77375,776,M  C4,6.1,SF,
3,7,25.00000,525,MEA,R4,17/03/2018,30.916,29.973,8.46,MISS INNINGS (30.32),5.1725,2444,M  C5,15,5,
