Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
8,3,36.70000,450,BAL,R3,03/11/2017,26.21,25.355,7.03,PANDAKEN (25.72),6.9705,888,S,27.8,M,
6,1,34.70000,500,BEN,R3,22/12/2017,30.06,28.347,17.16,LADY PIPPA (28.86),7.175,556,M  C12,4.5,MH,
S,,,450,BAL,R1,01/01/2018,,25.347,-,BROKEN AXLE (26.14),,,,0,M,
5,6,35.10000,450,BAL,R3,20/08/2018,26.198,25.706,6.56,I'M CIRCUS (25.74),6.96,655,S  C8  SW,19,MAPM,
R,,,450,BAL,R5,10/09/2018,,26.094,-,WINTER SOLDIER (26.20),,,,0,M,
R,,,450,BAL,R1,12/09/2018,,25.399,-,DAKORA (25.40),,,,0,M,
R,,,450,BAL,R3,24/09/2018,,25.69,-,THEME TUNE (26.05),,,,0,M,
6,8,35.70000,450,BAL,R2,12/11/2018,26.482,25.594,12.69,GOLDEN SHIRAZ (25.59),6.875,556,M  C4,11.2,MAPM,
2,2,35.60000,450,BAL,R2,21/11/2018,26.011,25.031,3.96,ASTON YOKO (25.73),7.0215,633,M  C5,37.8,M,
6,7,35.80000,450,BAL,R1,28/11/2018,26.119,25.249,9.34,CLARETOWN BEAU (25.47),6.895,556,M,79.8,M,
1,1,35.30000,410,HOR,R2,18/12/2018,23.652,23.035,0.91,MISS WINKS (23.72),10.53,11,M,3,RW,
6,2,35.30000,500,BEN,R3,05/01/2019,29.23,28.256,13.91,BACK BURN (28.26),6.85,556,M  C9,11.5,RWH,
7,5,35.30000,450,BAL,R5,19/01/2019,26.083,25.38,3.83,MOSSY GIRL (25.82),6.83,566,M  C4,20.2,RW,
S,,,410,HOR,R2,29/01/2019,,23.248,-,MOONIE CYCLONE (23.36),,,,0,7,
1,7,35.50000,545,BAL,R7,04/02/2019,31.811,31.811,1.63,LADY FRECKLES (31.93),7.1185,6321,S  C5,3.3,RW,
3,1,35.60000,545,BAL,R6,13/02/2019,31.762,31.251,7.30,ZIPPING WINNIE (31.25),6.905,3333,S  C1,2.7,T3-RW,
S,,,485,HOR,R5,26/02/2019,,27.402,-,BOBBY RAY (27.91),,,,0,RW,
