Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
6,6,31.60000,440,SLE,R1,16/12/2017,25.81,24.891,7.16,NAIQAMA (25.31),5.5095,545,M  C6,19.8,M,
7,5,32.20000,440,SLE,R2,26/12/2017,26.032,24.834,8.90,MEGA HAZEL (25.41),5.375,466,M  C4,29,M,
7,6,31.90000,440,SLE,R3,31/12/2017,26.0525,25.02,10.75,SOOTY'S OPAL (25.30),5.609,777,M  C8,24.8,M,
6,7,31.90000,440,SLE,R2,14/01/2018,26.172,25.097,11.17,WHERE'S LACHIE (25.39),5.5515,766,M  C4,23.5,M,
3,6,31.60000,440,SLE,R2,21/01/2018,25.909,24.905,13.59,KROES (24.96),5.365,343,M  C1,9.2,M,
7,8,31.10000,440,SLE,R1,28/01/2018,26.078,24.852,13.87,TYCHE DIAMOND (25.11),5.474,677,M  C1,35.8,M,
4,7,31.10000,440,SLE,R1,04/02/2018,25.82,24.957,2.61,MACALISTER MAC (25.64),5.503,774,M  C4,37.9,M,
4,1,30.90000,460,WGL,R3,08/02/2018,27.002,26.2,11.19,PICTURES TO BURN (26.22),6.635,223,Q  C1,6.3,T3-M,
7,8,30.30000,440,SLE,R1,04/03/2018,26.241,24.806,15.49,EL DIAMONTE (25.16),5.37,177,M  C8,16.5,MH,
7,7,30.50000,440,SLE,R9,15/03/2018,25.928,24.878,8.83,RARE GEM (25.31),5.48,376,M  C4,31.7,M,
8,3,30.40000,440,SLE,R1,22/03/2018,25.961,25.196,8.04,URBAN RULER (25.40),5.5955,786,Q  C4,14.1,M,
5,6,29.90000,440,SLE,R1,06/05/2018,26.3875,24.847,16.25,LIGHTNING BOXY (25.25),5.535,466,M,24,M,
2,4,29.90000,440,SLE,R1,13/05/2018,25.499,24.813,2.40,CROSSFIRE ICON (25.33),5.485,332,M  C4,10.5,M,
3,4,29.90000,440,SLE,R9,20/05/2018,25.617,24.894,1.84,ALMANI JET (25.49),5.7,344,M  C1,7.4,MH,
4,3,29.90000,440,SLE,R1,27/05/2018,25.613,24.837,7.00,CEE JAY ACE (25.12),5.495,584,M  C4,31.5,MF,
5,2,30.00000,400,WGL,R2,29/05/2018,23.486,22.564,6.79,TIBBY SHORE (23.01),8.98,66,M  C4  SW,6.7,MH,
1,8,29.90000,440,SLE,R1,03/06/2018,25.665,24.756,0.41,GEORGIE PORGI (25.69),5.477,531,M  C4,3.7,M,
