Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
7,7,28.00000,440,SLE,R1,17/06/2018,26.236,25.118,14.20,STAR REIKO (25.24),5.5285,456,M  C1,14.7,MH,
2,8,28.20000,440,SLE,R2,01/07/2018,25.698,24.879,1.37,HANDS OF STEEL (25.60),5.36,133,M,9.6,M,
2,8,28.40000,440,SLE,R1,08/07/2018,25.753,25.05,5.50,CROSS THREADED (25.37),5.387,222,Q,2.2,M,
3,1,28.70000,440,SLE,R1,15/07/2018,25.351,24.463,1.27,I'M GIGGLING NOW (25.26),5.39,112,M,4.8,M,
1,6,28.60000,440,SLE,R1,22/07/2018,25.398,24.692,0.56,PICCOLO FRATELLO (25.44),5.36,111,M,3,M,
4,6,29.10000,440,SLE,R9,29/07/2018,25.552,25.046,0.69,SERGEANT SCHULTZ (25.50),5.5,211,M  C1,11.9,X67H,
S,,,440,SLE,R3,05/08/2018,,24.721,-,DOUBLE WHAT (25.13),,,,0,X67,
S,,,440,SLE,R3,22/08/2018,,25.199,-,AKINA DAISY (25.50),,,,0,X67,
4,1,30.10000,440,SLE,R9,02/09/2018,25.965,25.097,12.40,AKINA COSMO (25.10),5.36175,333,M  C1,5.8,X67,
8,5,29.40000,440,SLE,R2,09/09/2018,26.269,24.736,17.30,SELECT TEEMAN (25.06),5.487,688,M  C7  V10,45.6,X67H,
8,5,29.30000,440,SLE,R10,07/10/2018,25.584,24.78,11.23,JOHNNY WISHBONE (24.80),5.367,446,M  C1,31.2,S,
3,6,29.30000,440,SLE,R1,11/10/2018,26.039,24.95,11.03,AUDACIOUS GRACE (25.27),5.327,222,Q  C1,12.7,7,
5,3,30.00000,440,SLE,R2,14/10/2018,25.428,24.644,0.54,CEE ME SHINE (25.39),5.34,111,Q,7.7,7,
2,4,29.00000,315,TRA,R9,22/10/2018,18.575,18.265,4.43,SWEET SPOLLY (18.27),4.9,34,M  C8,2.8,7APM,
4,6,28.70000,400,WGL,R2,30/10/2018,23.239,22.454,3.16,BIT FANCY (23.02),8.655,45,M  C5,8.8,RW,
2,2,28.70000,440,SLE,R4,06/11/2018,25.727,24.9,4.04,EL BURRITO (25.44),5.51,112,M,2.8,RW,
S,,,440,SLE,R2,11/11/2018,,24.81,-,SASSY PAK (24.98),,,,0,7,
8,8,28.00000,440,SLE,R11,30/11/2018,26.729,24.871,19.33,AKINA HARLEY (25.38),5.44425,577,M  C7  V0,7.6,RW,
1,5,27.80000,440,SLE,R10,05/12/2018,25.66,24.81,0.41,BRANDEEN FI (25.69),5.4675,311,M,3.1,RW,
7,2,28.60000,400,WGL,R10,11/12/2018,23.602,22.605,14.24,SOLID BLING (22.61),8.6345,66,M,34.2,X67,
6,3,29.00000,440,SLE,R4,23/12/2018,25.659,24.899,8.56,PERFECT PIPER (25.06),5.3625,454,M  C1,24.6,RWH,
S,,,440,SLE,R2,13/01/2019,,24.891,-,MIDNIGHT TESS (25.17),,,,0,X67H,
5,8,29.30000,440,SLE,R10,01/03/2019,25.521,24.846,6.57,WHODAT DARE (25.06),5.395,333,M  W  C4,21.9,RW,
R,,,440,SLE,R4,10/03/2019,,24.936,-,FROST US (25.11),,,,0,6G,
8,7,28.90000,440,SLE,R4,15/03/2019,25.721,24.774,10.70,GOLDRUSH ROSE (24.97),5.435,644,M  C5,60.7,RWH,
7,2,28.50000,440,SLE,R10,22/03/2019,25.971,24.971,7.71,JAMEKA GOLD (25.43),5.397,245,M,20.2,RW,
1,8,27.70000,300,HVL,R4,12/04/2019,16.767,16.711,1.01,PECTORALIS (16.84),3.9775,2,M  C1,9.6,6APM,
7,1,27.30000,300,HVL,R10,26/04/2019,17.529,16.944,6.27,ATLAS ANONYMOUS (17.09),4.03375,8,M  C4,10,APM,
5,7,26.80000,300,HVL,R12,10/05/2019,17.597,16.967,3.20,HARDAWAY OUTLAW (17.37),3.99875,3,M  C4  SW,4,APM,
1,4,27.60000,300,HVL,R11,17/05/2019,16.756,16.756,1.66,WEEONA GINA (16.87),3.9,1,M,3.9,APM,
A,7,,300,HVL,R10,26/05/2019,,,-,,,,,6,5H,
1=,1,28.40000,300,HVL,R11,02/06/2019,16.906,16.657,0.36,SUPERIOR PAL (16.91),3.967,2,M  C1,6.9,5,
1,8,28.90000,350,HVL,R5,09/06/2019,19.408,19.201,4.47,UNDENIABLY (19.72),6.6,1,M  SW,3.8,5,
7,3,28.50000,350,HVL,R8,16/06/2019,19.646,19.082,8.06,DYNA HUNTER (19.08),6.7545,6,M,27.5,FFA,
5,6,28.30000,350,HVL,R8,23/06/2019,19.644,19.4,3.49,CHALLIS MAGIC (19.40),6.62,1,M  C4,17.9,X34,
1,2,27.50000,350,HVL,R7,21/07/2019,19.539,19.068,1.43,KAYLIN (19.64),6.55,1,M,3.1,5,
6,3,27.70000,300,HVL,R10,28/07/2019,16.906,16.631,3.80,EMERALD RAINBOW (16.64),3.97625,4,M  C1,49.6,X45,
S,,,300,HVL,R10,04/08/2019,,16.782,-,CAVERNANDO (16.89),,,,0,X45,
S,,,300,HVL,R9,18/08/2019,,16.342,-,STEVIE DEE (16.78),,,,0,X45,
8,8,27.70000,440,SLE,R12,01/09/2019,26.237,24.85,14.00,JOKARE (25.26),5.385,477,M  C4,6,5,
7,1,28.10000,400,WGL,R12,10/09/2019,23.782,22.579,16.69,INTER CODY (22.61),8.5705,78,M  C4,23.3,5,
3,2,27.80000,350,HVL,R8,16/09/2019,19.743,19.575,2.40,VITALISER (19.58),6.675,2,M,30,X45,
5,8,28.30000,300,HVL,R11,17/11/2019,17.119,16.747,4.33,WAZZA HAWK (16.82),3.96925,3,M,22.4,FFA,
1,4,28.10000,300,HVL,R12,24/11/2019,16.815,16.722,0.89,PRINCESS OLLIE (16.88),3.9275,2,M,9.4,5,
5,2,27.90000,350,HVL,R6,01/12/2019,19.741,19.21,7.59,JAIMANDY JESTER (19.21),6.8295,6,M  C2  SW,12.1,4,
1,5,27.80000,350,HVL,R5,08/12/2019,19.418,19.23,1.21,GRACE INTENTION (19.50),6.57,1,M,11.8,X45,
6,2,27.80000,300,HVL,R9,15/12/2019,16.933,16.34,8.47,PETER GALO (16.34),4.055,5,M,47.6,FFA,
