Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
1,1,26.20000,400,WGL,R1,19/07/2019,23.161,22.336,0.71,MISS MONSTER (23.21),8.51,11,M  SW,5.1,M,
7,5,26.00000,400,WGL,R3,30/07/2019,23.329,22.581,8.99,WHODAT OPAL (22.70),8.6325,44,M  C8,7.8,7,
4,2,26.20000,440,SLE,R3,04/08/2019,25.626,24.868,9.64,DOUBLE 'EM UP (24.95),5.327,344,M  C5,18,X67,
2,8,26.40000,440,SLE,R9,09/08/2019,25.602,25.123,0.53,TOBY TIME (25.57),5.3,122,M,10.3,7,
2,8,25.60000,440,SLE,R3,18/08/2019,25.377,24.926,5.06,CURIOUSER (25.02),5.385,222,M  C1,10.8,7,
2,6,25.60000,440,SLE,R3,25/08/2019,25.336,24.8,0.89,CURIOUSER (25.27),5.3845,322,M,7.8,X67H,
5,5,25.80000,440,SLE,R4,01/09/2019,25.299,24.85,2.80,CURIOUSER (25.10),5.342,333,M  C1,14.7,X67F,
4,2,25.90000,440,SLE,R3,05/09/2019,25.393,24.987,1.01,ANNIE ROSE (25.32),5.27,112,Q  C1,2.6,7,
8,1,25.80000,460,WGL,R4,10/09/2019,27.055,25.789,13.13,POPPY TALK (26.14),6.623,457,M  C9,16.9,X67H,
1,8,25.60000,440,SLE,R11,04/10/2019,25.197,24.954,1.07,ASTON KENJI (25.27),5.3715,411,M  C1,4.1,RW,
8,4,25.40000,515,SAN,R10,10/10/2019,30.548,29.59,10.46,BUNNING SNAG (29.82),5.17,1127,M  C4  V14,29.2,RW,
3,7,25.80000,460,WGL,R4,01/11/2019,26.293,25.757,5.50,ASTON TOPAZ (25.91),6.53,112,M,10.7,X67H,
6,3,25.60000,400,WGL,R1,08/11/2019,23.269,22.696,6.59,MISHA BALE (22.81),8.5075,35,M  C2,18.1,X67,
5,4,26.00000,440,SLE,R12,15/11/2019,25.521,24.88,3.94,MADALIA MAGGIE (25.25),5.3475,211,M  C1,5.7,RW,
8,4,25.90000,400,WGL,R9,22/11/2019,23.904,22.551,14.14,THANDIE BALE (22.91),8.5545,58,M  C7,14.8,RW,
S,,,400,WGL,R4,28/11/2019,,22.948,-,GO LUCY GO (23.13),,,,0,T3-RW,
7,1,26.70000,350,HVL,R4,15/12/2019,19.926,19.042,3.53,SUPERIOR BREEZE (19.68),6.70425,3,M,17.8,6G,
-,4,,400,WGL,R9,19/12/2019,,,-,,,,,,T3-RW,
