Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
1,7,36.10000,450,WBL,R1,29/12/2018,26.024,25.156,1.27,TIKI MONTEYA (26.11),6.874,522,M  W,8.3,M,
6,3,36.00000,450,WBL,R5,08/01/2019,26.115,25.432,9.76,BOSTON QUAY (25.43),6.9025,66,M  C4,9.2,X67,
S,,,450,WBL,R7,24/01/2019,,,-,,,,,12,X67H,
7,3,35.80000,450,WBL,R5,31/01/2019,26.354,25.134,9.73,TALANJEE CHIEF (25.67),6.87375,767,M  W  C4,12.5,X67,
6,4,34.10000,390,BAL,R10,20/05/2019,23.587,22.283,10.59,ULTIMATE AMADEUS (22.85),9.0585,75,M  W  C4,15.5,RWAPM,
3,7,34.60000,300,HVL,R4,24/05/2019,17.143,16.786,3.79,CRACKERJACK WARD (16.88),4.12275,6,M,5.5,7APM,
3,1,34.70000,300,HVL,R4,31/05/2019,17.337,16.821,1.60,MILBURN MAGIC (17.23),4.085,2,M  W  C5,6.4,7APM,
5,7,34.10000,300,HVL,R3,21/06/2019,17.381,16.869,7.31,TINKER CHUCK (16.87),6.67,,S  W,5.3,7APM,
2,2,34.20000,390,BAL,R9,24/06/2019,22.602,22.102,3.94,VALLETTA MIST (22.33),8.595,22,Q  W,7.2,7APM,
4,4,34.00000,450,BAL,R5,01/07/2019,26.499,25.874,7.40,TILLY LEE (25.98),7.0585,543,S  C5,14,RWAPM,
6,6,33.70000,400,GEL,R3,09/07/2019,23.329,22.686,5.19,ALTER EGO (22.97),8.84,56,S  W  C5  V0,5.4,T3-7,
2,4,34.10000,390,BAL,R4,15/07/2019,22.747,22.677,0.14,JOKER'S MATE (22.74),8.7875,33,M,3.9,7APM,
1,7,34.60000,400,MTG,R3,18/07/2019,23.61,23.38,3.25,ONE MAD WISH (23.84),11.35,0,SAMP,1.7,6,
2=,5,34.30000,450,BAL,R5,22/07/2019,26.257,25.893,1.10,FIRELIGHT TWIST (26.18),6.975,322,M,12.4,RWAPM,
1,1,34.70000,400,MTG,R5,25/07/2019,23.33,23.15,7.75,FLASH SOX (23.88),11.1,0,,2.4,6,
3,1,34.70000,512,MTG,R6,01/08/2019,30.43,30.02,5.75,JACOBITE HAMMER (30.02),4.52,,,3,6,
4,8,34.30000,512,MTG,R5,08/08/2019,30.7,30.45,2.00,IMA MALDINI (30.55),4.59,,,3.2,6,
8,4,33.50000,300,HVL,R12,16/09/2019,17.641,16.942,6.89,WINLOCK HOMES (17.16),4.2145,8,M  C4,17.8,5,
6,8,33.70000,390,BAL,R12,30/09/2019,23.06,22.292,8.37,MYRNIONG COSMO (22.47),8.765,46,M  W,5.2,T3-5,
R,,,390,BAL,R11,07/10/2019,,22.401,-,DESTINI AGITATOR (22.48),,,,0,T3-5,
4,3,34.00000,350,HVL,R7,11/10/2019,19.852,19.437,1.20,NEW SENSE (19.77),6.755,4,M  C1,24.1,T3-RW,
5,6,33.90000,450,BAL,R5,21/10/2019,26.545,25.545,14.04,WHY NOT PATRICK (25.56),6.985,655,M  C8,25.7,T3-5,
4,1,33.20000,450,BAL,R8,28/10/2019,26.501,25.686,9.47,STAVROS (25.84),6.85675,442,M  W  C1,8.4,T3-5,
2,8,34.20000,400,MTG,R11,31/10/2019,23.84,23.2,0.50,CRACKERJACK WARD (23.81),11.15,,,3.4,2,
1,4,34.10000,400,MTG,R3,07/11/2019,24.16,23.47,2.00,STAGGER LOOT (24.31),11.52,,,2.7,2,
1,1,34.00000,400,MTG,R9,14/11/2019,23.81,23.44,0.75,THOMELI  TASH (23.85),11.2,,,1.6,2,
1,1,34.90000,400,MTG,R11,21/11/2019,23.55,23.34,1.75,HOLD DA DOOR (23.67),11.19,0,SAMP,2.4,SNP,
2,2,34.80000,400,MTG,R6,28/11/2019,23.7,23.43,01.00,KRACKA BARCIA (23.63),11.36,,,1.95,SNP,
7,7,34.00000,350,HVL,R10,08/12/2019,19.816,19.23,4.74,GRUMPY DEREK (19.48),6.7785,6,M  C1,42,5,
8,1,34.40000,350,HVL,R7,15/12/2019,20.364,19.042,18.89,SUPERIOR POWER (19.04),6.94125,8,S  W,36.3,5,
-,3,,460,GEL,R6,17/12/2019,,,-,,,,,,5,
