Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
5,8,28.00000,350,HVL,R1,08/04/2018,19.996,18.926,11.51,SKY FLIX (19.19),6.657,3,M  C4,7.4,MH,
R,,,350,HVL,R2,15/04/2018,,18.956,-,GEORGE THE BLACK (19.05),,,,0,MSF,
4,2,28.00000,390,BAL,R1,16/04/2018,22.963,22.46,6.49,DARK HOMBRE (22.51),8.6375,33,M  C1,5.1,M,
R,,,450,SHP,R2,23/04/2018,,25.335,-,BLUE BERTY (26.06),,,,0,M,
7,8,27.90000,450,SHP,R3,30/04/2018,27.027,25.702,11.66,SHORT LEASH (26.21),7.045,347,M  C6,6.7,T3-M,
3,2,28.00000,500,BEN,R3,09/05/2018,29.319,28.346,12.83,DELAWARE COUNTY (28.42),6.895,454,M  C2,6.4,T3-M,
8,7,28.00000,500,BEN,R2,16/05/2018,29.416,28.44,12.76,STAYING IN PARIS (28.52),6.972,678,M  C4,56.9,M,
6,3,27.90000,450,SHP,R7,21/05/2018,26.432,25.404,10.51,MISS CONGENIAL (25.70),7.215,566,S  C1,28.9,M,
5,4,28.30000,650,SHP,R1,04/06/2018,39.28,37.905,7.76,BRO WIZARD (38.74),18.035,5545,S  C1,17.5,T3-RW,
6,2,28.30000,545,BAL,R2,11/06/2018,32.273,31.39,11.00,BUT WHAT FOR (31.50),6.916,3213,M  C4,20.9,T3-M,
4,7,27.90000,545,BAL,R1,18/06/2018,32.088,31.28,9.87,ROMANOVA (31.40),7.16475,8744,S  C4,45.4,M,
7,6,27.80000,545,BAL,R2,25/06/2018,32.124,31.447,0.07,FAWN SECRETS (31.98),6.9915,4422,M  C1,22,T3-M,
R,,,450,SHP,R2,02/07/2018,,25.76,-,BUSTER NORRIS (25.89),,,,0,T3-M,
R,,,525,MEP,R1,11/07/2018,,29.833,-,PALISADES PARK (30.71),,,,0,M,
2,8,27.50000,450,SHP,R7,16/07/2018,26.045,25.489,7.94,DIAMOND HEART (25.49),6.957,443,S  C2,57.3,M,
1,7,27.70000,450,SHP,R2,23/07/2018,25.96,25.617,3.13,KAMCHATKA LENNY (26.18),6.93675,311,M  SW,4.5,T3-M,
2,4,27.60000,450,BAL,R5,30/07/2018,26.013,25.725,4.11,HANDSOME JAKE (25.73),6.935,222,S  C1,2.9,7,
2,4,27.30000,450,SHP,R4,06/08/2018,26.328,25.744,1.90,FAWN REGRETS (26.20),6.909,654,M  C5,9.5,T3-7,
5,1,27.50000,450,BAL,R3,13/08/2018,26.403,25.908,4.80,MUZZLE WELSH (26.07),7.18375,866,S  C9,6.5,7,
R,,,500,BEN,R4,17/08/2018,,28.223,-,STAYING IN PARIS (28.63),,,,0,RWH,
S,,,500,BEN,R4,22/08/2018,,28.346,-,MAGIC VI (28.74),,,,0,T3-7,
2,3,28.40000,390,SHP,R11,08/10/2018,22.492,22.075,2.63,ASTON JAGGER (22.31),8.775,42,M  C1,11.2,7,
7,7,28.40000,450,BAL,R8,15/10/2018,26.444,25.246,11.71,STILL SINGLE (25.62),6.82925,646,S  C4,10.8,7,
6,5,28.30000,425,BEN,R1,19/10/2018,24.625,23.641,10.04,SILVER CUPCAKE (23.92),6.9045,667,M,32.2,X67H,
2,8,27.70000,500,BEN,R5,30/10/2018,28.723,28.253,1.80,IT'S A DIVA (28.60),6.88175,455,M  C1,7.9,7,
4,7,28.00000,500,BEN,R3,07/11/2018,29.004,28.625,1.44,BUSTER NORRIS (28.90),6.92425,565,M  C4,6.8,7APM,
3,7,28.00000,500,BEN,R5,14/11/2018,29.322,28.221,5.51,FLY NIGHT (28.94),7.27,755,M  C2,4.7,T3-7,
4,4,27.90000,600,MEP,R3,21/11/2018,35.532,34.69,4.14,NEW SAMSATION (35.24),9.4775,4444,M  C9,27.5,N7,
