Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
S,,,515,SAP,R4,03/03/2019,,29.447,-,ROCK IT FERNANDO (29.81),,,,0,MH,
3,8,27.90000,311,CRN,R1,27/03/2019,18.239,17.673,3.36,WEEPING ANGEL (18.00),9.8445,33,M  W,4.2,M,
4,5,28.50000,311,CRN,R1,03/04/2019,18.299,17.552,4.77,TALK TALK TALK (17.97),9.8845,44,M  C2,4.1,M,
4,8,28.30000,311,CRN,R1,10/04/2019,18.307,17.597,2.71,REAP THE REWARDS (18.12),10.17,44,S  C4,4.7,M,
R,,,311,CRN,R1,25/04/2019,,17.741,-,SPOLLY SMASHER (18.06),,,,0,M,
N,1,28.30000,400,WGL,R1,26/04/2019,,,-,,,,M,8,M,
3,4,28.30000,311,CRN,R1,01/05/2019,18.1,17.498,1.71,OVER TALKING (17.98),9.8675,33,M  C1,6.5,M,
1,3,28.30000,311,CRN,R1,18/05/2019,18.163,17.535,2.57,OLIVE'S BRANCH (18.34),9.86,11,M,3.3,M,
1,5,28.40000,311,CRN,R2,22/05/2019,17.861,17.723,4.83,THRILL ME (18.20),9.71,11,M  C4,5.1,7,
4,6,28.20000,460,WGL,R4,28/05/2019,26.57,26.215,3.57,BEATRICE (26.32),6.5625,211,M  C4,11.4,X67,
4,1,28.10000,460,WGL,R3,04/06/2019,26.505,25.611,9.46,ALLUSION (25.84),6.5535,222,M,13.4,X67,
S,,,311,CRN,R9,05/06/2019,,17.723,-,INTER MIMI (18.09),,,,0,6G,
3,1,28.10000,425,BEN,R3,14/06/2019,24.17,23.707,1.79,QUILLAN BALE (24.05),6.6,222,M,22.4,X67H,
6,6,28.10000,425,BEN,R2,21/06/2019,24.52,23.784,6.21,AKASHI BOY (24.09),6.7365,567,M  C5,37.2,X67F,
3,5,28.20000,400,WGL,R1,25/06/2019,22.874,22.584,0.96,TONNES OF ZIP (22.81),8.4575,22,M,3.9,X67H,
3,7,28.20000,400,WGL,R9,02/07/2019,22.834,22.548,3.00,NO TALKING (22.62),8.34,11,M  C1,8.2,X67F,
1,7,28.00000,311,CRN,R2,10/07/2019,18.19,17.772,1.70,ALFIE MIKADO (18.31),10.067,21,M  C4  SW,1.5,X67H,
