Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
3,8,26.00000,515,SAP,R2,04/08/2019,30.282,29.349,8.47,AVALANCHE (29.69),5.3,4222,M,11.6,MH,
R,,,515,SAN,R2,09/08/2019,,29.515,-,BLUE MASCARA (29.74),,,,0,MF,
4,4,26.20000,515,SAP,R2,11/08/2019,30.847,29.589,15.44,COUTURE (29.77),5.3545,4333,M  C8,6.8,M,
5,7,26.30000,460,WGL,R1,27/08/2019,26.533,25.915,2.91,GYPSY HOOK (26.33),6.7105,532,M,10.7,MH,
6,3,26.40000,460,WGL,R1,30/08/2019,26.538,25.92,8.00,JAGUAR JESSIE (25.98),6.881,665,S  C2,6.1,M,
R,,,460,WGL,R3,03/09/2019,,25.848,-,STEPPENWOLF (25.96),,,,0,MF,
2,8,27.00000,440,SLE,R2,05/09/2019,25.356,24.987,1.89,ROCK ME GORGEOUS (25.22),5.5025,422,S  C1,3.5,M,
3,8,26.70000,520,CRN,R3,11/09/2019,31.317,30.465,7.40,SHANLYN HAVEN (30.80),5.54,2223,M  C1,7,RW,
2,8,26.60000,440,SLE,R3,15/09/2019,25.165,25.101,0.91,MINTER ZOOM (25.10),5.447,422,M,2.5,M,
4,2,27.00000,440,SLE,R2,19/09/2019,25.695,24.865,5.09,NORTHERN ZONE (25.34),5.4515,644,M  C2,2.3,M,
3,6,26.40000,520,CRN,R3,25/09/2019,31.097,30.44,8.10,WONDERFUL WORLD (30.53),5.477,2122,M,2.1,M,
1,3,26.60000,300,HVL,R2,29/09/2019,16.903,16.762,1.73,BLUE LARRIKIN (17.02),3.97,1,M  C1,2.6,M,
1,6,26.40000,460,WGL,R5,03/10/2019,26.15,26.014,0.63,RALL'S GIRL (26.19),6.5435,311,M,2.9,T3-7,
1,3,26.00000,400,WGL,R2,11/10/2019,22.929,22.474,0.57,INUKA (22.97),8.5425,22,M  C1  SW,2.6,X67,
1=,5,26.20000,400,WGL,R3,15/10/2019,22.628,22.367,0.06,PATRICIA MAUREEN (22.63),8.37,33,M  C4,8.8,X67,
3,8,26.80000,440,SLE,R10,27/10/2019,25.352,24.758,1.39,MONSTER MACHINE (25.26),5.4375,323,M,3.4,5H,
S,,,440,SLE,R6,03/11/2019,,24.828,-,HIGH KINGS (25.16),,,,0,5F,
5,3,26.30000,400,WGL,R11,22/11/2019,23.067,22.551,6.21,LOCHINVAR ADORE (22.63),8.543,64,M  C4,6.9,5,
1,6,26.00000,440,SLE,R5,29/11/2019,24.953,24.953,0.93,IMPENDING (25.02),5.3,111,M,10.5,5H,
1,2,26.10000,440,SLE,R4,08/12/2019,24.879,24.841,3.57,TANSY (25.13),5.24,111,M  SW,4.7,5F,
1,2,26.50000,440,SLE,R7,15/12/2019,24.904,24.67,0.76,JOHN'S LAST (24.96),5.25,111,M,3.4,FFA,
