Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
S,,,440,SLE,R3,17/03/2019,,24.772,-,ASHWOOD (24.77),,,,0,MH,
3,1,29.60000,440,SLE,R1,07/07/2019,25.513,24.902,4.03,JERUSALEM CREEK (25.23),5.397,333,M,9.1,M,
3,5,29.70000,440,SLE,R3,12/07/2019,25.918,25.004,6.61,SHARKEY DRAGON (25.46),5.4425,333,M  C1,10.4,MH,
3,1,29.60000,440,SLE,R1,21/07/2019,25.447,24.758,5.10,ASTON MEILLEUR (25.09),5.367,333,M  C4,7.4,M,
6,8,29.60000,440,SLE,R1,26/07/2019,25.602,25.14,6.60,DUNDEE SPECTRE (25.14),5.604,655,S  C4,5,M,
5,8,29.50000,400,WGL,R2,01/08/2019,23.588,23.01,4.51,IDLE GEM (23.27),8.637,44,S  C6,2.4,T3-M,
3,4,29.80000,460,WGL,R1,10/08/2019,26.804,26.015,4.54,FLYING FIFI (26.49),6.705,223,M,14.8,M,
6,2,29.40000,440,SLE,R1,18/08/2019,26.033,24.926,12.97,DR. SERAPHINA (25.13),5.6125,886,M  C7,10.3,M,
2,1,30.30000,300,HVL,R2,03/11/2019,17.231,16.623,0.56,TANAMI EXPRESS (17.19),4.03775,5,M  C5,23.6,M,
3,2,30.40000,300,HVL,R1,10/11/2019,17.202,16.561,4.61,RIO DIXIE (16.88),4.082,6,S  C5,10.8,MH,
4,8,30.20000,300,HVL,R2,17/11/2019,17.271,16.747,5.99,ELITE PAWS (16.85),4.0525,5,M  C4,30,MF,
6,7,30.00000,400,WGL,R2,22/11/2019,23.6,22.551,14.51,PARZIVAL (22.58),8.492,46,M  C8,8.9,M,
3,8,30.30000,440,SLE,R3,29/11/2019,25.358,24.953,1.19,IKARUGA BALE (25.28),5.4825,643,S,4.5,M,
3,8,30.00000,440,SLE,R1,08/12/2019,25.769,24.841,0.50,DR. ZAYD (25.73),5.41,222,M  C1,4.7,M,
5,2,30.20000,440,SLE,R2,15/12/2019,25.839,24.67,9.21,FRANKIE FEVER (25.19),5.3815,475,M  C5,4.5,M,
