Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
8,3,30.20000,300,HVL,R10,12/04/2019,17.171,16.711,5.64,UNCATCHABLE (16.78),4.01775,7,M  C5,12.7,APM,
6,4,30.00000,425,BEN,R9,18/04/2019,25.387,24.339,11.41,ZIPPING SIMON (24.59),7.602,666,M  C4  V0,7.8,APM,
S,,,390,SHP,R9,26/04/2019,,21.923,-,TYPHOON TESSIE (22.11),,,,0,4,
S,,,300,HVL,R12,28/04/2019,,16.799,-,QATAR GIRL (17.00),,,,0,5,
7,6,29.50000,450,BAL,R6,06/05/2019,26.4,25.187,7.11,FULL OF WEETBIX (25.90),6.667,233,M  C4,18.9,APM,
3,4,29.30000,300,HVL,R12,10/05/2019,17.5,16.967,1.81,HARDAWAY OUTLAW (17.37),3.99,1,M  C1,17.7,APM,
7,8,29.30000,300,HVL,R11,17/05/2019,17.213,16.756,6.53,KIREINA (16.76),4.04,4,M,13.9,APM,
8,7,29.20000,425,BEN,R8,22/05/2019,25.222,23.893,18.63,OFF THE BIT (23.92),6.86525,688,M  C7,25.8,APM,
6,8,29.10000,515,SAP,R10,26/05/2019,31.37,29.448,20.21,JUST BURNING (29.96),5.3075,4556,S  C4,33.1,5H,
6,6,29.30000,425,BEN,R7,05/06/2019,25.764,24.012,16.23,GLASS HALF FULL (24.63),6.84625,556,M  C11,18.8,APM,
5,3,29.20000,300,HVL,R11,14/06/2019,17.342,16.535,4.51,RUBY'S BOY (17.03),4.005,2,M  C4,49.4,APM,
7,7,29.10000,390,BAL,R11,17/06/2019,23.117,22.363,6.36,DYNA DIXON (22.67),8.9165,88,S  W  C8,19.2,APM,
7,5,29.10000,390,SHP,R11,22/06/2019,22.836,22.123,5.84,QUEST ALLEN (22.43),8.8625,77,M  C4,33.7,X45,
6,7,28.50000,450,SHP,R7,06/07/2019,26.023,25.382,3.61,ST. JENSON (25.77),6.795,344,M,24.8,APM,
8,5,28.80000,350,HVL,R6,12/07/2019,20.582,19.537,13.44,NUNNIONG MISS (19.64),7.41175,8,S,23.4,APM,
4,8,28.90000,350,HVL,R8,19/07/2019,19.919,19.481,6.04,ALL BLING (19.50),6.785,5,M,48.2,APM,
S,,,390,SHP,R12,25/07/2019,,21.783,-,MADAME DUGGIE (22.24),,,,0,5NP,
7,8,29.00000,390,SHP,R12,08/08/2019,23.19,22.329,8.41,BOMBER MARLOW (22.60),8.86925,77,M  C4,8.1,5NP,
3,1,29.10000,300,HVL,R12,16/08/2019,17.369,16.677,0.74,HARD BOILED (17.32),4.11425,3,M,8.2,T3-5,
3,3,29.10000,400,GEL,R8,20/08/2019,23.137,22.744,3.54,SPRITELY BREW (22.89),8.66675,43,M,16.5,T3-5,
8,6,29.40000,457,TEM,R7,01/09/2019,27.59,26.07,21.75,FIRE AND SMOKE (26.07),,,,71,M12,
S,,,400,GEL,R12,03/09/2019,,22.727,-,FLYING SAM (23.13),,,,0,T3-5,
3,6,29.50000,400,GEL,R7,17/09/2019,23.814,22.838,6.69,SUDDEN CALL (23.35),8.81,64,S,22.9,T3-5,
4,8,29.60000,300,HVL,R9,23/09/2019,17.386,16.777,3.86,XAN MAI (17.12),3.99925,3,M,10.1,5,
6,5,29.60000,515,SAP,R7,29/09/2019,31.001,29.503,15.73,GRUDGE (29.90),5.22,3566,M  C1,31.9,5NPH,
6,5,29.70000,390,SHP,R11,03/10/2019,22.971,21.78,8.41,TOTALLY KNOW (22.38),8.89925,46,M  C4,48.4,5,
5,7,29.80000,350,HVL,R10,06/10/2019,19.922,19.162,4.21,TWO SEASONS (19.63),6.73675,5,M,31.2,VET,
5,1,29.90000,300,HVL,R12,11/10/2019,17.61,16.639,6.37,MILLER'S COURT (17.16),4.139,6,M,6.8,T3-5,
6,2,30.10000,390,BAL,R12,21/10/2019,23.334,22.389,5.33,NAMBROK AGENT (22.96),8.8235,87,M  C4,7.3,T3-5,
R,,,450,BAL,R8,28/10/2019,,25.686,-,STAVROS (25.84),,,,0,T3-5,
3,4,30.70000,300,HVL,R11,01/11/2019,17.061,16.602,6.56,BUCK THE JOCKEY (16.60),4.021,31,M  C2,22.8,T3-5,
6,3,30.70000,300,HVL,R12,08/11/2019,17.418,16.859,3.61,TEX BURGER (17.17),4.05775,5,M,9.7,T3-5,
2,4,29.80000,390,SHP,R10,18/11/2019,22.72,22.149,2.11,KINGSLEY BOY (22.57),8.95425,54,M  C5,12.3,T3-5,
4,7,29.80000,390,SHP,R12,25/11/2019,22.866,22.116,5.69,JAIMANDY CARL (22.47),8.63175,44,M,6.1,T3-5,
R,,,300,HVL,R12,08/12/2019,,16.632,-,SWIFT ELLIE (16.65),,,,0,5,
4,7,30.00000,390,BAL,R12,09/12/2019,22.789,22.192,6.33,SUDOKU NINJA (22.35),8.6175,44,M,13.9,T3-5,
R,,,300,HVL,R11,15/12/2019,,16.34,-,NO TALKING (16.76),,,,0,5,
-,2,30.80000,350,HVL,R10,16/12/2019,,,-,,,,,,VET,
