Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
6,2,29.30000,440,SLE,R9,24/06/2018,25.874,24.836,8.86,URBAN SHIRAZ (25.25),5.4,255,M  W  C4,16.4,X67H,
6,3,29.40000,520,CRN,R7,30/06/2018,31.232,30.243,14.13,HAN SOLO (30.24),5.836,8766,M  C11,25.5,7,
S,,,525,MEP,R2,04/07/2018,,30.081,-,MARKINCH MAID (30.59),,,,0,RW,
2,6,29.40000,400,WGL,R1,17/07/2018,23.212,22.446,3.20,WEEONA WILBUR (22.99),8.535,44,M  W,23.6,X67H,
7,3,29.40000,425,BEN,R2,20/07/2018,24.982,24.039,13.47,KRAKEN LIGHTNING (24.04),7.3175,777,M  C5,24.8,X67H,
2,8,29.70000,400,WGL,R3,24/07/2018,23.009,22.569,3.69,WEEONA WILBUR (22.75),8.419,53,S  W  C1,17.3,X67F,
1,8,30.00000,440,SLE,R9,29/07/2018,25.504,25.046,0.06,SPRITELY MAC (25.51),5.6715,734,M  R,6.3,X67H,
1,8,30.00000,440,SLE,R9,05/08/2018,24.995,24.721,1.44,VELOCITY ANIFRID (25.10),5.4825,521,M  C2  SW,8.7,X67F,
7,3,30.00000,460,GEL,R8,10/08/2018,26.607,26.035,8.17,LITTLE BIG SHOT (26.04),6.79425,567,M,21.5,X45,
2,8,29.90000,500,BEN,R3,17/08/2018,28.553,28.223,1.20,CAVERNANDO (28.47),6.7875,432,M  C5,7.7,RWH,
7,7,29.70000,525,MEA,R4,25/08/2018,30.883,29.779,6.53,CAVERNANDO (30.43),5.225,3466,M  C5,21.3,RWF,
2,5,29.80000,440,SLE,R6,02/09/2018,25.397,25.097,0.24,MERCHANT PRINCE (25.38),5.34,122,M  C4,21.9,5,
4,2,29.70000,440,SLE,R5,09/09/2018,25.33,24.736,6.26,DOUBLE QUE (24.89),5.46,454,M  C4,7.8,5,
5,2,29.50000,515,SAP,R10,13/09/2018,30.082,29.495,6.36,CAPTAIN JACKIE (29.64),5.226,4456,M  W,34.6,RWH,
3,5,29.50000,450,SHP,R8,20/09/2018,25.451,25.078,5.33,TIME LEE MONEY (25.08),6.75275,533,M  C1,38,X45,
7,7,29.80000,450,SHP,R5,27/09/2018,26.383,24.998,15.23,LADY EMERALD (25.32),6.9225,877,M  C7  SW,9.4,5,
3,5,29.80000,460,WGL,R7,02/10/2018,26.309,25.639,1.91,GARRIDO (26.18),6.817,843,M  C1,12,5,
3,8,29.70000,545,BAL,R7,08/10/2018,31.3,31.221,1.13,NYMPHADORA TONKS (31.22),6.71875,3111,S  W,16.5,5,
4,4,29.90000,600,MEA,R10,13/10/2018,35.259,34.358,4.27,ROWCHESTER FLASH (34.96),9.181,3324,M  C1,13.3,5,
7,5,29.90000,450,WBL,R8,18/10/2018,25.923,25.29,8.26,NITRO VALUE (25.35),6.817,677,M  C8,15.1,5,
4,2,30.00000,460,WGL,R5,23/10/2018,26.057,25.645,5.89,ZELZER ALLEN (25.65),6.652,454,M  C4,24.2,RWH,
1,4,29.60000,520,SLE,R2,27/10/2018,29.99,29.858,3.16,AUDACIOUS GRACE (30.21),9.6775,421,M,3,RW,
R,,,460,WGL,R5,30/10/2018,,25.646,-,WINSOME FERNANDO (25.71),,,,0,RWF,
3,7,30.20000,440,SLE,R7,06/11/2018,25.0575,24.9,2.25,HENESSEY VENOM (24.90),5.4075,323,M,14.6,X45,
6,8,29.50000,485,HOR,R8,13/11/2018,27.803,27.16,9.19,SANJIRO (27.16),6.735,556,M,17.2,X45,
3,8,30.00000,460,WGL,R6,20/11/2018,26.257,25.744,1.20,ZANTHRE ALLEN (26.17),6.7255,633,M,4,5,
3,7,29.70000,460,GEL,R6,23/11/2018,26.245,25.682,8.04,GREY GHOST (25.68),6.90225,633,M  C1,17.1,5,
6,3,29.70000,545,BAL,R6,28/11/2018,31.429,30.881,7.83,BONNIE BEAUTY (30.88),6.96,4456,M  C8,23,X45,
2,1,30.00000,440,SLE,R6,05/12/2018,25.094,24.81,2.76,JOHN'S LAST (24.90),5.365,332,M,5.9,5,
5,1,30.10000,460,WGL,R5,11/12/2018,26.749,26.145,5.13,ROMANY GIRL (26.39),6.6925,242,M  C2  SW,4.1,5,
4,4,30.40000,440,SLE,R7,15/12/2018,25.2,24.57,3.90,MIA TESORO (24.93),5.442,555,M  C1,8.5,RWH,
6,1,30.30000,660,BAL,R4,19/12/2018,38.82,38.028,11.31,MIDNIGHT MYSTERY (38.03),12.9025,2223,M,5.4,RWH,
3,6,30.70000,520,CRN,R6,27/12/2018,30.601,30.108,7.04,NIKE VIPER (30.11),5.5975,4333,M,10.2,5,
3,4,30.50000,500,BEN,R4,05/01/2019,28.777,28.256,1.67,DEWANA JAYDEN (28.66),6.7075,334,M  C1,8.3,RWH,
4,3,30.50000,440,SLE,R4,08/01/2019,25.499,24.867,5.20,MERCHANT PRINCE (25.14),5.5165,744,S  C4,7,5H,
F,6,30.40000,500,BEN,R5,11/01/2019,,28.193,-,KRAKEN DUST (28.19),8.9775,888,M  C7  V0,47.7,RWF,
4,8,30.40000,460,WGL,R7,15/01/2019,26.221,25.631,3.24,DREAM GEM (25.99),6.775,645,M,6.2,5,
6,8,30.50000,460,WGL,R8,22/01/2019,26.191,25.782,5.84,FERNANDO DRUMS (25.78),6.60975,657,M  W,18.4,X45,
S,,,520,CRN,R8,23/01/2019,,30.469,-,RIVIERA CRUZ (30.47),,,,0,X45,
3,1,30.50000,460,GEL,R6,01/02/2019,26.266,25.809,3.83,DYNA GARNER (26.00),6.67,134,M  C4,7.2,5,
1,5,30.50000,460,WGL,R7,12/02/2019,26.484,25.889,0.27,DYNA ARROW (26.50),6.62,122,Q  C5,13.2,5,
7,1,30.60000,520,CRN,R8,15/02/2019,31.079,30.427,9.31,BLUEGRASS ICON (30.43),5.5925,3656,Q  C1,11.4,X45,
7,4,30.60000,450,WBL,R8,21/02/2019,26.049,25.391,7.64,MAXIMUM BREW (25.51),6.924,678,M  W  C4,30,X45,
3,4,30.60000,440,SLE,R11,24/02/2019,25.272,24.811,0.90,VELOCITY WHISPER (25.21),5.377,333,M  W,9.2,5,
3,5,30.90000,520,CRN,R6,05/03/2019,30.602,30.021,2.71,HEAD LOCH (30.41),5.49,1333,M,50.2,5H,
7,2,31.00000,520,CRN,R6,13/03/2019,31.509,30.146,19.47,LIVING DAYLIGHTS (30.15),5.575,3677,M  C8,38.1,5F,
4,1,30.70000,450,SHP,R6,21/03/2019,25.448,24.836,1.63,SHE'S A MITZI (25.33),6.715,344,M,32.5,X45,
1,7,30.80000,440,SLE,R6,24/03/2019,25.081,24.715,0.44,JOHNNY BLACK (25.11),5.459,622,M,3.9,5,
7,2,30.70000,500,BEN,R8,29/03/2019,29.089,28.009,10.06,BLACK TREASURE (28.39),6.9115,878,M  W  C10,24.4,X45,
3,7,30.00000,520,GEL,R4,05/04/2019,30.35,30.04,4.43,ZIANNA ROSE (30.04),5.745,3333,M  W,7.6,5,
7,6,30.20000,460,GEL,R8,12/04/2019,26.365,25.595,7.16,TURBO TONY (25.86),6.87625,777,M  C4,8.8,5,
1,5,30.60000,520,CRN,R6,17/04/2019,30.491,30.14,3.56,SODA KID (30.74),5.4495,3111,M  SW,7,5,
4,4,30.50000,500,BEN,R6,20/04/2019,28.803,27.969,5.74,PURE WHITE EVIL (28.40),6.77525,455,M  C8,21,X45,
6,5,30.70000,525,MEA,R9,04/05/2019,30.754,29.881,11.60,DYNA SMOKEY (29.94),5.275,3666,M  C5,33.9,5H,
4,6,30.10000,460,WGL,R8,10/05/2019,26.496,26.033,6.46,WEEONA ROGER (26.04),6.6475,365,M  C2,21.2,X45,
8,5,30.40000,450,SHP,R6,16/05/2019,25.774,24.99,11.20,SEAL THE DEAL (24.99),6.83925,778,M  C5,40.6,5,
6,2,30.50000,520,CRN,R8,22/05/2019,30.945,30.284,9.44,PERFECT MARSHALL (30.28),5.83525,8877,S,26.7,X45,
3,8,30.30000,460,GEL,R5,31/05/2019,26.016,25.855,1.06,ASTON NINJA (25.94),6.7445,544,M  C1,19.3,5,
S,,,545,BAL,R8,05/06/2019,,31.119,-,MEPUNGA MOLLY (31.12),,,,0,X45,
2,5,30.70000,460,WGL,R7,21/06/2019,26.494,25.663,11.87,DEGANI (25.66),6.79175,433,M  C8,14.2,X45,
8,4,30.80000,500,BEN,R4,30/06/2019,28.886,28.243,8.06,KILPATRICK (28.32),6.8775,457,Q  W  C4,20.7,5H,
2,1,30.30000,450,WBL,R6,04/07/2019,25.796,25.225,2.34,BOSTON QUAY (25.63),6.744,443,M  C2,13.7,5,
2,4,30.60000,520,SLE,R7,07/07/2019,29.918,29.693,1.73,BEAU GEM (29.80),9.772,555,M  C4,20.2,FFA,
3,2,30.60000,450,WBL,R8,11/07/2019,25.77,25.449,4.59,ZIPPING MACK (25.45),6.8375,333,M  C1,26.2,X45,
7,3,30.60000,460,GEL,R7,19/07/2019,26.782,25.533,13.73,ORIGAMI ANGEL (25.82),6.8625,667,M  W  V0,19.3,5H,
7,2,30.60000,350,HVL,R6,02/12/2019,20.014,19.252,3.69,STRAALJAGER (19.76),6.9485,7,M  W  C1,33.2,5,
2,5,30.70000,450,SHP,R6,12/12/2019,25.697,25.222,6.79,RED HOT CHEVY (25.22),6.8,223,M,20.8,5,
