Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
6,5,37.50000,311,CRN,R1,25/04/2019,18.839,17.741,11.14,SPOLLY SMASHER (18.06),10.2145,56,S  W  V5,17.6,M,
S,,,311,CRN,R2,27/04/2019,,17.949,-,BETS AND BEERS (18.46),,,,0,MAPM,
1,6,38.00000,400,GEL,R2,07/05/2019,22.72,22.445,1.46,CROWN VINNIE (22.82),8.5,11,M  SW,34.5,MAPM,
1,5,37.60000,350,HVL,R7,24/05/2019,19.144,19.144,5.64,ANGEL'S COMET (19.54),6.52,1,M  C1,2.5,7APM,
1,8,37.70000,350,HVL,R10,27/05/2019,19.313,19.313,3.56,ATARAH (19.56),6.6,1,M  C1,1.7,X67H,
1,6,37.60000,350,HVL,R3,02/06/2019,19.269,19.018,6.07,KRANSKEY (19.69),6.53,1,M  C1  SW,1.5,X67F,
1,2,37.10000,300,HVL,R9,09/06/2019,16.486,16.419,1.40,SUPER PANDA (16.58),3.88,1,S,2.6,SH,
N,4,38.00000,300,HVL,R6,16/06/2019,,16.762,-,,,,M,6,SF,
5,6,37.90000,425,BEN,R9,30/06/2019,24.599,23.541,11.97,RUNNIN' ROYALTY (23.76),6.63725,667,M  C5,24.8,SH,
1,3,37.40000,350,HVL,R5,07/07/2019,19.281,19.258,1.19,DYNA HUNTER (19.36),6.51,1,M,8.3,SH,
3,8,37.10000,350,HVL,R8,14/07/2019,19.262,19.08,2.60,DYNA HUNTER (19.08),6.585,44,M,3.8,SF,
1,8,36.90000,300,HVL,R4,21/07/2019,16.51,16.384,1.44,SIDESHOW MARJEN (16.61),3.91175,2,M  SW,1.6,FFA,
4,1,36.90000,350,HVL,R7,04/08/2019,19.377,19.19,2.67,PETER GALO (19.19),6.515,2,M  C1,9.5,SH,
1,7,37.00000,350,HVL,R6,11/08/2019,19.134,19.087,3.01,SERIOUS BOLT (19.35),6.45,1,M,1.8,X34,
2,5,37.80000,300,HVL,R4,18/08/2019,16.716,16.342,1.09,VITALISER (16.64),4.0205,8,M  C4,1.7,SH,
1,8,37.60000,300,HVL,R9,25/08/2019,16.511,16.511,1.41,FERNANDO DRUMS (16.61),3.90275,4,M  SW,3.5,SF,
4,3,37.60000,350,HVL,R6,01/09/2019,19.03,18.939,1.30,FRIDAY FROTHIES (18.94),6.4625,2,M,5.1,SH,
3,3,38.00000,350,HVL,R8,08/09/2019,19.248,18.912,4.80,PETER GALO (18.91),6.585,3,M  C1,8.1,S,
1,5,38.20000,390,WBL,R11,26/09/2019,22.103,21.982,3.79,BRAKE DRUM (22.37),8.55,11,M  C1,3.1,5H,
2,1,38.60000,390,WBL,R4,03/10/2019,22.521,22.286,0.26,DESIREE DANCER (22.50),8.81,22,M  C5,1.5,5F,
5,3,38.00000,400,GEL,R11,10/10/2019,22.993,22.481,7.31,RAVE ON (22.48),8.545,35,M  C4,2.9,X45,
5,8,38.20000,460,GEL,R4,18/10/2019,26.565,25.481,8.99,HOOKED ON SCOTCH (25.94),6.826,655,M  C5,15.4,SH,
8,7,37.80000,515,SAP,R8,05/11/2019,30.652,29.49,8.47,SHE'S AN EARN (30.06),5.1625,3667,M  C9,20.4,5,
2,1,37.50000,515,SAP,R12,10/11/2019,30.29,29.381,5.64,KISS ME NICKI (29.90),5.09,1112,Q,2.2,5,
1,3,37.20000,410,HOR,R10,19/11/2019,23.33,23.098,1.01,TIN SHED FRED (23.40),10.23,11,M  C1  SW,8.1,5H,
S,,,410,HOR,R6,26/11/2019,,23.27,-,CONFRONT (23.27),,,,0,5F,
1,2,37.30000,350,HVL,R7,08/12/2019,19.233,19.23,2.80,DIRTY MAX (19.43),6.52,1,M,2.7,SH,
1,3,37.50000,350,HVL,R8,15/12/2019,19.321,19.042,1.60,,6.49,1,M  SW,1.8,SF,
