Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
1,8,26.10000,300,HVL,R10,06/02/2019,16.485,16.485,0.37,BROADWAY POLKA (16.51),3.89,1,Q  R,1.6,5,
2,5,25.90000,350,HVL,R5,10/02/2019,19.425,19.079,0.73,SUPERIOR FAITH (19.37),6.61,1,M  R,2.6,5H,
5,3,25.90000,350,HVL,R8,17/02/2019,19.32,18.867,6.47,HUNGRY AN' HOLLO (18.87),6.434,3,M  C1  SW,20,5F,
5,2,25.80000,390,WBL,R11,21/02/2019,22.903,21.885,10.06,TEMPORALIS (22.20),8.8225,33,M  C4,4.5,5,
S,,,311,CRN,R11,27/02/2019,,17.742,-,BIGTIME BRUCE (17.93),,,,0,X45,
8,2,25.90000,311,CRN,R9,13/03/2019,18.639,17.637,12.51,KEL KNIGHT (17.76),10.158,88,S  C4  V0,4.7,RWH,
S,,,390,SHP,R12,21/03/2019,,21.879,-,VITALISER (21.88),,,,0,5,
8,7,26.50000,390,SHP,R12,30/03/2019,23.066,21.995,10.67,SPACE ALERT (22.32),8.9625,87,M  C8,6.6,5,
6,8,26.10000,400,GEL,R7,05/04/2019,23.25,22.414,11.94,SPECKIE MCKEAN (22.41),8.595,44,S  C1,12.2,RWH,
S,,,300,HVL,R9,07/04/2019,,16.388,-,AUTOCRAT (16.44),,,,0,FFA,
R,,,311,CRN,R12,17/04/2019,,17.602,-,VOLUPTUOUS BLUE (18.32),,,,0,5,
R,,,400,WGL,R10,23/04/2019,,22.479,-,BEES ON FIRE (22.92),,,,0,5,
5,2,26.40000,390,BAL,R11,24/04/2019,22.669,22.075,8.49,REBECCA BALE (22.08),8.66,44,M  C4,31.5,X45,
6,4,26.50000,350,HVL,R6,28/04/2019,19.894,19.296,8.11,HOT FIASCO (19.33),6.7215,5,M  C4,35.8,X45,
2,3,26.50000,311,CRN,R10,01/05/2019,18.032,17.498,1.39,FRIEND IN ME (17.94),9.74,11,M,13.1,5,
7,6,26.60000,300,HVL,R10,05/05/2019,17.258,16.653,6.57,MISS LEGALITY (16.80),4.00175,4,M  C1,19.7,FFA,
1,1,26.50000,400,WGL,R10,09/05/2019,23.061,22.878,0.70,SPOLLY'S GIRL (23.11),8.29,11,M  SW,2.2,T3-5,
7,8,26.50000,350,HVL,R4,12/05/2019,19.909,18.978,7.31,ZEMIRA MIKADO (19.40),6.71925,6,M  C1,14.9,SH,
6,8,26.10000,311,CRN,R4,18/05/2019,18.195,17.535,7.03,IVEY'S AFFAIR (17.70),9.841,54,S,25.5,5,
2,3,26.00000,400,WGL,R10,23/05/2019,22.934,22.882,0.21,NINETYMILE HAWK (22.92),8.35,11,M,2.7,T3-5,
2,2,26.30000,350,HVL,R6,27/05/2019,19.681,19.313,2.80,MISS LEGALITY (19.49),6.55,1,M  C1,6.4,5,
1,1,26.40000,300,HVL,R9,02/06/2019,16.789,16.657,0.03,BUGS BOLONEY (16.79),3.9,1,M,10.9,FFA,
8,8,26.40000,300,HVL,R9,09/06/2019,17.1,16.419,8.77,AGENT LAYLAN (16.49),3.99725,6,M  C2,13.9,SH,
8,5,26.40000,311,CRN,R10,12/06/2019,18.742,17.774,12.89,PICTOR LUCY (17.84),10.1895,88,M,16.7,5,
2,7,26.60000,350,HVL,R8,17/06/2019,19.6,19.337,3.21,MINDY'S GIRL (19.38),6.56,1,M,14.2,X45,
7,7,26.70000,400,WGL,R10,21/06/2019,23.162,22.66,7.14,TICKLE MY FANCY (22.66),8.682,76,M  C4,11.4,5,
3,8,26.80000,400,GEL,R7,25/06/2019,23.046,22.882,2.34,MISS POCKET ACES (22.88),8.42,11,M  C1,2.6,T3-5,
1,6,26.90000,311,CRN,R7,29/06/2019,18.175,17.858,1.83,INTER LANA (18.30),9.85,11,Q  C1,16.5,X45,
7,7,27.20000,311,CRN,R9,03/07/2019,18.343,17.75,8.47,WHY NOT BAZZAR (17.75),9.856,55,M  C4,36,FFA,
1,2,27.10000,400,MTG,R10,07/07/2019,23.34,22.95,0.05,FREE FURY (23.34),10.8,,,3.8,5H,
1,2,26.70000,400,MTG,R11,14/07/2019,23.46,22.91,0.10,BUSHMAN'S MATE (23.47),10.82,,,1.55,5F,
6,6,26.50000,390,WBL,R11,18/07/2019,22.838,21.959,6.74,LITTLE WOMEN (22.37),8.88175,54,M  C5,10.9,5,
8,5,26.10000,390,WBL,R10,25/07/2019,22.975,22.09,12.64,MAXIMUM TRINA (22.09),8.955,47,M  C5,20.1,X45,
5,2,26.20000,390,BAL,R10,21/08/2019,22.642,22.378,2.94,SPEEDY AMIRA (22.44),8.57,55,Q  C4,24.3,X45,
2,3,26.40000,390,BAL,R11,28/08/2019,22.591,22.03,4.93,SHEVCHENKO (22.25),8.66925,32,M  C2,57,5,
4,4,26.90000,400,MTG,R7,08/09/2019,23.49,23.1,4.75,BANJO LASS (23.15),10.91,,,2.9,4,
2,5,26.80000,300,MBR,R12,11/09/2019,16.77,16.51,2.75,MR. CASHKING (16.57),,,,7,5,
1,8,26.40000,390,WBL,R10,19/09/2019,22.26,21.776,2.93,CHOPS MALONE (22.47),8.51,11,Q  C1,13.1,X45,
5,8,26.30000,390,WBL,R7,26/09/2019,22.53,21.982,7.83,CHLOE LOUISE (21.98),8.6375,44,M  C4,27.8,X34,
4,2,26.30000,390,SHP,R7,03/10/2019,22.365,21.78,8.36,PETER GALO (21.78),8.32,12,Q  C1,24.5,X45,
8,3,26.40000,390,SHP,R10,17/10/2019,22.817,21.931,10.43,LUCILLE DIOR (22.09),8.7625,78,M  C8,16,5,
7,5,26.70000,400,GAW,R9,25/10/2019,23.64,22.67,10.00,DIAMOND LEE (22.93),9.08,8767,S/O8767,41,O,
5,1,26.50000,390,SHP,R10,28/10/2019,22.773,21.998,8.93,CHASING REX (22.15),8.5025,23,M  C1,17.5,X45,
5,4,26.70000,390,WBL,R11,02/11/2019,22.487,21.952,7.64,CHOPS MALONE (21.95),8.7745,76,M  C8,39.9,X45,
3,1,26.90000,390,WBL,R11,21/11/2019,22.499,22.069,2.99,WHY NOT DAN (22.29),8.6375,22,Q  SW,11.9,5,
3,8,26.80000,390,WBL,R12,28/11/2019,22.627,22.231,3.67,BLACKPOOL MARVEL (22.37),8.71,23,M  C1,7.7,X45,
6,3,27.20000,390,WBL,R11,05/12/2019,23.062,22.177,9.96,PAT MALONE (22.37),8.987,55,M  C5,9.1,5,
2,8,27.40000,390,WBL,R10,12/12/2019,22.58,22.086,1.61,ZULU SMOKE (22.47),8.58,11,Q,10.4,X45,
5,4,26.80000,350,HVL,R5,15/12/2019,19.894,19.042,2.33,CHALLIS SPRITE (19.73),6.7555,7,M  R  C1,9,5,
