Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
4,7,26.10000,300,HVL,R1,03/06/2018,17.633,16.672,6.39,AMLIN MISS (17.19),4.034,3,M  C2  V10,6.3,M,
2,5,26.60000,300,HVL,R1,27/07/2018,17.137,16.727,1.43,GUEVARA (17.04),4,1,M  C1,10.2,M,
3,4,26.20000,400,WGL,R9,02/08/2018,23.879,22.938,0.80,WHY NOT FLETCH (23.82),8.59,15,M  C4,3.5,M,
8,5,26.30000,525,MEP,R1,08/08/2018,32.196,29.936,25.39,QUARA'S EMMA (30.42),5.31,5888,M  W  C5  V14,12.1,M,
2,8,25.70000,350,HVL,R5,31/08/2018,19.9925,19.353,0.75,FOOD FIGHTER (19.94),6.635,2,S  SW,3.5,M,
5,8,24.80000,390,BAL,R1,10/09/2018,23.35,22.598,6.31,RED NECK MISS (22.91),8.76175,33,M  C7,8.7,M,
4,7,24.30000,350,HVL,R2,14/09/2018,19.827,19.368,4.69,SHIRDALE TOM (19.50),6.6275,2,M,12.5,M,
5,2,23.90000,390,SHP,R1,17/09/2018,23.249,22.336,6.93,LITTLE RED HOT (22.76),8.792,45,M  C2,9,MAPM,
6,4,23.80000,300,HVL,R1,28/09/2018,17.566,16.685,5.43,SUPERIOR UNO (17.19),3.96,1,M  C6  V5,4.8,M,
S,,,315,TRA,R10,01/10/2018,,18.131,-,LEMONADE KID (18.13),,,,0,M,
R,,,300,HVL,R1,26/10/2018,,16.822,-,STINGING RED (17.26),,,,0,M,
1,4,24.60000,425,BEN,R10,30/10/2018,24.556,24,0.27,BULLET PROOF ACE (24.58),6.62,111,Q  SW,7.5,M,
2,6,24.80000,400,WGL,R4,12/11/2018,23.365,22.67,8.44,SHE'S AN EARN (22.77),8.545,22,M  C1,11.1,7,
1,6,25.00000,300,HVL,R9,16/11/2018,16.92,16.68,2.26,MISS WALT (17.08),3.89,1,Q,12.9,X67,
5,1,25.30000,425,BEN,R2,21/11/2018,24.849,23.942,10.24,NOBLE WEETBIX (24.13),6.7475,235,M  C2,3.7,7,
2,5,24.90000,425,BEN,R9,28/11/2018,24.455,24.176,2.59,SARAH SMIRNOFF (24.27),6.51,112,Q  W,3.4,6G,
4,3,25.40000,390,BAL,R10,10/12/2018,22.921,22.251,1.03,LACARABINE (22.85),8.637,24,M  C2,5.1,T3-6,
5,3,25.20000,350,HVL,R3,14/12/2018,19.998,19.23,3.84,WESTERN BOMBER (19.73),6.7565,5,M  C3,5.5,X67,
2,8,24.60000,311,CRN,R5,24/12/2018,18.184,17.738,5.49,KEL KNIGHT (17.80),10.085,22,M  C5,5.2,6G,
6,6,24.90000,390,SHP,R4,10/01/2019,22.689,21.931,4.34,SHAINA CABANG (22.39),8.44,14,Q  C8,35.8,6G,
D,6,,311,CRN,R11,14/01/2019,18.301,17.874,-,JAMIE MARIE (18.00),9.9525,44,M  SW,5.1,6G,
5,6,25.40000,390,SHP,R11,20/01/2019,22.933,22.176,10.73,SANDY'S MY NAME (late MY NAME'S SANDIE) (22.18),8.6245,45,M  C4,5.3,6APM,
5,4,24.80000,425,BEN,R7,30/01/2019,24.668,23.996,7.64,LUCKY LUNA (24.13),6.85,445,M,23.9,6APM,
2,7,24.50000,400,GEL,R4,12/02/2019,23.243,22.857,1.83,ZAMBORA NOZIE (23.12),8.73,23,M  C2,4.1,6G,
2,2,24.60000,400,GEL,R9,19/02/2019,23.215,22.802,2.64,SUDDEN CALL (23.03),8.51,12,M  C4  V0,2.7,6APM,
1,2,24.60000,400,GEL,R9,26/02/2019,23.449,22.672,0.31,MONOAK (23.47),8.47,14,M,1.8,T3-6,
4,8,24.60000,400,GEL,R4,01/03/2019,23.059,22.22,7.86,BLUE GLITTER (22.51),8.5275,34,M,11.7,X67H,
8,4,24.30000,400,GEL,R10,08/03/2019,23.895,22.485,11.91,QUICK SESSION (23.06),9.0975,88,M  C4,30.8,5,
7,3,24.50000,400,GEL,R11,15/03/2019,23.64,22.615,8.63,BLACKPOOL REMI (23.04),8.635,67,M  C4,28.6,5,
4,1,24.60000,400,GEL,R7,26/03/2019,23.229,22.602,6.56,KINGSLEY BOY (22.77),8.597,44,M,16.2,APM,
4,7,24.60000,460,GEL,R8,02/04/2019,26.235,25.882,3.77,HADDI BALE (25.97),6.54,112,Q,12.2,APM,
6,8,24.60000,400,GEL,R7,09/04/2019,23.496,22.656,5.81,ALL INN YOUI (23.09),8.62925,35,M,4.7,APM,
2,4,24.60000,400,GEL,R7,16/04/2019,23.103,22.614,6.99,ZIPPING STAN (22.61),8.5675,22,M  C1,14.1,APM,
4,2,24.70000,400,GEL,R7,23/04/2019,23.005,22.762,0.46,DISCOVERED (22.97),8.435,24,Q  C1,9.5,APM,
7,1,24.80000,460,GEL,R8,30/04/2019,26.991,25.865,13.41,RELLIM DIESEL (26.05),6.6925,237,M  C7  V0,26.4,APM,
7,4,24.80000,400,GEL,R11,07/05/2019,23.489,22.445,6.13,UMAR ALLEN (23.06),8.6175,37,M  W  C4,13,APM,
3,3,24.80000,400,GEL,R11,21/05/2019,23.088,22.781,4.11,OSHKOSH JAY (22.80),8.56,33,M,8.5,T3-5,
1,2,24.80000,400,GEL,R11,28/05/2019,23.065,22.602,2.84,GIANT JARVIS (23.26),8.54,11,Q,9,T3-5,
2,5,24.90000,400,GEL,R9,04/06/2019,23.16,22.489,3.83,BLACK TESS (22.89),8.57,22,M  C1,18.1,T3-5,
7,5,25.10000,400,GEL,R7,11/06/2019,23.282,22.701,6.67,FERNANDO'S FLARE (22.82),8.704,53,M  C8  SW,11.6,T3-5,
6,3,24.70000,400,GEL,R12,28/06/2019,23.264,22.536,9.43,SPECTRA STYLE (22.60),8.5195,34,Q  C1,11.7,5NP,
5,2,25.00000,400,GEL,R10,02/07/2019,23.421,22.779,8.53,KRABI (22.82),8.6375,34,M  C5,8.3,T3-5,
7,4,25.20000,460,GEL,R6,09/07/2019,26.931,26.106,8.43,LACARABINE (26.34),6.8375,345,M  C1,14.4,T3-5,
3,5,25.00000,390,BAL,R11,12/07/2019,23.252,22.543,6.37,KRAKEN MAXI (22.81),8.7475,33,M  C4,15.7,APM,
6,5,25.10000,390,BAL,R12,17/07/2019,23.243,22.317,8.81,BLACKPOOL FUNK (22.63),8.847,66,M  C4,16.9,5NP,
S,,,400,GEL,R12,23/07/2019,,22.596,-,DYNA DIEDRE (23.30),,,,0,T3-5,
5,7,25.50000,311,CRN,R7,14/09/2019,18.751,18.018,7.86,SEARCHING (18.20),10.141,45,M  W,23.6,T3-5,
7,5,25.60000,400,GEL,R7,17/09/2019,24.336,22.838,14.14,SUDDEN CALL (23.35),8.74,47,M  C12,8.5,T3-5,
5,3,25.70000,400,GEL,R12,24/09/2019,23.462,22.69,5.64,SELECT BULLY (23.07),8.6575,24,M,12.4,T3-5,
2,3,25.70000,300,HVL,R12,27/09/2019,17.605,16.784,0.16,COURAGE CREST (17.59),4.083,5,M  C1,14.6,T3-5,
6,3,26.20000,300,HVL,R4,11/10/2019,17.339,16.639,3.04,JIGGLY WIGGLY (17.13),4.0345,4,M  C1,20.7,T3-5,
4,7,25.90000,300,HVL,R12,18/10/2019,17.025,16.736,1.94,MY DIAMOND GIRL (16.89),3.94,1,M,9.4,T3-5,
8,4,26.40000,400,WGL,R12,24/10/2019,23.721,22.605,9.43,SHREK'S RUSTY (23.06),8.565,47,M  C4,28.6,T3-5,
8,3,26.50000,311,CRN,R12,28/10/2019,18.615,17.907,10.11,EBONIQUE (17.91),10.045,67,M  C1,19.4,T3-5,
8,7,26.80000,400,WGL,R11,31/10/2019,23.682,22.746,13.37,LEKTRA MISS (22.75),8.541,68,M  C1  V0,33.3,T3-5,
4,8,26.10000,300,HVL,R12,08/11/2019,17.301,16.859,1.94,TEX BURGER (17.17),4.00175,2,M,22.5,T3-5,
