Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
1,5,30.40000,520,CRN,R4,27/03/2019,30.807,29.97,0.71,MAXIMUS (30.86),5.61,3222,S,7.9,M,
5,7,30.40000,525,MEP,R3,03/04/2019,31.003,29.848,16.50,JULANA (29.85),5.3475,5666,S  C6,13.7,X67H,
S,,,600,MEP,R4,10/04/2019,,34.559,-,DAZZLING BLING (34.56),,,,0,N7,
6,1,31.30000,460,WGL,R5,10/05/2019,26.852,26.033,3.97,SPOLLY'S JET (26.57),6.94025,887,M  C4  SW,6.9,RW,
6,7,30.60000,515,SAP,R3,26/05/2019,30.268,29.448,6.39,HARDAWAY JAYJAY (29.82),5.2835,7666,S  C5,32.8,7,
R,,,650,SLE,R5,31/05/2019,,37.947,-,SEVE ROSE (37.95),,,,0,RW,
1,4,30.80000,520,CRN,R4,05/06/2019,30.496,30.413,2.14,RAPANUI SURPRISE (30.65),5.55,1111,M  C1  SW,2.3,RW,
3,4,30.70000,595,SAP,R5,09/06/2019,34.652,34.571,1.16,LADY ORACLE (34.57),9.327,3223,S  C1,10.1,X67,
S,,,650,SLE,R8,07/07/2019,,37.376,-,IT'S A FRENZY (37.38),,,,0,S,
1,2,30.70000,650,SHP,R5,18/07/2019,37.687,37.687,2.71,SUPER BLU (37.88),17.3125,2211,M,4.8,RWH,
1,5,30.40000,650,SHP,R8,25/07/2019,37.557,37.557,9.43,NICMAC PADDYWACK (38.22),17.54,1111,M  C4  SW,2.8,RWF,
2,3,30.80000,650,SHP,R7,06/12/2019,37.915,37.866,0.70,BLACK CANVAS (37.87),17.52,1121,M,4.5,RW,
7,6,30.80000,650,SLE,R8,15/12/2019,38.008,36.981,14.67,RED ROCK (36.98),6.267,4566,S  C5  V7,27,S,
