Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
S,,,425,BEN,R4,23/06/2017,,23.619,-,BANJO MILNE (23.97),,,,0,MH,
7,5,28.60000,525,MEP,R1,05/07/2017,31.667,30.071,11.46,XAVA ALLEN (30.87),5.289,7787,M  W  C8,14.4,M,
5,8,28.90000,525,MEP,R2,12/07/2017,30.697,30.189,2.69,GIANT BALE (30.51),5.2075,2335,M,45,M,
5,8,29.10000,460,GEL,R2,14/07/2017,26.645,25.663,7.19,DYNA NEITZ (26.14),6.9195,545,M  W  C4,21.7,M,
1,3,29.20000,400,GEL,R1,20/07/2017,23.346,22.503,1.94,KALANI SHELDON (23.48),8.955,42,M  C5  V0  SW,8.4,MH,
5,6,29.00000,400,GEL,R2,28/07/2017,23.026,22.407,8.84,MOSSIMO BALE (22.41),8.604,65,M  C5,31.3,MF,
6,6,29.30000,525,MEP,R12,02/08/2017,30.731,29.709,14.60,ROCKOON (29.71),5.3125,5555,S  C1,33.9,RWH,
4,2,29.10000,515,SAP,R5,06/08/2017,30.484,29.551,7.47,ALPHA AION (29.96),5.2895,5564,M  C4,35.6,X67,
7,7,29.10000,525,MEP,R10,16/08/2017,31.238,30.104,10.57,DYNA JACINTA (30.50),5.317,4666,M  C8,24.6,7,
4,6,29.10000,525,TRA,R6,28/08/2017,31.299,30.732,8.10,GESTALT ALLEN (30.73),5.0085,5555,M  C3,10.3,T3-RW,
3,4,29.70000,460,WGL,R4,31/08/2017,26.7675,26.403,1.25,DEE JAY DANCER (26.68),6.758,462,M  C6,7.8,X67,
5,3,29.60000,460,WGL,R4,07/09/2017,26.95,26.339,7.29,RED HOT ROBYN (26.44),6.756,667,M  C1,11.8,T3-7,
1,3,29.40000,525,TRA,R4,11/09/2017,30.818,30.74,0.30,DIESEL TURBO (30.84),4.937,2333,Q  C5  SW,8,X67,
4,3,29.20000,400,WGL,R3,14/09/2017,23.804,23.071,1.11,ROCKETNESS (23.53),8.7725,56,M  C2,3.1,T3-7,
6,7,29.20000,520,SLE,R9,17/09/2017,30.407,29.495,12.06,LAKEVIEW MAISEY (29.56),9.98,555,S,18.2,X67,
6,7,29.30000,525,TRA,R7,22/09/2017,31.274,30.284,8.46,INVICTUS LEGION (30.68),4.9945,4777,M,41.2,X67,
5,8,29.80000,525,TRA,R4,25/09/2017,31.577,30.714,6.01,ANOTHER SHINER (31.16),4.95,4555,M  C4,4.3,T3-RW,
2,6,29.90000,450,WBL,R5,03/10/2017,26.149,25.49,7.10,DARK PORTAL (25.65),6.8675,352,M  C8,10.5,X67,
4,7,30.20000,525,TRA,R4,09/10/2017,31.741,30.644,3.67,MARKINCH MAID (31.48),5.0275,3764,M  C6,3.9,T3-RW,
8,2,30.40000,460,GEL,R4,12/10/2017,27.543,25.745,21.93,FONTY ALLEN (26.01),6.933,888,M  W  C7  V0,33.5,X67,
6,7,30.40000,315,TRA,R1,14/10/2017,18.696,18.233,5.73,TRAP QUEEN (18.30),4.9625,88,S  R,32.4,X67,
2,7,30.70000,525,TRA,R4,23/10/2017,30.968,30.794,0.11,MY MISS MOLLY (30.96),4.9475,2111,M,7.6,X67,
R,,,460,WGL,R7,26/10/2017,,26.185,-,HOODED TROYER (26.65),,,,0,T3-6,
7,6,30.80000,525,TRA,R6,30/10/2017,31.531,30.786,10.64,RAYDA (30.79),4.9,2337,M  C5,6.1,T3-RW,
2,4,31.00000,460,WGL,R8,02/11/2017,26.491,26.154,4.81,RAPANUI REVIVAL (26.15),6.62,111,M,10.8,RW,
R,,,520,CRN,R4,07/11/2017,,30.265,-,SPOKANE FLICK (30.58),,,,0,X67,
1,8,31.50000,460,WGL,R5,09/11/2017,26.51,26.167,0.39,RENALDO (26.54),6.748,554,M  SW,4.9,T3-6,
2,5,31.30000,525,TRA,R5,13/11/2017,31.072,30.702,5.29,GIVE AWAY KING (30.70),4.94,1112,M  C1,2.4,RW,
S,,,460,WGL,R5,16/11/2017,,26.053,-,DYNA ZAYNABI (26.41),,,,0,T3-RW,
1,1,30.40000,460,WGL,R6,30/11/2017,26.389,26.124,1.34,PADDY'S CRIPP (26.48),6.59,111,M,2.7,T3-5,
7,5,29.50000,525,TRA,R6,08/12/2017,31.241,30.718,7.47,ASTON GRACE (30.72),4.9655,7667,M  C4,29.6,5,
3,6,29.80000,440,SLE,R3,16/12/2017,25.622,24.891,3.46,LITTLE WOMEN (25.38),5.462,864,M  C4,43.2,RWH,
1,5,29.90000,525,TRA,R7,22/12/2017,30.864,30.432,2.86,WEEONA DINO (31.06),4.9,1111,M,17.6,5,
