Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
S,,,525,MEP,R1,16/08/2017,,30.104,-,CRYSTAL BLING (30.52),,,,0,MH,
2,7,33.80000,515,SAP,R2,22/10/2017,30.019,29.741,3.97,BLACKJACK NEO (29.74),5.27175,5532,M  C1,7.9,MH,
4,6,33.40000,515,SAP,R3,29/10/2017,30.446,29.469,3.39,YOU RIPPA PIPPA (30.21),5.3415,5344,S  C1,9.4,MSF,
1,7,33.00000,515,SAP,R1,12/11/2017,29.544,29.378,1.27,BARCALI (29.63),5.12,1111,M  SW,3.4,M,
1,2,32.30000,515,SAP,R2,19/11/2017,29.834,29.406,2.87,RIPPIN' SAM (30.04),5.205,2211,M  C2  SW,2.3,7,
S,,,525,TRA,R4,24/11/2017,,30.715,-,SPOTTED LABEL (30.87),,,,0,RW,
5,7,32.00000,460,WGL,R1,28/11/2017,26.494,25.837,3.16,BURNOUT (26.27),6.858,888,M  C5,4.7,RWH,
3,3,32.40000,515,SAP,R3,03/12/2017,30.182,29.481,3.36,LOCH MONSTER (29.95),5.157,2444,M  C5,2,RW,
1,2,32.40000,515,SAN,R1,07/12/2017,29.724,29.488,1.20,JOE'S DOLLY (29.81),5.312,7443,M  C2  SW,2.9,RW,
7,3,33.00000,515,SAP,R12,10/12/2017,30.934,29.557,15.01,BELLA'S GHOST (29.88),5.2475,3577,M  C10,2.3,RWH,
1,8,33.00000,525,MEA,R6,23/12/2017,29.831,29.77,1.73,DYNA WAZZA (29.95),5.07,1111,M  C6  SW,8.4,SH,
1,3,33.00000,525,MEA,R7,30/12/2017,30.255,29.826,0.40,DYNA CARNIE (30.28),5.35625,5442,M  C4  SW,3.3,SSF,
2,2,33.00000,525,MEA,R8,05/01/2018,29.888,29.707,0.79,OUT OF RANGE (29.83),5.134,3232,M  C1  SW,5.9,GRP1,
2,6,33.50000,515,SAN,R6,11/01/2018,29.72,29.314,5.80,DYNA WAZZA (29.31),5.37425,8444,M  C2,4.2,5,
