Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
1,6,33.80000,311,CRN,R1,26/06/2019,18.144,17.729,2.39,FOXY CRUISER (18.31),9.83,11,M,3.5,M,
5,8,33.50000,311,CRN,R2,03/07/2019,18.495,17.75,7.06,ROSIE COTTON (18.00),10.07,65,S  C4,5.4,X67,
8,8,33.40000,400,WGL,R4,05/07/2019,23.665,22.652,9.84,PRIMA MIKADO (22.98),8.7275,78,S  W  C4,3.4,X67,
8,4,33.40000,400,WGL,R3,19/07/2019,23.758,22.336,8.93,PATRICIA MAUREEN (23.13),8.5975,48,M  C8,14.7,X67,
6,8,33.60000,311,CRN,R10,22/07/2019,18.896,17.991,8.90,NAVY STORM (18.27),10.152,56,S  W  V10,3.5,RWAPM,
S,,,311,CRN,R9,24/07/2019,,17.796,-,CHASE 'EM SPOLLY (18.16),,,,0,X67,
2,8,34.10000,311,CRN,R10,05/08/2019,18.422,17.893,2.20,CHEEKY BUMPA (18.27),10.1075,32,S  C5  SW,3.4,RWAPM,
7,6,33.80000,311,CRN,R3,07/08/2019,18.572,17.674,8.71,JUST FAITH (17.96),10.2895,87,M  C5,13.7,RW,
1,7,33.50000,311,CRN,R3,19/08/2019,18.301,18.133,0.04,ROCK ME ELIJAH (18.30),9.83,11,Q  SW,2.7,T3-7,
3,2,33.20000,311,CRN,R10,24/08/2019,18.555,17.908,5.49,FAST TALKER (18.17),9.9895,43,M,4,RW,
4,1,33.20000,311,CRN,R10,28/08/2019,18.389,17.753,6.06,REAP THE REWARDS (17.97),9.915,33,M  C4,8.9,6G,
2,1,33.50000,311,CRN,R9,02/09/2019,18.069,17.886,0.93,SHAUN JOHN (18.00),9.73,11,M,2.6,T3-RW,
R,,,311,CRN,R3,04/09/2019,,17.725,-,PAGANINI (17.98),,,,0,X67,
1,5,33.10000,311,CRN,R4,09/09/2019,18.17,17.936,0.99,ROCK ME ELIJAH (18.24),9.78,11,M,1.7,T3-RW,
4,3,32.70000,311,CRN,R12,18/09/2019,18.254,17.734,2.57,MAVERICK BOB (18.07),9.8925,43,S  C4,10.9,5,
8,2,32.70000,311,CRN,R12,25/09/2019,18.786,17.892,9.53,MABEL'S FIRE (18.12),10.0075,45,M  C5,6,5,
7,4,32.70000,400,WGL,R5,01/10/2019,23.776,22.538,12.11,RAGLAN REVOLVER (22.93),8.8425,77,M  C4,33.8,RW,
6,6,32.80000,311,CRN,R11,09/10/2019,18.536,17.757,5.00,KRAMER BALE (18.19),9.97425,65,S  C2,4.8,5,
6,5,33.10000,311,CRN,R7,14/10/2019,18.84,17.936,4.64,TERRAH ROUND (18.52),10.438,76,S  V5,4.1,T3-5,
S,,,311,CRN,R10,16/10/2019,,17.734,-,IT'S A DRAMA (17.82),,,,0,RW,
R,,,311,CRN,R9,23/10/2019,,17.814,-,MAVERICK BOB (17.94),,,,0,X45,
5,6,32.10000,311,CRN,R9,30/10/2019,18.526,17.619,11.37,WEEPING ANGEL (17.73),9.955,65,M  C4  SW,61.4,RWH,
5,5,32.70000,311,CRN,R10,11/11/2019,18.4225,17.97,5.75,PILOT PETE (18.02),10.092,45,M  C2,6.4,T3-5,
R,,,311,CRN,R12,13/11/2019,,17.77,-,TOTALLY BULLISH (17.88),,,,0,5,
2,2,33.20000,300,HVL,R10,29/11/2019,16.981,16.84,2.01,KHALEESI GIRL (16.84),4.0095,3,M  C1,12.5,T3-5,
R,,,300,HVL,R10,01/12/2019,,16.713,-,ZIPPING BENNY (16.73),,,,0,5,
3,1,33.20000,300,HVL,R12,02/12/2019,17.29,16.884,3.14,BALANCE (17.07),4.10175,6,S  C2  SW,3.4,5,
1,5,32.90000,300,HVL,R11,06/12/2019,16.967,16.77,1.59,TIGGY BUZZARD (17.08),3.97,1,M  C1,3.3,T3-5,
4,4,33.10000,400,GEL,R9,10/12/2019,23.426,22.742,9.77,SLINGSHOT STYLE (22.74),8.48,33,M  C2,10.4,RW,
3,7,33.10000,300,HVL,R11,15/12/2019,16.862,16.34,1.50,NO TALKING (16.76),3.9,1,M  C1,20.6,5,
