Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
1,2,33.60000,315,TRA,R3,10/08/2018,18.305,18.124,2.66,LITTLE TONKA (18.49),4.9475,21,M  C1  SW,1.4,MH,
2,2,33.70000,315,TRA,R1,16/08/2018,18.538,18.077,6.59,MONSAL FLYER (18.08),5.005,43,S  C4,4.3,MF,
1,8,33.70000,300,HVL,R2,19/08/2018,16.69,16.69,1.81,WHITE MINION (16.82),3.9725,2,M,2.5,X67,
1,4,33.70000,410,HOR,R9,04/09/2018,23.161,22.984,1.94,MR. FROST (23.30),10.29,11,M,2.8,X67H,
1,5,33.50000,410,HOR,R3,11/09/2018,23.138,23.138,2.16,ONIONS O'REILLY (23.29),10.34,11,M,2.9,X67F,
1,5,33.80000,450,SHP,R7,20/09/2018,25.464,25.078,1.73,MOWGLI (25.59),6.66,121,M  C2  SW,2.4,RWH,
1,6,34.10000,300,HVL,R4,23/09/2018,16.697,16.511,4.76,STAR HENNESSY (17.03),4.005,2,M,1.1,RWH,
S,,,450,SHP,R4,27/09/2018,,24.998,-,CHARMED AN TAKEN (25.00),,,,0,RWF,
S,,,300,HVL,R9,30/09/2018,,16.567,-,BIG SAM MARJEN (16.57),,,,0,RWF,
8,3,33.80000,460,GEL,R8,19/10/2018,26.459,25.213,16.59,ORSON ALLEN (25.30),6.677,478,M  C4,13.1,SH,
3,8,34.40000,460,WGL,R9,23/10/2018,26.061,25.645,2.53,WINSOME EXPRESS (25.88),6.58925,311,M  C1  V0  SW,2.1,RWH,
8,6,34.20000,460,WGL,R5,30/10/2018,26.405,25.646,9.97,WINSOME FERNANDO (25.71),6.6775,667,M  C4,4.7,RWF,
1,2,34.40000,300,HVL,R11,04/11/2018,16.626,16.626,0.36,EAU ROUGE (16.65),4.026,5,M  C1,2.5,X45,
3,2,34.20000,350,HVL,R8,11/11/2018,19.42425,19.18,1.78,BULLOCKY BILL (19.30),6.741,6,M  C1,2.4,5,
2,5,34.10000,390,SHP,R11,15/11/2018,22.238,22.118,1.71,TIEMPO DINERO (22.12),8.475,22,M  C1,3.1,X45,
2,6,33.90000,452,DEV,R5,20/11/2018,25.99,25.34,2.25,SAVATAG (25.82),,0,B3 C,1.75,5,
5,3,34.30000,425,BEN,R9,30/11/2018,24.424,23.71,7.69,AMPLE WARNING (23.89),6.816,555,M  C5  SW,5,X45,
1,3,34.20000,350,HVL,R8,02/12/2018,19.421,19.342,0.71,ICE COLD YUG (19.47),6.603,4,M  C3  SW,1.7,5,
5,7,34.00000,350,HVL,R7,09/12/2018,19.746,19.039,10.01,LEICA CALI KING (19.05),6.7375,5,M  C9,3.9,SH,
4,1,34.00000,350,HVL,R6,16/12/2018,19.471,18.688,11.19,EYE GOT IT (18.69),6.6495,5,S  C1,13.2,FFA,
1,2,33.70000,410,HOR,R9,20/12/2018,23.498,23.461,0.87,WAIT THERE (23.56),10.3625,22,M  C1,2.3,4,
1,5,33.70000,500,BEN,R10,29/12/2018,28.335,28.114,0.94,WEETBIX MINI (28.40),6.53,111,M,3,SH,
7,8,33.80000,525,MEA,R4,05/01/2019,30.846,29.6,9.74,WILBURY (30.16),5.245,3545,M  C2,5.4,SF,
7,8,34.00000,525,MEA,R7,11/01/2019,31.317,29.829,14.27,CALLUM'S SON (30.32),5.1305,4446,M  C8  SW,5.4,5,
1,7,34.00000,350,HVL,R9,20/01/2019,19.489,18.873,2.57,TWO SEASONS (19.67),6.64,2,M  C1,1.7,X45,
6,4,34.50000,460,GEL,R8,25/01/2019,26.688,25.699,8.34,WINSOME FERNANDO (26.10),6.8225,776,M  C10,6.7,X45,
