Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
1,4,27.00000,440,SLE,R2,24/02/2019,25.118,24.811,3.43,HIRD FROM BUCKS (25.36),5.33,121,M  C1,8.2,M,
1,3,27.20000,440,SLE,R1,03/03/2019,25.025,24.716,0.93,MAX COBRA (25.09),5.3,111,Q,4.2,7,
1,5,27.00000,440,SLE,R4,10/03/2019,25.109,24.936,6.34,WHODAT DARE (25.55),5.35,111,M  SW,2,6G,
4,7,27.30000,440,SLE,R12,17/03/2019,25.422,24.772,5.79,TOP GEM (25.02),5.3465,644,M  C4,2.2,5,
6,5,27.00000,515,SAP,R7,24/03/2019,30.728,29.357,7.76,DIAMOND BLING (30.19),5.142,3666,M  C7,4.8,5H,
3,7,27.30000,520,SLE,R7,31/03/2019,30.1,29.853,0.83,MEEHAN BARNEY (30.04),9.742,554,M  C4  SW,2.3,5,
6,5,27.10000,520,SLE,R9,07/04/2019,30.321,29.907,5.66,HIP HIPPY SHAKE (29.93),9.6645,565,M  C5,2.1,5,
4,3,27.10000,520,SLE,R8,14/04/2019,30.234,29.817,2.47,HIP HIPPY SHAKE (29.82),9.58,355,M,5.3,X45,
7,4,26.60000,650,SLE,R3,21/04/2019,38.388,37.887,7.16,ITA LOUISA (37.89),6.325,3221,M  C3,10.1,RW,
4,7,26.60000,440,SLE,R11,26/05/2019,25.562,24.769,7.26,LOCKED IN (25.05),5.5615,666,M  C1,2.9,5,
5,2,26.40000,440,SLE,R12,31/05/2019,25.725,24.955,5.71,FINE FOR ME (25.33),5.4715,664,S  C5,2,5NP,
4,8,26.50000,460,WGL,R7,06/06/2019,26.69,26.046,3.31,HARVEY WARBANGER (26.46),6.691,445,M  C4  SW,3.4,T3-RW,
4,6,26.70000,440,SLE,R3,14/06/2019,25.809,24.793,10.61,MUZA'S ANGEL (25.07),5.614,844,S  C7,5.2,RW,
4,3,26.60000,520,SLE,R5,28/06/2019,30.43,29.754,7.87,WHODAT DARE (29.88),9.8275,555,M  C4,2.9,RW,
R,,,520,SLE,R4,07/07/2019,,29.693,-,SAPPHIRE POWER (29.96),,,,0,5NP,
5,4,26.30000,520,SLE,R8,12/07/2019,30.33,29.994,4.80,VELOCITY ANIFRID (29.99),9.805,566,M  C2,24.5,5,
S,,,520,SLE,R6,21/07/2019,,29.387,-,VELOCITY DORY (29.98),,,,0,5,
1,8,27.00000,440,SLE,R12,08/09/2019,25.453,24.883,5.50,VELOCITY SUNRISE (25.84),5.43,111,M  SW,1.9,RW,
1,1,27.30000,520,SLE,R12,15/09/2019,30.138,29.795,1.79,GALWAY ICON (30.26),9.74,111,M,1.2,5NP,
3,1,27.30000,520,SLE,R7,22/09/2019,29.689,29.595,1.34,DOWNTOWN DOLLY (29.60),9.49,233,M,8.4,X45,
7,1,27.00000,460,WGL,R8,01/10/2019,26.72,25.88,8.89,VESPER BALE (26.10),6.6775,357,M  C4,10.6,5,
3,8,27.30000,440,SLE,R7,06/10/2019,25.368,24.933,4.00,WOOLYBULLY KEATS (25.09),5.5975,733,M  C5,24.1,S,
1,6,27.50000,520,SLE,R7,13/10/2019,29.739,29.737,1.86,SPLINTER (29.87),9.48,111,M  R,8.5,5,
S,,,525,MEP,R5,16/10/2019,,29.651,-,WHO TOLD STEVIE (29.65),,,,0,SH,
4,2,27.10000,515,SAP,R10,10/11/2019,30.149,29.381,10.30,WALLBANGER (29.43),5.3,5544,M  C5,14.8,5H,
5,1,27.50000,520,SLE,R6,17/11/2019,29.938,29.33,8.69,LOUFIE (29.33),9.44,234,Q,13.2,X45,
1,4,27.20000,520,SLE,R9,24/11/2019,29.981,29.438,3.07,EROLO BALE (30.20),9.61,222,M  C1,6.4,X45,
6,1,27.10000,650,SLE,R5,01/12/2019,38.59,37.751,10.54,PERFECT MARSHALL (37.85),6.165,2344,Q,32.8,SH,
1,1,27.30000,440,SLE,R8,08/12/2019,25.055,24.841,0.33,PERRIE THE FAIRY (25.08),5.255,332,Q,11.8,FFA,
5,1,27.20000,440,SLE,R7,15/12/2019,25.158,24.67,3.63,MACY LEE (24.90),5.327,354,M,7.7,FFA,
