Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
1,7,31.60000,460,GEL,R1,02/11/2018,26.112,25.785,3.53,BLACK SIGNATURE (26.36),6.65,111,Q  SW,1.6,M,
1,5,31.70000,460,WGL,R3,09/11/2018,25.812,25.664,4.03,RIPPLEBROOK JESS (26.09),6.53,111,M  C1  V0,4.3,X67,
4,4,31.90000,450,BAL,R4,14/11/2018,25.984,25.277,6.16,LEKTRA ZEPHYR (25.55),6.6445,322,M  C5,1.7,X67,
1,5,32.00000,450,BAL,R4,21/11/2018,25.752,25.031,4.49,THOMELI  MONSTER (26.07),6.66,111,M,2.1,X67,
1,5,31.70000,460,WGL,R7,27/11/2018,25.965,25.824,2.47,ZANTHRE ALLEN (26.14),6.61,111,M  SW,2,RWH,
4,3,32.40000,460,WGL,R8,04/12/2018,26.221,25.671,4.87,DR. ABBIE (25.88),6.53,113,M  C4,2.1,RWF,
1,2,32.40000,450,BAL,R5,29/05/2019,25.546,25.164,4.79,TYSON'S A REBEL (25.88),6.6375,211,M  SW,1.4,5,
1,1,31.80000,460,GEL,R8,07/06/2019,25.559,25.425,7.86,INTER SANTINA (26.11),6.57,111,M,1.2,5,
2,1,31.80000,460,WGL,R8,11/06/2019,26.09,25.914,0.64,FERNANDO DRUMS (26.05),6.54875,423,M,3.7,X34,
2,4,32.40000,515,SAN,R9,20/06/2019,29.831,29.353,5.29,RUBY GIRL (29.46),5.177,4222,M,2.7,5,
3,3,32.80000,515,SAN,R3,27/06/2019,29.591,29.487,1.49,BROTHER COUSIN (29.49),5.0225,2222,M,1.9,5,
3,3,32.60000,525,MEA,R12,06/07/2019,30.504,29.652,5.83,MIYAGI MAGIC (30.10),5.316,6533,M  W  C4,1.8,5,
1,3,32.60000,515,SAN,R3,11/07/2019,29.657,29.3,3.26,TOMMY TIME (29.89),5.155,3111,M  C1,1.4,5,
5,5,32.50000,525,MEA,R3,20/07/2019,30.706,29.727,10.21,TAUWITCHERE (29.99),5.19875,7555,S  W  C4,13.6,SH,
3,5,32.40000,525,MEA,R11,27/07/2019,30.304,29.534,0.81,CALLISTER (30.25),5.1925,4444,M  C1  SW,4.1,5H,
3,4,32.80000,500,BEN,R5,03/08/2019,28.439,27.95,6.99,INKLING (27.95),6.637,333,M  C4  V0,1.5,5H,
S,,,500,BEN,R6,10/08/2019,,28.172,-,LOCKED IN (28.24),,,,0,5F,
1,5,32.00000,450,WBL,R6,29/08/2019,25.083,25.083,3.17,NOONBARRA JACK (25.31),6.57,111,M,4,X45,
1,6,32.00000,450,SHP,R8,05/09/2019,25.536,25.536,1.89,ASTON REINE (25.67),6.6325,221,M  C1,1.6,X45,
S,,,472,BUL,R5,09/09/2019,,26.07,-,SLINGSHOT HAMMER (26.13),,,,,S,
2,5,32.00000,425,BEN,R5,20/09/2019,23.991,23.791,2.30,ALMAPA BERISHA (23.83),6.49,223,M  C6  SW,2.5,5,
1,1,32.20000,440,GBN,R8,24/09/2019,24.66,24.66,3.00,HARDAWAY HARADA (24.87),,1111,1111,4.1,S,
3,6,31.90000,440,GBN,R6,29/09/2019,25.03,24.95,01.00,LIGHTNING VISION (24.95),,5333,5333,2.4,S,
3,5,31.50000,520,WPK,R9,11/10/2019,30.22,29.45,2.75,JIMMY CASEY (30.02),5.52,22223,22223,3.8,S,
1,4,31.40000,400,GEL,R11,18/10/2019,22.495,22.495,4.36,LAYBACK CRUISER (22.80),8.47,31,M  C1,1.7,X45,
3,8,31.90000,440,GBN,R7,22/10/2019,24.98,24.61,5.25,GOOD ODDS HARADA (24.61),,4443,4443,5,S,
R,,,440,GBN,R7,27/10/2019,,24.75,-,EMERALD RAINBOW (24.84),,,,,S,
2,2,32.50000,531,GAW,R11,29/10/2019,30.9,30.63,2.75,JACK GET BACK (30.70),3.36,52222,52222,2.4,SH,
2,7,31.80000,531,GAW,R8,03/11/2019,30.81,30.56,3.50,AWESOME CATCH (30.56),3.29,64322,64322SAMP,6.5,GRP3,
1,1,31.50000,525,MEA,R11,09/11/2019,30.18,29.736,1.10,WELSLY BALE (30.26),5.175,2111,M  C2,3.4,5,
3,6,31.40000,515,SAP,R11,17/11/2019,29.818,29.334,2.61,SUDDEN FORCE (29.64),5.1675,4544,S  C2,2,5,
1,5,31.30000,440,SLE,R6,01/12/2019,25.136,24.916,3.17,HE'S AN ACE (25.36),5.3645,311,M,2.6,X45,
1,7,31.40000,450,WBL,R8,05/12/2019,25.214,25.214,7.66,VALHALLA GIRL (25.75),6.61,111,M,1.7,X45,
1,2,31.50000,520,SLE,R6,15/12/2019,29.917,29.917,1.23,OKAY  KIRSTY (30.00),9.86,211,M  C1,1.3,5,
