Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
5,3,34.30000,450,SHP,R1,08/08/2019,26.286,25.443,8.00,BIG BOY MACKA (25.73),6.8875,235,M  C6,6.9,M,
1,2,33.60000,460,GEL,R3,30/08/2019,25.721,25.614,2.27,SELYNYA TEDDY (25.88),6.66,111,M  C1  SW,5.3,M,
2,1,33.60000,460,GEL,R7,06/09/2019,25.744,25.337,5.81,HOOKED ON SCOTCH (25.34),6.73,222,M  C1,8.2,X67,
2,3,33.60000,460,WGL,R2,10/09/2019,26.383,25.789,5.63,STEPPENWOLF (25.99),6.79,454,M  C1,2.3,X67H,
S,,,460,WGL,R3,15/09/2019,,25.723,-,STEPPENWOLF (25.72),,,,0,X67F,
6,3,34.30000,525,MEP,R4,25/09/2019,31.096,29.979,14.54,SHIMA ROCK (30.08),5.2875,6776,M  C9,4.1,X67H,
4,2,34.30000,500,BEN,R7,04/10/2019,28.679,28.225,6.49,FRANKI JAY (28.23),6.927,664,M  C2,2.7,S,
6,7,34.50000,525,MEP,R7,16/10/2019,31.124,29.651,19.99,SIMON TOLD HELEN (29.73),5.23675,6777,M  C4,18.7,SH,
5,3,34.10000,650,SHP,R2,24/10/2019,38.365,37.254,12.70,RED ROCHELLE (37.48),18.3175,6665,S  C8,4.9,RWH,
R,,,650,SHP,R4,02/11/2019,,37.281,-,WHISPY BALE (37.73),,,,0,RWF,
1,6,33.90000,699,CRN,R7,13/11/2019,42.22,42.22,3.00,BLACK BEAUTY (42.43),7.64,4561,M  C6  SW,2,RW,
4,1,34.20000,680,WGL,R5,19/11/2019,39.5,39.045,6.50,GO TANGO (39.05),18.7625,543,M  C4,2.9,RW,
1,5,34.00000,725,MEP,R4,27/11/2019,43.013,43.013,0.84,HADARAH BALE (43.07),5.0575,2222,M  C1  SW,4.8,RW,
1,4,33.70000,699,CRN,R5,11/12/2019,41.694,41.694,3.31,LOT COIN BABE (41.93),7.5225,3311,M  C1  SW,2.9,RW,
1,4,34.00000,715,SAP,R6,15/12/2019,42.069,42.069,4.10,PUSH (42.36),6.32875,5541,M  C4,1.7,5,
