Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
3,5,27.00000,350,HVL,R3,04/02/2018,20.262,19.08,13.71,STARTRON (19.30),6.842,3,M  C4,3.2,MH,
4,1,27.10000,350,HVL,R2,11/02/2018,19.934,19.165,2.86,STARTRON (19.73),6.7795,5,M,19.7,MF,
4,8,27.00000,515,SAP,R3,04/03/2018,30.585,29.428,13.30,DYNA PATTY (29.65),5.2895,4444,M  C1,26.5,MH,
3,2,27.00000,515,SAP,R2,11/03/2018,30.744,29.652,6.27,BUDDY BLINX (30.31),5.23,3333,M  C8  SW,2.9,M,
2,1,27.10000,515,SAP,R2,18/03/2018,29.841,29.598,0.74,SLINGSHOT HAMMER (29.79),5.16,1222,M,5.4,M,
4,7,26.90000,520,CRN,R1,24/03/2018,31.152,30.249,6.96,IT'S A THRILL (30.67),5.495,3344,M  C1,3.8,M,
2,7,27.00000,515,SAP,R3,01/04/2018,29.953,29.116,2.14,CREATIVE PLAYBOY (29.80),5.24925,3222,M,2.7,M,
2,1,27.10000,515,SAP,R3,08/04/2018,29.856,29.433,0.77,SUPERIOR FAITH (29.80),5.11,112,M,1.4,MH,
6,4,27.30000,515,SAN,R1,12/04/2018,30.491,29.226,4.90,GELLER ALLEN (30.15),5.33,7556,M  C5,4.5,MF,
1,3,27.50000,460,WGL,R7,03/05/2018,26.081,26.081,3.70,PYTHON PRIDE (26.34),6.665,211,M  C4  SW,3,M,
6,1,27.40000,595,SAP,R5,20/05/2018,35.379,34.25,16.13,IT'S A BULL (34.25),9.3175,2256,M  C1  V14,7.2,RWH,
7,6,27.30000,450,SHP,R3,11/06/2018,26.435,25.642,9.07,JAIMANDY CARL (25.80),6.9675,387,M  C4,2,7,
4,4,27.20000,515,SAP,R9,24/06/2018,30.299,29.75,5.76,PRIMED ENGINE (29.90),5.4875,6544,M  C8,2,RW,
5,2,27.30000,545,BAL,R4,02/07/2018,31.95,31.303,9.24,WHOOMPH (31.30),7.095,555,M  C4,2.1,7,
3,7,27.80000,300,HVL,R2,27/07/2018,17.009,16.727,2.90,BRUREE GIRL (16.81),4.0625,4,M,2.1,7,
1,7,27.50000,460,WGL,R4,09/08/2018,26.138,26.138,3.86,IVALISE ALLEN (26.41),6.6235,221,M  C1,2.5,7,
5,5,27.50000,460,WGL,R5,14/08/2018,26.589,25.578,14.44,BIG SAM MARJEN (25.58),6.7765,767,M,10.7,X67,
