Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
R,,,440,SLE,R1,18/08/2019,,24.926,-,DR. SERAPHINA (25.13),,,,0,M,
6,5,31.50000,390,SHP,R1,21/08/2019,22.838,22.127,8.60,SPEAKING SPANISH (22.24),8.68125,66,S  C5,4.9,M,
1,4,31.60000,311,CRN,R2,28/08/2019,18.302,17.753,2.83,ISABELLA ICEFISH (18.50),10.005,21,M,4.3,M,
S,,,425,BEN,R2,31/08/2019,,23.587,-,BRYLEE (24.11),,,,0,M,
4,5,31.90000,400,GEL,R4,06/09/2019,22.959,22.432,4.17,SCENIC WARRIOR (22.67),8.7225,33,M  C1,10.2,X67,
4,7,32.30000,390,WBL,R3,12/09/2019,22.708,21.968,6.20,CACOPHONY (22.27),8.874,54,M  C4,8.9,RW,
1,8,32.00000,400,GEL,R11,17/09/2019,22.925,22.838,2.87,HUMBLE INQUIRY (23.13),8.55,11,M  SW,3.1,T3-7,
1,3,32.40000,450,WBL,R5,26/09/2019,25.697,25.31,1.77,LEKTRA LYREBIRD (25.82),6.7,211,M,5.1,X67,
7,6,32.80000,460,GEL,R11,04/10/2019,26.37,25.607,5.23,THREE TOOTS (26.00),6.8245,765,M,11.6,5,
1,7,33.20000,460,GEL,R7,15/10/2019,25.981,25.842,4.77,SHOTGUN SALLY (26.32),6.52,111,M,3.5,5,
2,1,33.60000,460,GEL,R5,22/10/2019,25.904,25.572,0.57,LORENZA (25.86),6.57,111,S,1.8,5,
2,8,33.50000,450,SHP,R8,28/10/2019,25.323,25.054,3.84,ASTON BINTANG (25.05),6.677,422,M,9.7,X45,
1,3,33.70000,460,GEL,R8,06/11/2019,26.163,26.163,3.27,MANITOBA (26.39),6.7475,211,M  C4,1.6,X45,
1,8,33.70000,410,HOR,R9,12/11/2019,23.132,23.132,10.79,KRAKEN TEX (23.89),10.2,11,M  SW,2.1,5,
2,7,33.90000,520,CRN,R8,20/11/2019,30.356,30.008,0.19,MISS POTENTIAL (30.34),5.34,1111,M  C1,3,SH,
R,,,515,SAN,R3,29/11/2019,,29.358,-,MEPUNGA DANIEL (29.56),,,,0,SF,
1,6,33.80000,450,BAL,R4,07/12/2019,25.219,24.905,0.61,CHARMED AN TAKEN (25.26),6.557,211,M,5.4,X45,
1,3,33.90000,440,SLE,R11,15/12/2019,24.67,24.67,5.64,NICHOLAS ROSE (25.07),5.28,111,M  SW,3.7,5,
