Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
7,5,26.70000,350,HVL,R4,08/04/2018,20.301,18.926,19.64,EYE GOT IT (18.93),7.70425,8,S  V14,14.1,MH,
1,3,27.30000,400,WGL,R1,02/08/2018,23.041,22.938,1.70,HOUSE OF LUCK (23.16),8.625,32,M  C4  SW,2.6,M,
2,5,27.20000,311,CRN,R2,08/08/2018,18.161,17.691,2.59,MAHJONG MAGIC (17.98),10.0575,43,S  C4,4.9,X67,
2,8,27.30000,400,WGL,R1,12/08/2018,23.202,22.666,0.46,SLINGSHOT JAYLA (23.17),8.6975,43,M  C2,2.7,X67,
2,7,27.80000,400,WGL,R3,21/08/2018,22.65,22.34,0.83,MONSAL FLYER (22.59),8.255,22,M  SW,5.8,X67,
1,6,28.00000,311,CRN,R1,25/08/2018,17.938,17.701,3.73,POPPY YAALA (18.20),9.76,11,M  C1,1.9,X67,
1,8,27.70000,400,GEL,R2,31/08/2018,22.544,22.534,8.21,HOTSPUR JOEY (23.12),8.36,11,M  R,1.6,X67,
7,3,27.60000,400,GEL,R10,07/09/2018,23.107,22.468,4.96,GO SEEK FERNANDO (22.76),8.71,67,M  C5,4.3,5,
1,6,27.30000,425,BEN,R11,14/09/2018,24.069,23.907,1.84,BOQUILLA (24.20),6.605,221,Q  SW,3.2,RWH,
3,5,27.50000,425,BEN,R9,21/09/2018,24.194,23.758,3.54,MYRNIONG AND ALL (23.95),6.6275,333,M  C3,6.2,RWF,
8,6,27.80000,395,TRA,R10,28/09/2018,23.73,22.787,13.47,GUNS ABLAZING (22.79),5.0925,788,M  C8,3.6,X45,
2,6,27.60000,450,BAL,R9,13/10/2018,25.462,25.286,2.27,DIE LAUGHING (25.30),6.585,322,M  R,4.7,RW,
6,1,27.60000,460,WGL,R10,23/10/2018,26.246,25.645,4.24,TEGXCELLENT (25.95),6.6425,333,M  C1,2.2,RWH,
5,7,27.70000,440,SLE,R5,27/10/2018,25.324,24.995,4.30,ERUPT EVE LAD (25.02),5.406,545,M  SW,3.8,5,
8,4,27.70000,450,BAL,R7,03/11/2018,25.942,25.236,9.36,MY AMERICAN GIRL (25.29),6.65125,666,M  C8,21.9,5,
3,3,27.90000,400,WGL,R11,09/11/2018,22.876,22.581,4.21,CASTLE ROCK (22.58),8.575,43,M  C1,13.5,5,
S,,,400,WGL,R10,20/11/2018,,22.697,-,ANNASAY (22.70),,,,0,5,
4,7,27.20000,311,CRN,R9,05/12/2018,18.06,17.57,2.77,LET'S RUN (17.87),9.83,44,M  C4,6.5,X45,
6,6,27.50000,350,HVL,R6,09/12/2018,19.697,19.039,5.24,RUNNIN' ROYALTY (19.33),6.776,6,M  C1,38.5,SH,
2,1,27.40000,311,CRN,R10,14/12/2018,17.945,17.728,3.10,LINE TRIKE (17.73),9.9,33,M  C1,2.2,5NP,
1,8,27.10000,400,WGL,R12,05/02/2019,22.958,22.472,0.74,DYNA OWEN (23.01),8.5475,21,M,2.4,5,
1,5,27.00000,440,SLE,R11,17/02/2019,24.988,24.584,2.30,BIG BRUTE (25.15),5.32,111,M,2.4,5,
1,1,26.70000,440,SLE,R6,22/02/2019,24.718,24.718,2.10,DESTINI TRUCKER (24.87),5.22,111,M  SW,2.9,FFA,
2,2,26.30000,460,WGL,R5,26/03/2019,26.068,25.654,0.57,TWENTY TAMAR (26.03),6.5575,221,M,1.7,5,
5,8,26.20000,460,WGL,R7,02/04/2019,26.113,25.729,2.19,LITTLE BLACK JOE (25.96),6.5875,223,M  C1,2.4,5,
4,5,26.40000,400,WGL,R8,23/04/2019,22.73,22.479,2.83,UNTOLD SOLDIER (22.53),8.2825,22,M  C2,22.3,FFA,
7,4,26.50000,400,GEL,R11,26/04/2019,22.922,22.441,6.87,JAR MAN (22.44),8.85675,77,M  C4,11.7,5,
2,7,27.00000,400,WGL,R7,10/05/2019,22.874,22.664,0.44,VITALISER (22.84),8.31675,32,M  C1,9.9,FFA,
1,8,26.90000,400,GEL,R11,17/05/2019,22.497,22.168,1.33,WINLOCK STRECKER (22.59),8.4275,22,S  C1  SW,3.2,5,
6,6,27.10000,400,WGL,R7,24/05/2019,23.043,22.714,3.03,GOLDRUSH ROSE (22.83),8.26,11,M,1.8,X45,
F,7,26.90000,400,GEL,R10,31/05/2019,,22.446,-,LAGOON PIRATE (22.45),10.0345,77,M  V5,10.4,X45,
S,,,400,WGL,R9,04/06/2019,,22.546,-,WALLY MILNE (22.66),,,,0,5H,
4,3,27.50000,300,HVL,R10,16/06/2019,16.933,16.762,2.44,INTER LANA (16.76),4.10625,6,M  C1,3,5,
S,,,400,WGL,R10,21/06/2019,,22.66,-,TICKLE MY FANCY (22.66),,,,0,5,
8,1,25.60000,400,WGL,R4,19/07/2019,23.632,22.336,11.17,SPARKLE MOTION (22.85),8.7795,88,Q  C11,6,5,
5,2,26.30000,311,CRN,R10,24/07/2019,18.222,17.796,5.43,MEPUNGA BONNIE (17.84),9.9675,45,M  C4,3,5,
2,7,26.80000,350,HVL,R6,29/07/2019,19.45,19.373,1.10,TEMPORALIS (19.37),6.685,3,M,5.9,5,
1,4,26.80000,400,WGL,R10,02/08/2019,22.954,22.7,1.87,ROSE ROSE (23.09),8.39,11,M,4.1,5,
5,4,26.90000,311,CRN,R10,07/08/2019,18.215,17.674,5.34,INTER MIMI (17.84),10.161,75,M  C1,8.1,5,
3,1,26.90000,350,HVL,R4,11/08/2019,19.428,19.087,4.19,SUPERIOR BRIZ (19.14),6.64425,5,M,3.2,5,
4,3,26.70000,311,CRN,R5,14/08/2019,18.208,17.686,3.13,INTER LANA (17.99),10.0625,44,M  C1,7.5,5,
5,2,26.70000,350,HVL,R6,18/08/2019,19.483,18.651,1.26,JUST LOVE (19.40),6.64,2,M,4.2,5,
1,1,27.00000,350,HVL,R12,25/08/2019,19.618,19.201,1.71,RECO TONIC (19.74),6.59,1,M,2,5NP,
3,2,27.20000,350,HVL,R4,08/09/2019,19.573,18.912,1.60,SUPER PANDA (19.46),6.7315,6,M  SW,9.1,5H,
3,1,27.00000,311,CRN,R9,11/09/2019,18.213,17.858,0.70,ZADE'S MAGIC (18.16),10.0175,33,M  C1,3.2,5H,
1,6,27.30000,350,HVL,R8,17/09/2019,19.868,19.424,1.09,RIPPA REGIS (19.94),6.83525,8,M  C4  SW,30.1,5F,
S,,,311,CRN,R7,18/09/2019,,17.734,-,VALHALLA GIRL (17.78),,,,0,5F,
1,1,27.10000,311,CRN,R10,25/09/2019,17.981,17.892,0.19,JUST LOVE (17.99),9.7175,21,M,1.8,X45,
2,7,27.50000,300,HVL,R10,29/09/2019,16.871,16.762,0.79,OFF AN' GONE (16.82),3.985,3,M,7.9,5,
3,2,27.30000,311,CRN,R10,02/10/2019,17.796,17.754,0.60,DYNA WINTER (17.75),9.66,33,M  C1,25.2,FFA,
4,7,27.20000,300,HVL,R11,06/10/2019,16.971,16.687,3.04,TOTALLY KNOW (16.76),3.9595,3,M  C5,4.7,5,
4,6,27.10000,311,CRN,R6,09/10/2019,18.149,17.757,4.00,WHY NOT BAZZAR (17.87),9.7945,55,M  W  C4,12.8,FFA,
1,7,27.20000,300,HVL,R10,13/10/2019,16.715,16.45,3.57,DIAMOND WHITE (16.97),3.9335,3,M,4.8,5,
3,8,27.50000,311,CRN,R5,16/10/2019,17.855,17.734,1.73,JAR MAN (17.73),9.6285,33,M,11.2,FFA,
4,2,27.00000,311,CRN,R4,23/10/2019,18.096,17.814,2.20,SHANLYN GEORGIE (17.94),9.936,54,M  C4,14.5,FFA,
1,1,27.40000,300,HVL,R7,27/10/2019,16.759,16.579,0.40,SUPERIOR SAM (16.79),3.95675,4,M,3.6,FFA,
1,2,27.30000,311,CRN,R4,30/10/2019,17.891,17.619,0.39,SPEED STAR (17.92),9.65175,22,M,7.2,X45,
5,6,27.50000,311,CRN,R7,05/11/2019,18.308,17.733,6.27,ALMAPA BERISHA (17.87),9.816,46,M  C5,9.6,FFA,
2,6,27.50000,350,HVL,R8,10/11/2019,19.221,18.89,1.24,SUPERIOR BRIZ (19.13),6.6525,2,M  C1  SW,16.2,FFA,
3,5,27.50000,311,CRN,R6,13/11/2019,18.295,17.77,7.50,TALK TALK TALK (17.77),9.8375,45,M,3.6,FFA,
6,7,27.30000,311,CRN,R3,16/11/2019,18.138,17.655,6.17,MIGHTY MAX GONE (17.71),9.8225,67,M  C4,36.3,S,
1,2,27.20000,350,HVL,R8,24/11/2019,19.692,19.076,0.63,INTER LANA (19.74),6.7545,3,M  C1,2.1,X45,
1,8,27.50000,350,HVL,R8,01/12/2019,19.241,19.21,2.11,HOT FIASCO (19.39),6.53,1,Q  R,8.3,FFA,
1,2,27.30000,311,CRN,R4,04/12/2019,17.618,17.618,5.34,BLOKE'S ADVICE (17.99),9.58,11,M  SW,1.5,X45,
2,1,27.50000,350,HVL,R6,08/12/2019,19.348,19.23,1.03,SUPER BIG (19.28),6.575,2,M,2.4,SH,
2,1,27.30000,350,HVL,R8,15/12/2019,19.433,19.042,1.60,AGENT LAYLAN (19.32),6.525,2,M,8.4,SF,
