Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
6,3,26.30000,520,SLE,R7,15/04/2018,30.121,29.807,4.49,PRINCESS POUT (29.81),9.507,466,M  C5,4.7,X45,
R,,,520,SLE,R8,22/04/2018,,29.521,-,AUDACIOUS POPPY (29.52),,,,0,X45,
5,2,26.10000,595,SAP,R6,29/04/2018,34.855,34.195,9.04,GO SEEK FERNANDO (34.22),9.58,4554,M  C2,26.5,5H,
S,,,595,SAN,R4,03/05/2018,,33.883,-,DYNA CHANCER (33.88),,,,0,5F,
3,8,25.80000,520,SLE,R6,13/05/2018,29.986,29.832,1.04,ZIPPING MONTY (29.90),9.8535,644,M  C3,7.4,X45,
S,,,520,SLE,R6,17/05/2018,,29.704,-,ALLEN GERWEN (29.70),,,,0,X45,
8,1,26.20000,520,SLE,R8,27/05/2018,30.661,30.051,7.43,CRASH COBRA (30.14),9.41,158,M  C4,4.4,X45,
4,6,26.10000,520,SLE,R6,03/06/2018,30.196,29.736,6.57,OUR DELTA ROSE (29.74),9.7655,755,M  C5,5.7,X45,
S,,,525,MEA,R7,09/06/2018,,29.826,-,BERNARDO (29.83),,,,0,5H,
3,7,26.30000,460,WGL,R8,19/06/2018,26.192,25.86,0.99,APACHE FLAME (26.12),6.698,632,M  C1,14.6,X45,
3,1,26.40000,595,SAP,R10,24/06/2018,34.697,34.32,4.16,CRACKERJACK NATH (34.41),9.285,2222,S,7.6,5H,
8,4,26.30000,595,SAN,R4,28/06/2018,35.319,34.378,13.44,DUTCH LEGACY (34.38),9.775,5667,M  W  C4,26.4,5F,
3,4,26.30000,500,BEN,R7,04/07/2018,28.512,28.303,2.99,STAR HUNTER (28.30),6.98,444,M  C1,6,5,
4,2,26.20000,460,WGL,R8,10/07/2018,26.38,25.544,11.94,BIG FLOOD (25.54),6.6175,344,S  C4  SW,32.3,X34,
S,,,515,SAP,R7,15/07/2018,,29.509,-,MIDNIGHT STARLET (29.83),,,,0,RWH,
2,4,25.60000,400,WGL,R11,10/10/2018,23.422,22.629,2.24,EMERLEY MEE TOO (23.27),8.8045,76,S  W,2.8,APM,
1,1,25.60000,395,TRA,R5,22/10/2018,22.808,22.808,6.11,DR. TORETTO (23.24),4.9,111,Q  SW,1.4,APM,
8,7,25.80000,515,SAP,R12,28/10/2018,30.363,29.475,12.69,TEARS I'M NOT (29.48),5.295,5788,M  C6,5.2,5,
5,4,25.80000,520,SLE,R6,04/11/2018,30.381,29.531,8.19,DREAM GEM (29.81),9.7475,465,S  C9,2.8,5,
S,,,520,SLE,R8,06/11/2018,,29.682,-,ZIPPING DANCER (29.68),,,,0,X45,
A,6,,515,APK,R6,03/12/2018,,,-,,,,,,5,
6,5,25.60000,515,APK,R7,10/12/2018,30.88,29.81,11.50,GEMTREE DYNAMO (30.07),4.75,88666,C88666,8.5,5,
6,6,25.10000,515,APK,R6,17/12/2018,31.36,30.02,16.75,BIG CASEY (30.18),4.61,66666,66E666VINJ(1M),31,5H,
A,1,,300,HVL,R10,26/05/2019,,,-,,,,,6,5H,
3,5,27.00000,350,HVL,R6,31/05/2019,19.719,19.585,1.91,TOTOLO (19.59),6.57,1,M  SW,6.2,APM,
3,8,27.30000,350,HVL,R7,07/06/2019,19.679,19.446,3.33,NORTH WIND (19.45),6.76,3,M,6.6,APM,
2,5,27.50000,350,HVL,R8,14/06/2019,19.531,19.265,0.46,IT'S ALL OVER (19.50),6.58,1,M  C1,1.5,APM,
7,5,27.20000,350,HVL,R8,21/06/2019,19.665,19.5,2.36,KAYLIN (19.50),6.65,,M  C4,7.9,APM,
6,2,27.30000,440,SLE,R7,28/06/2019,25.642,25.106,4.67,WHY NOT GINGER (25.32),5.5135,865,S  C1,10.6,X45,
4,3,27.40000,460,WGL,R6,05/07/2019,26.305,25.913,4.74,AMY AMOUR (25.97),6.82,644,M  C8,22.1,X45,
5,6,27.50000,460,WGL,R6,09/07/2019,26.29,25.744,7.80,ITALIAN PLASTIC (25.74),6.817,666,M  W  C4,67.4,FFA,
1,7,27.30000,425,BEN,R6,17/07/2019,24.243,23.971,5.33,BUSHMAN'S BILLY (24.62),6.71,111,M,1.2,APM,
1,2,27.30000,500,BEN,R12,20/07/2019,28.243,28.243,5.94,GAME SPIRIT (28.66),6.57,111,M  SW,1.1,APM,
3=,2,26.60000,520,SLE,R8,28/07/2019,30.245,29.827,0.99,MEPUNGA BILLY (30.18),9.64,222,M  W  C1  V0,4.9,5,
S,,,400,WGL,R9,01/10/2019,,22.538,-,SPEED STAR (22.54),,,,0,X45,
2,1,27.00000,460,WGL,R6,11/10/2019,26.235,25.821,0.76,NORTH WIND (26.18),6.67925,442,S,3.8,5,
5,7,26.80000,460,WGL,R6,15/10/2019,26.262,25.728,7.04,FRIDAY FROTHIES (25.77),6.592,444,M  C1,16,5H,
4,1,27.70000,460,WGL,R8,22/10/2019,26.219,25.694,5.43,ZIPPING POPPY (25.84),6.6125,475,M  C4,7.9,X45,
4,1,27.30000,460,WGL,R6,25/10/2019,26.335,25.738,4.93,CONFRONT (25.99),6.6385,343,M  C4,3.7,5,
6,6,27.70000,460,WGL,R7,29/10/2019,26.58,25.677,12.90,RAZOR SHARP (25.68),6.77675,875,M  C4,55.1,5,
R,,,515,SAP,R8,05/11/2019,,29.49,-,SHE'S AN EARN (30.06),,,,0,5,
3,7,27.30000,460,WGL,R9,08/11/2019,26.494,25.923,4.60,TECH STOCK (26.17),6.7525,866,M,21.7,5H,
S,,,515,SAN,R12,14/11/2019,,29.162,-,ALMAPA BERISHA (29.71),,,,0,5F,
R,,,520,SLE,R5,24/11/2019,,29.438,-,HIGH KINGS (29.70),,,,0,SH,
4,1,26.80000,460,WGL,R6,06/12/2019,26.385,25.546,4.79,MY ATTITUDE (26.05),6.71,544,M,6.4,5,
4,8,27.10000,460,WGL,R6,10/12/2019,26.294,25.651,5.17,INTER SANTINA (25.93),6.811,555,M  C1,6.7,5,
S,,,650,SLE,R8,15/12/2019,,36.981,-,RED ROCK (36.98),,,,0,S,
