Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
4,3,32.90000,440,SLE,R3,16/06/2019,25.606,24.968,5.34,OLD TOWN ROAD (25.23),5.3815,454,M  C4,13.1,MH,
5,8,33.00000,440,SLE,R1,23/06/2019,25.464,24.911,7.61,OKAWA ON FIRE (24.93),5.31,224,M,7.8,M,
1,6,32.30000,440,SLE,R1,30/06/2019,25.344,24.813,2.87,PRINCESS RACHMA (25.55),5.32,111,Q  C1,3.3,M,
6,2,31.40000,311,CRN,R9,10/07/2019,18.874,17.772,11.06,MABEL'S FIRE (18.10),10.345,75,S  C5,3.8,X67H,
7,8,30.90000,440,SLE,R3,21/07/2019,26.218,24.758,15.77,OLD TOWN ROAD (25.11),5.4995,577,M  C1,10.9,X67,
R,,,440,SLE,R11,03/11/2019,,24.828,-,LUCKY LULU (25.22),,,,0,X67,
3,4,32.20000,440,SLE,R2,05/11/2019,25.633,24.972,3.31,HONOURS (25.40),5.307,222,M  C6,7.3,7,
3,8,32.50000,440,SLE,R4,10/11/2019,25.398,24.899,2.87,MARSHA (25.20),5.4525,323,M  C4,11,7,
2,7,32.30000,440,SLE,R9,15/11/2019,25.466,24.88,3.13,SAD BUT TRUE (25.25),5.5725,433,M  R,2.9,7,
2,6,32.50000,440,SLE,R2,17/11/2019,25.338,24.857,2.14,GYPSY HOOK (25.19),5.4625,544,M  C2,8.1,X67H,
4,3,32.60000,440,SLE,R4,24/11/2019,25.593,24.798,6.86,NICHOLAS ROSE (25.11),5.305,244,M  C4,19.3,X67F,
1,8,32.80000,440,SLE,R4,29/11/2019,25.347,24.953,0.17,SUCCESSFUL SISSY (25.36),5.3995,422,M  C4,3,7,
5,2,32.60000,440,SLE,R9,08/12/2019,25.669,24.841,8.37,DR. PUMA (25.08),5.4075,333,M  C1,9.4,6G,
3,2,32.70000,440,SLE,R3,15/12/2019,25.185,24.67,5.33,DR. HEADLEY (24.81),5.42,223,M  C1,12.7,X67H,
