Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
4,3,28.70000,425,BEN,R10,12/12/2018,24.793,23.801,8.53,MAXIMUM TRINA (24.20),6.7895,544,M,6.8,M,
5,2,28.60000,425,BEN,R2,19/12/2018,24.974,24.3,9.63,KRAKEN COURAGE (24.30),6.90025,756,M  W  C2,8.2,MAPM,
3,1,28.50000,390,SHP,R1,24/12/2018,23.29,22.341,2.33,KRAKEN MAXI (23.13),8.855,23,M  C5,21.5,M,
4,3,29.20000,390,SHP,R9,31/12/2018,23.148,22.339,11.44,SUPER PANDA (22.35),8.872,65,M  W  C6,10.8,M,
8,8,29.70000,425,BEN,R1,05/01/2019,25.078,23.931,16.39,FERNANDO'S RIOT (23.93),6.81025,657,M  C1,18.4,M,
1,5,29.30000,425,BEN,R2,09/01/2019,24.509,23.998,2.59,CLASSY VANDA (24.69),6.7045,322,M  C1  SW,6.8,M,
2,7,29.50000,390,BAL,R9,14/01/2019,22.716,22.466,0.36,BLACKPOOL NUGGET (22.69),8.66675,42,M  W  C1,5.9,7,
6,7,29.20000,500,BEN,R5,23/01/2019,29.379,28.463,13.09,DISGRUNTLED (28.46),6.79,223,M  C3,8.9,X67,
6,2,29.70000,425,BEN,R9,30/01/2019,25.16,23.996,7.39,BOB'S HAMMER (24.64),6.8225,346,M  W  C5,6.1,7APM,
5,4,29.90000,350,HVL,R3,03/02/2019,19.791,19.08,8.76,TROPHY TROPHY (19.18),6.6935,4,M,25.9,X67,
2,7,29.30000,425,BEN,R3,13/02/2019,24.542,24.196,2.63,KNOW SUCCESS (24.36),6.745,222,S  W  C1,4.4,X67,
S,,,425,BEN,R4,20/02/2019,,24.23,-,PROVEN REGIS (24.70),,,V28,0,7,
3,2,29.30000,425,BEN,R3,18/04/2019,24.689,24.339,3.37,KRAKEN PAT (24.45),6.845,333,M  W  C1,5.2,7APM,
4,4,29.70000,425,BEN,R3,01/05/2019,24.799,24.152,9.24,WHY NOT PATRICK (24.15),6.797,535,M  W,6.9,RWAPM,
1,4,29.30000,390,BAL,R4,06/05/2019,22.467,22.413,1.76,SIMMO GOGOLAC (22.59),8.46,11,M  W  C4,5,7APM,
1,8,29.20000,400,WGL,R4,09/05/2019,23.046,22.878,4.34,SHE IGNITES (23.35),8.38,11,M  SW,1.7,T3-7,
6,3,29.50000,425,BEN,R11,15/05/2019,24.977,23.958,6.70,HELLO COBBER (24.51),6.77,124,M  C2,11.4,APM,
4,2,29.40000,425,BEN,R6,22/05/2019,24.527,23.893,9.06,AMY AMOUR (23.89),6.655,334,M,6.9,APM,
R,,,425,BEN,R5,01/06/2019,,23.793,-,CHIEF COMMAND (24.41),,,,0,5,
4,3,30.00000,425,BEN,R5,05/06/2019,24.5,24.012,6.97,NOSTIMO (24.01),6.7475,433,M  C5,22.9,APM,
2,4,29.40000,520,CRN,R5,08/06/2019,31.231,30.869,5.17,YELREDDA SAINT (30.87),5.555,2222,M  C1,5,RWAPM,
5,2,29.60000,500,BEN,R10,12/06/2019,29.321,28.393,13.26,ZIPPING JAMIE (28.39),6.7625,235,M  W  C4  V0,14.8,APM,
8,4,29.60000,450,WBL,R5,27/06/2019,26.555,25.231,13.81,MASTER COSMIC (25.59),7.09925,778,M  C5  V3,11.4,RW,
S,,,450,SHP,R7,22/07/2019,,25.756,-,WYNBURN JACKSON (25.92),,,,0,T3-5,
S,,,400,GEL,R7,06/08/2019,,22.662,-,URBAN RULER (22.95),,,,0,T3-5,
