Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
6,1,34.70000,410,HOR,R4,09/10/2018,24.012,23.322,7.83,FALCONETTI (23.46),10.7995,78,M  C5,2.7,MH,
3,6,34.80000,350,HVL,R1,04/11/2018,19.819,19.11,2.91,CHANTILLY MACK (19.62),6.94675,7,M  C10,2.3,M,
1,4,35.50000,350,HVL,R3,31/03/2019,19.538,19.003,1.33,SOLAR CHARGE (19.63),6.7675,3,M  C1  SW,1.6,MH,
2,6,36.10000,350,HVL,R3,07/04/2019,19.311,18.988,4.49,MEPUNGA ISLA (19.00),6.647,3,S  C1,4.2,MF,
6,4,36.10000,425,BEN,R9,14/04/2019,24.732,23.613,8.51,ROCKET JAX (24.14),6.827,776,S  C2,6,RWH,
4,7,36.10000,300,HVL,R10,09/06/2019,16.864,16.419,6.36,CURT LEE (16.42),4.1195,6,S,13.2,SH,
1,8,36.20000,350,HVL,R4,17/06/2019,19.45,19.337,2.36,BAVARO (19.62),6.69,1,M,1.9,X67,
2,7,35.80000,400,WGL,R2,21/06/2019,23.095,22.66,0.07,GREASE LIGHTNING (23.09),8.7625,43,M  C2,2.5,X67,
5,5,35.80000,450,SHP,R10,27/06/2019,25.655,25.193,6.60,ULTRA LIGHT (25.19),6.8725,555,M,6.9,X67H,
5,2,35.50000,450,SHP,R5,04/07/2019,25.664,25.047,8.81,ULTRA LIGHT (25.05),6.877,766,M  C1,12.1,X67F,
3,5,36.10000,350,HVL,R3,07/07/2019,19.854,19.258,0.06,BURNING EXPRESS (19.85),6.831,6,M  C8,1.7,X67H,
2,8,36.20000,350,HVL,R4,14/07/2019,19.541,19.08,2.17,MONTEY JACK (19.39),6.765,3,M,1.4,X67F,
3,3,36.00000,350,HVL,R2,28/07/2019,19.71,18.962,2.11,REGGAE MIKADO (19.56),6.78375,5,M  C4,3.2,X67,
1,2,35.80000,400,GEL,R3,13/09/2019,22.964,22.483,2.83,BONAFIDE (23.16),8.714,44,S,11.7,X67,
1,1,36.00000,350,HVL,R4,17/09/2019,19.608,19.424,3.21,CARPARK FLAME (19.83),6.7515,6,M  C1,1.4,X67,
5,1,36.00000,400,WGL,R12,24/09/2019,23.598,22.733,8.11,ZIPPING DASH (23.03),8.8525,77,M  C4  SW,3.1,5,
5,2,36.00000,460,WGL,R8,01/10/2019,26.468,25.88,5.29,VESPER BALE (26.10),6.7895,776,M  C8,12.4,5,
1,8,36.50000,350,HVL,R8,06/10/2019,19.402,19.162,0.63,UNDETECTABLE (19.45),6.70075,7,M,3.8,X45,
5,8,36.20000,460,WGL,R6,11/10/2019,26.32,25.821,1.97,NORTH WIND (26.18),6.74925,556,S,3.9,5,
3,5,36.30000,350,HVL,R6,20/10/2019,19.559,19.204,3.89,SUPERIOR BRIZ (19.29),6.7275,5,M,10.6,FFA,
3,3,36.10000,460,WGL,R6,25/10/2019,26.205,25.738,3.07,CONFRONT (25.99),6.6455,434,M  C4,8.6,5,
3,4,36.40000,350,HVL,R8,03/11/2019,19.317,19.031,4.09,SUPERIOR BRIZ (19.03),6.682,7,M,23.9,FFA,
6,6,36.10000,460,GEL,R8,08/11/2019,26.302,25.628,9.63,HASTEN SLOWLY (25.63),6.737,676,M  C4,13,X45,
1,6,35.80000,460,GEL,R7,15/11/2019,26.164,25.446,0.20,SIZZLIN' SANCHEZ (26.18),6.821,644,M  C1,2.5,5,
2,6,36.20000,350,HVL,R7,17/11/2019,19.571,19.173,0.77,HIGH TALE (19.52),6.7025,3,M,14.3,FFA,
S,,,460,GEL,R8,21/11/2019,,,-,,,,,21,FFA,
2,1,36.00000,460,GEL,R8,26/11/2019,26.229,26.159,0.46,SUVLA BAY (26.20),6.9,323,S  C4,5.5,X45,
6,6,36.00000,460,GEL,R8,03/12/2019,26.824,26.059,10.93,BARCIA PRINCE (26.06),7.073,776,M  C8,3.6,X45,
6,5,36.20000,460,WGL,R8,10/12/2019,26.337,25.651,3.46,KROOS (26.10),6.7715,867,S  C4,23.5,X45,
4,1,36.20000,350,HVL,R6,15/12/2019,19.627,19.042,4.21,ASTON IT IS (19.33),6.6075,2,M,9,X45,
