Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
R,,,400,GAW,R2,22/09/2015,,22.66,-,ENKA ALLEN (23.16),,,,5,M,
2,1,29.60000,388,APK,R1,23/09/2015,22.61,22.34,3.75,SPARKLING RED (22.34),10.24,2222,2222,1.8,M,
2,4,29.80000,388,APK,R3,30/09/2015,22.63,22.36,0.75,SPRING CURRENT (22.59),10.2,2222,222C2,1.8,M,
S,,,400,GAW,R2,06/10/2015,,22.8,-,ALLEN FORRESTER (23.10),,,,2.5,M,
5,4,,311,CRN (Q),R8,07/12/2015,18.887,17.917,7.97,ALMANI FURY (18.33),,,,,MQH,
2,6,30.30000,400,WGL,R9,27/12/2015,23.12,22.915,2.39,ASTON NOIR (22.95),8.61175,32,M  C4,3.5,AMM,
1,5,30.30000,300,HVL,R4,03/01/2016,16.958,16.751,4.34,TOSS (17.26),3.95,1,M,2,MH,
2,2,30.40000,300,HVL,R1,10/01/2016,17.04775,16.781,1.12,ROSE OF DYANNA (16.97),3.9953,4,S  C1,3.4,MF,
R,,,350,HVL,R3,17/01/2016,,19.26,-,LET'S GO BLACKY (19.86),,,,0,7,
3,3,30.40000,400,WGL,R1,22/01/2016,23.023,22.491,6.77,JACK WALKER (22.55),8.46658,33,M  C4,9,X67,
2=,1,30.40000,350,HVL,R3,14/02/2016,19.731,19.276,0.86,CASH CAR STAR (19.67),6.677,4,S,9.8,X67,
8,8,30.10000,350,HVL,R2,21/02/2016,20.273,19.239,5.31,HOP ON BLACK (19.90),6.849,8,M  C9,2.9,7,
1,7,29.90000,440,SLE,R11,01/03/2016,25.195,24.66,2.39,LANDON (25.36),5.22,111,M  R,6.9,7,
3,3,30.40000,440,SLE,R12,08/03/2016,25.704,24.322,6.60,SILLYBILLY BLING (25.24),5.26,133,Q  C5,2.6,6G,
1,5,29.80000,400,WGL,R4,15/03/2016,23.226,22.918,4.94,BURNSY'S SAM (23.57),8.56,11,Q  C5,4,6G,
1,3,29.70000,460,WGL,R6,22/03/2016,26.184,26.177,01.00,PACIFIC REEF (26.25),6.54,111,M  SW,5,5,
4,3,29.90000,460,WGL,R11,29/03/2016,26.531,25.553,6.27,SUZIE (26.09),6.55,123,M,3.5,RWH,
1,2,29.70000,440,SLE,R12,10/04/2016,24.98,24.75,1.25,KAKAROT (25.07),5.18,111,Q,2.4,5,
6,5,29.80000,400,WGL,R11,19/04/2016,23.236,22.623,5.03,COSMIC SHIRAZ (22.88),8.55125,66,M  C5,4,5,
2,1,29.70000,311,CRN,R12,04/05/2016,18.185,17.535,2.47,MAP IT OUT (18.01),9.935,22,M  C1,1.9,5,
2,5,29.70000,350,HVL,R7,15/05/2016,19.313,18.857,6.51,MARBO'S MAGIC (18.86),6.53,2,M  C4,6.8,SH,
2,4,29.70000,350,HVL,R8,22/05/2016,19.383,19.077,1.29,ZAMBORA BEAU (19.29),6.5225,2,M  SW,25.2,SF,
1,7,29.70000,440,SLE,R8,29/05/2016,25.127,24.77,0.67,HENRY (25.17),5.28,111,M,3.4,SH,
1,8,29.70000,440,SLE,R8,05/06/2016,25.336,25.111,0.71,BEAR'S GOLD (25.39),5.29,111,M  SW,7.3,SF,
1,2,29.70000,300,HVL,R2,19/06/2016,16.805,16.601,3.30,DODGE THE COP (17.04),3.94,1,M  SW,1.4,SH,
6,8,30.20000,300,HVL,R6,26/06/2016,17.049,16.456,8.47,BIDE TIME (16.46),3.9655,6,M  C4,10,SF,
S,,,400,WGL,R11,05/07/2016,,22.836,-,WAGTAIL KATE (22.84),,,,0,5,
4,8,30.20000,400,WGL,R9,16/07/2016,23.266,22.655,4.41,WOMBAT (late DOING A YOUNGY) (22.96),8.6425,34,M  C1,3.8,X45,
S,,,350,HVL,R6,24/07/2016,,19.186,-,YOUR SHOUT PUNK (19.19),,,,0,X45,
6,7,30.20000,350,HVL,R6,28/08/2016,19.851,19.228,5.67,VON COSTA KAHN (19.45),6.82,6,M  C5,12.2,5,
3,4,30.30000,350,HVL,R6,02/09/2016,19.627,19.082,7.79,ASTON RYDER (19.08),6.72875,6,M  C4,14.3,5,
5,1,30.10000,350,HVL,R7,11/09/2016,19.576,19.025,2.73,MARVELOUS MARVIN (19.39),6.60525,3,M  C1,5.2,5,
2,1,30.30000,350,HVL,R11,18/09/2016,19.661,19.363,4.26,EXTRADITION (19.36),6.69,4,M,4.6,5,
1,3,30.00000,350,HVL,R5,25/09/2016,19.377,19.22,3.26,,6.51,1,M,7.1,5,
7,7,29.90000,400,WGL,R11,04/10/2016,23.528,22.809,10.27,WOT PRICE FLASH (22.81),8.7945,87,M  C4,8.8,5,
S,,,460,WGL,R8,11/10/2016,,25.666,-,SLEEK MASTER (25.67),,,,0,X45,
3,5,29.90000,350,HVL,R8,23/10/2016,19.659,19.385,2.36,DOODLE BUG JAY (19.49),6.7325,4,M  C1,11.4,X34,
3,2,29.90000,350,HVL,R8,30/10/2016,19.317,18.885,3.73,HAIYAN (19.06),6.60175,4,S  C1,20,FFA,
1,1,29.90000,350,HVL,R8,06/11/2016,19.332,19.111,0.73,HAIYAN (19.38),6.52175,2,M  C1  SW,19.3,FFA,
6,1,29.60000,400,WGL,R11,15/11/2016,23.092,22.612,6.86,SASSY GINGER (22.61),8.5575,55,Q  C4,11.2,5,
3,6,30.20000,350,HVL,R9,27/11/2016,19.643,19.413,1.97,MASTER PHELPS (19.51),6.5975,2,M  C2,18.1,S,
R,,,395,TRA,R11,03/12/2016,,22.626,-,SWAN'S WADDLE (22.73),,,,0,5,
2,5,30.30000,350,HVL,R8,04/12/2016,19.186,18.935,3.59,IT'S ALL TALK (18.94),6.5375,2,M  C1,32.9,FFA,
3,4,30.30000,350,HVL,R8,11/12/2016,19.693,19.184,3.83,KEEP TALKING (19.43),6.705,2,M,5.8,SH,
S,,,350,HVL,R6,18/12/2016,,19.089,-,LORIMER LAD (19.09),,,,0,SF,
F,5,30.50000,350,HVL,R7,15/01/2017,,19.094,-,BEAR'S GOLD (19.09),6.652,4,S  C1  V0,8.4,SH,
7,8,30.90000,350,HVL,R8,05/02/2017,19.758,18.977,11.16,IT'S ALL TALK (18.98),6.7395,4,M  C2,13.7,FFA,
