Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
5,7,33.20000,400,GEL,R1,22/02/2019,23.543,22.503,6.21,FRIZZLED (23.11),8.9495,75,M  C5,12.7,M,
S,,,460,GEL,R1,01/03/2019,,25.413,-,ONE AN' SIX (26.16),,,,0,M,
5,4,32.70000,410,HOR,R4,05/03/2019,24.118,23.496,5.53,ORIGAMI ANGEL (23.73),11.002,66,M  C1,26.1,MH,
4,1,32.90000,390,BAL,R1,13/03/2019,23.467,22.25,15.16,CHLOE LOUISE (22.41),8.81,54,M  C7  V0,14.1,M,
7,1,32.60000,460,GEL,R3,26/03/2019,27.09,25.896,11.13,FRAN BALE (26.31),6.78,138,Q  C9,13.4,MAPM,
2,5,32.40000,400,GEL,R1,02/04/2019,22.951,22.479,0.76,LLOYD BALE (22.90),8.7745,42,Q  C1  V0,9.3,MAPM,
4,7,31.60000,390,BAL,R2,08/07/2019,23.118,22.293,0.89,MERRIVIEW JOLT (23.06),9.1,65,M  C4,8.1,MAPM,
3,1,31.60000,390,BAL,R2,12/07/2019,22.78,22.543,1.19,BLACKPOOL MARVEL (22.70),8.8175,33,M  C1,5.3,MAPM,
3,3,32.10000,450,BAL,R2,17/07/2019,26.038,25.246,5.77,MR. BAR WICKED (25.63),6.7375,354,M  C1,17.5,MH,
5,4,32.80000,450,BAL,R3,24/07/2019,26.095,25.085,14.43,SHIMA SHINE (25.09),6.87575,884,M  C4,65.1,MF,
5,5,32.40000,390,BAL,R1,29/07/2019,22.827,22.312,6.56,RAPID FIRE (22.37),8.7495,77,S  C5,7.4,MAPM,
4,8,32.20000,390,BAL,R9,05/08/2019,23.074,22.402,5.21,ROSWITHA GIRL (22.71),8.8125,55,M  C9,2.9,MAPM,
2,2,32.40000,390,BAL,R1,12/08/2019,22.704,22.452,1.36,SUPER RAGE (22.61),8.7325,44,M  C1,3.1,T3-M,
1,5,32.00000,390,BAL,R1,19/08/2019,23.049,22.242,2.07,DEVIL DEN (23.19),8.9075,51,M  C4,3.3,T3-M,
4,4,31.80000,390,BAL,R3,26/08/2019,22.761,22.403,2.04,HUNGRY GRUB (22.62),8.7425,34,M  C5,4.8,T3-7,
4,7,32.00000,390,BAL,R4,01/09/2019,23.072,22.387,8.67,ASTON EUREKA (22.47),9.1775,65,M  C4,4.3,T3-7,
5,4,31.60000,410,HOR,R5,10/09/2019,24.378,23.233,12.33,CHARLEY DAVIDSON (23.52),11.56675,65,M  C7,93.3,X67H,
4,3,31.90000,450,BAL,R4,16/09/2019,26.165,25.393,2.13,LEKTRA BEAR (26.02),6.9405,665,M,10.4,T3-7,
S,,,410,HOR,R4,17/09/2019,,23.18,-,GET GO BOY (23.55),,,,0,X67F,
4,1,32.10000,515,SAP,R5,22/09/2019,30.242,29.316,4.87,BANDWAGON (29.90),5.245,3444,M,42.1,RWH,
4,1,32.00000,515,SAP,R12,29/09/2019,30.508,29.503,14.36,BANDWAGON (29.50),5.2525,2222,M  C1,28.1,RWF,
6,7,32.60000,450,BAL,R4,07/10/2019,26.553,25.706,11.16,ASTON PIRATE (25.77),7.0725,687,M  C4,31.3,T3-7,
R,,,545,BAL,R5,14/10/2019,,31.621,-,ONE STEP FORWARD (31.62),,,,0,T3-RW,
2,2,32.90000,545,BAL,R4,21/10/2019,31.677,31.198,1.19,ONYA NELLY (31.59),6.8975,3222,Q,15.3,T3-RW,
2,1,32.60000,545,BAL,R5,28/10/2019,31.574,31.162,5.89,DOUBLE TACTIC (31.16),6.7335,2233,Q  C5,20.5,T3-RW,
1,1,33.00000,545,BAL,R7,04/11/2019,31.982,31.982,0.21,DUNDEE BLITZ (32.00),6.92175,2222,M  C2,2.4,T3-RW,
3,2,33.20000,545,BAL,R3,11/11/2019,31.885,31.184,0.44,DUNDEE BLITZ (31.85),6.9825,4333,M  C2,3.3,T3-RW,
2,1,33.60000,515,SAP,R10,17/11/2019,30.119,29.334,2.26,ROCK ME DAVID (29.96),5.235,2222,Q,8.1,X67,
6,1,33.90000,525,MEP,R10,27/11/2019,30.874,29.804,13.17,IT'S NOT FUN (29.95),5.2275,3356,M  C1,45.3,RWH,
5,4,34.00000,350,HVL,R4,15/12/2019,19.84,19.042,2.30,SUPERIOR BREEZE (19.68),6.86525,7,S,49.6,6G,
