Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
5,6,27.00000,440,SLE,R1,16/06/2019,25.989,24.968,7.16,MATILDA HOOK (25.49),5.612,655,M  C5,3,MH,
1,1,27.00000,440,SLE,R1,23/06/2019,24.931,24.911,2.83,BURNING MOUNTAIN (25.13),5.24,111,Q  SW,4.2,M,
7,3,27.00000,440,SLE,R3,30/06/2019,26.598,24.813,24.79,OLD TOWN ROAD (24.86),5.474,677,M,3.1,X67H,
2,8,27.20000,440,SLE,R2,07/07/2019,25.24,24.902,1.03,MY RIPPER GOGO (25.17),5.3715,422,M  C4,3.3,X67,
7,5,26.70000,440,SLE,R9,12/07/2019,25.882,25.004,3.79,TECH STOCK (25.62),5.539,577,M  W  C4,3.1,X67,
7,4,27.10000,440,SLE,R2,28/07/2019,26.038,24.969,12.20,BURNING MOUNTAIN (25.18),5.405,467,M  C5,5.4,X67H,
8,3,26.80000,525,MEP,R3,31/07/2019,31.415,29.999,18.13,WEBLEC EAGLE (30.15),5.387,8888,M  C4,18.4,X67H,
7,8,27.30000,300,HVL,R3,25/08/2019,17.577,16.511,5.40,PSYCHO STAR (17.20),4.0195,4,M  C9,4.1,X67,
1,8,27.20000,440,SLE,R3,01/09/2019,24.85,24.85,6.00,BULK BILLED (25.27),5.24,111,M  SW,2.5,7,
3,7,27.20000,525,MEA,R4,07/09/2019,30.644,29.953,3.86,PACQUIAO BALE (30.37),5.12,1223,M  C1,13.2,6G,
7,2,26.90000,525,MEA,R3,14/09/2019,31.768,29.934,20.31,PODIUM (30.35),5.20675,3666,M  C7  V0  SW,8,X67,
8,4,27.90000,440,SLE,R9,15/12/2019,25.924,24.67,13.53,LOCKWOOD LAD (24.98),5.379,588,M  C11  V21,2.5,X67H,
