Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
2,1,30.40000,440,SLE,R2,18/02/2018,25.512,24.728,0.13,ASTON LIESEL (25.50),5.347,211,M,6.5,M,
P,4,30.60000,440,SLE,R2,22/02/2018,,24.882,-,MY LOGAN LEIGH (25.47),5.29,1,M  C7  V21,1.9,M,
3,2,31.20000,300,HVL,R1,18/03/2018,17.298,16.296,4.61,ANNDAR AMOREE (16.98),4.03525,3,M  C3,3.4,M,
1,2,30.80000,315,TRA,R1,23/03/2018,18.119,18.013,5.24,ALONSO POWER (18.49),4.81,11,M  C1  SW,2.4,M,
5,2,30.80000,315,TRA,R2,06/04/2018,18.7,17.974,6.73,WHY NOT LEO (18.23),4.9525,56,M  C4,3.6,X67,
6,8,29.90000,300,HVL,R9,13/05/2018,17.162,16.671,6.20,BRIGHT NEW SHINE (16.73),4.032,7,M  C5,39.5,S,
1,4,29.80000,350,HVL,R3,18/05/2018,19.431,19.431,3.80,MISS BLUE (19.70),6.57,1,M  C1,3.1,7,
S,,,350,HVL,R10,27/05/2018,,19.131,-,GOJEK (19.63),,,V5,0,X67,
8,1,29.30000,400,WGL,R3,12/06/2018,23.392,22.693,6.29,NORENDAL (22.95),8.35925,43,M,3.6,X67H,
1,4,29.10000,395,TRA,R1,14/07/2018,22.688,22.688,4.40,DISSEMBLER (23.00),4.76,111,M  R  SW,7.2,X67H,
5,8,29.20000,395,TRA,R2,20/07/2018,23.551,22.895,3.89,DISSEMBLER (23.28),4.8925,224,M  R  C7,3,X67F,
3,6,29.60000,350,HVL,R6,29/07/2018,19.434,19.316,1.69,SUBSCAPULARIS (19.32),6.56,1,M,3.2,5,
1,8,29.30000,395,TRA,R9,03/08/2018,22.794,22.736,2.79,ABLE BESS (22.99),4.81,111,M  C1,1.5,5,
8,3,29.40000,311,CRN,R12,08/08/2018,18.827,17.691,13.74,ROCKALOT (17.87),10.665,87,M  C4,3,5,
5,5,29.40000,400,WGL,R12,14/08/2018,23.338,22.321,7.31,MALLEE SPRING (22.83),8.66,54,S  C5,5,5,
3,1,29.10000,350,HVL,R9,19/08/2018,19.55,19.225,4.64,GENTLE GIANT (19.23),6.66,1,S  C1,8.4,5,
4,2,28.90000,395,TRA,R9,24/08/2018,23.208,22.796,5.89,ROSE ROSE (22.80),4.955,533,S  C4,5.3,X45,
3,6,29.40000,311,CRN,R12,04/10/2018,18.02,17.738,3.99,JIMMY VELLA (17.74),9.88,33,M  C1,3.3,5,
3,3,29.60000,315,TRA,R11,11/10/2018,18.324,18.222,1.46,XTREME NOTICE (18.22),4.8865,53,M  C1,2.8,5,
5,6,30.10000,400,WGL,R2,16/10/2018,23.286,22.697,4.07,LOTTIE BISCOTTI (23.00),8.4985,45,M  C4  SW,7.9,5,
1,2,29.90000,350,HVL,R5,21/10/2018,19.392,19.184,0.97,YOGI MIKADO (19.46),6.5825,2,S  C2,5.4,5,
A,4,,395,TRA,R10,25/10/2018,,,-,,,,,5,X45,
S,,,400,WGL,R11,30/10/2018,,22.454,-,DUKE OF BURNLEY (22.45),,,,0,5,
3,6,30.30000,300,HVL,R2,02/12/2018,16.996,16.54,0.87,ZIPPING STAN (16.94),3.8935,2,M  C5,3.2,5,
1,6,30.00000,311,CRN,R11,05/12/2018,18.154,17.57,1.99,RIVERDALE SUGAR (18.29),9.9145,51,S,4.1,5,
4,4,29.90000,300,HVL,R10,09/12/2018,17.012,16.407,1.61,TOBIAS KELTON (16.90),3.97525,3,M  C1  SW,3.9,5,
6,2,29.80000,311,CRN,R3,27/12/2018,18.439,17.596,12.04,ELUSIVE ANAKE (17.60),10.2825,76,M  C4,6.6,4,
4,4,29.90000,350,HVL,R8,03/01/2019,19.533,18.83,10.04,EYE GOT IT (18.83),6.6375,4,M,23.5,FFA,
3,1,29.80000,400,WGL,R11,12/01/2019,22.791,22.352,0.76,LOST LOVE (22.74),8.26,11,Q  W  C1,12.1,5,
1,4,30.10000,440,SLE,R11,20/01/2019,24.987,24.766,2.59,CROSS THREADED (25.17),5.26,111,M  SW,3.3,5,
