Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
2,6,31.50000,400,GEL,R2,30/08/2019,22.705,22.178,0.40,NEBRASKA NELL (22.68),8.5925,32,M,1.9,MH,
1,3,31.80000,400,GEL,R3,06/09/2019,22.547,22.432,1.94,NEBRASKA NELL (22.68),8.38,11,M,1.6,MF,
2,3,31.90000,400,GEL,R3,13/09/2019,23.162,22.483,2.83,SECRET PACKAGE (22.96),8.567,21,M  C1,1.3,X67,
2,4,32.10000,390,WBL,R3,26/09/2019,22.077,21.982,0.89,BENCHESTER (22.02),8.6275,22,M  C1,1.5,X67,
5,7,32.40000,390,BAL,R3,02/10/2019,22.472,21.759,5.77,ASTON PILSNER (22.07),8.5775,56,M  C5,2.6,X67,
1,8,32.40000,440,SLE,R3,06/10/2019,24.956,24.933,10.06,DUSSELDORP (25.66),5.3945,311,S  SW,1.3,X67,
2,6,32.80000,440,SLE,R10,13/10/2019,25.376,24.828,0.37,WINLOCK BUTTONS (25.35),5.381,422,S,3.2,X67H,
1,7,32.80000,440,SLE,R7,20/10/2019,25.13,25.027,4.57,BLAZING FLORA (25.45),5.48,521,M  C1,2.1,X67F,
1,3,32.80000,400,GEL,R9,25/10/2019,22.472,22.452,0.61,DARKLIGHT (22.52),8.53,22,M  W,1.6,RWH,
1,5,33.40000,400,GEL,R11,01/11/2019,22.514,22.5,3.41,OKAY SAM (22.75),8.29,11,M  C1  SW,3.6,RWF,
3,6,33.00000,450,BAL,R10,13/11/2019,25.839,25.216,8.90,HABIB (25.22),6.817,444,M  C4,2,RWH,
5,8,33.40000,450,BAL,R5,20/11/2019,25.499,25.033,6.66,HABIB (25.03),6.665,325,M  W  V10,3.5,RWF,
1,6,33.40000,300,HVL,R10,15/12/2019,16.559,16.34,2.33,MISS LAQUISHA (16.72),3.948,4,M,2.8,5,
