Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
1,4,32.00000,395,TRA,R4,01/10/2018,22.872,22.869,4.70,SMOKE AND EMBERS (23.20),4.85,111,M,2,M,
8,2,32.40000,400,WGL,R2,09/10/2018,23.613,22.355,9.70,LEMONADE KID (22.93),8.537,33,M  C8  SW,2.3,X67H,
4,6,31.70000,400,WGL,R12,07/12/2018,23.388,22.938,6.43,WEEONA ROGER (22.94),8.61,25,M  C4,3.1,7,
2,3,32.00000,311,CRN,R4,12/12/2018,17.814,17.619,2.79,MAVERICK BOB (17.62),9.6825,22,Q,7.9,X67,
1,2,32.40000,400,WGL,R2,18/12/2018,22.53,22.53,1.70,BLISTERING BETTY (22.65),8.34,11,Q,1.9,7,
1,1,32.40000,311,CRN,R1,27/12/2018,17.788,17.596,2.57,POLO PETE (17.97),9.66,11,M,1.4,X67,
2,3,32.10000,440,SLE,R9,31/12/2018,25.344,25.018,3.46,JEDA'S GIRL (25.10),5.3675,453,M  C1  SW,2.3,6G,
2,2,32.00000,440,SLE,R10,08/01/2019,25.334,24.867,0.07,MAZETTE (25.33),5.345,235,M  C1,3,5H,
5,1,32.00000,440,SLE,R9,13/01/2019,25.557,24.891,2.71,DAMNATION (25.37),5.29,153,M  C1,3.9,5F,
3,2,31.50000,311,CRN,R12,26/02/2019,18.0925,17.631,2.75,ISHMY BARRY (17.90),9.9225,43,M  SW,2.1,RWH,
2,2,31.40000,311,CRN,R11,05/03/2019,18.123,17.582,1.37,AGENT VOILET (18.03),9.9925,22,M,1.4,5,
3,3,31.30000,400,WGL,R12,12/03/2019,23.056,22.664,4.64,TROPHY TROPHY (22.73),8.5775,44,M  C1,1.6,5,
S,,,400,WGL,R11,19/03/2019,,22.537,-,DYNA OWEN (22.94),,,,0,5,
5,2,31.60000,400,WGL,R3,05/04/2019,23.127,22.653,3.69,HAVING WORDS (22.87),8.63,75,Q  C5,1.9,RW,
7,4,31.90000,440,SLE,R4,14/04/2019,25.842,24.836,9.33,SELECT MINISTER (25.19),5.33,288,Q  C7,4.3,RWH,
A,5,31.10000,460,WGL,R5,26/04/2019,,,-,,,,,7.5,RW,
5,5,31.00000,300,HVL,R12,15/12/2019,17.231,16.34,6.24,OCEAN MASTER (16.79),4.05,5,M  C1  SW,8.8,5,
