Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
3,8,29.00000,515,APK,R2,11/04/2019,30.3,29.69,7.50,CAIRNLEA EBONY (29.78),4.73,84443,S/O84443,9.5,M,
2,2,29.10000,515,APK,R2,18/04/2019,29.97,29.52,0.05,MISS BREAKOUT (29.97),4.6,33322,33322,3.8,M,
1,2,28.30000,515,APK,R2,02/05/2019,30.09,29.66,8.00,TYSON'S CHOICE (30.65),4.42,11111,11111SAMP,2.3,M,
1,1,28.50000,515,APK,R8,16/05/2019,30.03,29.3,0.75,ALLINGA MAL (30.09),4.56,43321,43321,5,SH,
1,1,28.60000,515,APK,R7,23/05/2019,29.79,29.34,5.00,EMERLEY FABBRO (30.14),4.57,42211,42211,3,SSF,
2,4,28.60000,515,APK,R8,30/05/2019,29.71,29.49,3.00,QUERENCIA (29.49),4.38,11122,11122SAMP,6,GRP3,
1,2,28.60000,515,APK,R1,06/06/2019,29.69,29.69,6.75,DASHING MICKEY (30.17),4.56,42211,42211,1.4,J,
1,5,28.80000,515,APK,R3,10/06/2019,29.99,29.29,3.00,ALLINGA MAL (30.21),4.57,33321,33321,1.33,J,
2,7,28.70000,531,GAW,R7,21/06/2019,31.16,30.9,3.75,STAR ANISE (30.90),3.3,54332,543C32,2.3,SHNP,
3,8,28.60000,531,GAW,R7,28/06/2019,30.92,30.72,2.75,STAR ANISE (30.72),3.24,44333,44333,3.7,SNP,
3,2,28.60000,531,GAW,R7,07/07/2019,31.15,30.7,6.25,STAR ANISE (30.70),3.28,32223,32223,2.8,VETF,
S,,,515,APK,R1,18/07/2019,,29.78,-,CAWBOURNE HUNTER (29.92),,,,,6,
1,1,28.60000,515,APK,R5,05/08/2019,29.92,29.92,3.50,DOUBLE BY DESIGN (30.17),4.5,51111,51111,1.28,6,
2,4,28.90000,455,MBR,R4,11/08/2019,25.87,25.6,0.75,BAILEY ROCKS (25.82),8.24,432,432,3.8,6,
1,2,28.70000,455,MBR,R6,22/08/2019,25.66,25.45,2.00,RESOLUTE LEE (25.80),8.16,111,111,1.4,6,
1,1,28.90000,515,APK,R12,29/08/2019,29.94,29.73,1.50,KISSES FOR CLODA (30.05),4.53,22221,22221SAMP,1.25,6,
2,4,29.10000,515,APK,R7,12/09/2019,29.97,29.5,0.75,MISS BELLAWOOD (29.92),4.45,23112,23112,3.8,SH,
1,2,29.10000,515,APK,R6,19/09/2019,29.58,29.52,0.05,KISSES FOR CLODA (29.58),4.48,52221,52221SAMP,5,GRP3,
2,6,29.10000,515,APK,R6,03/10/2019,29.83,29.35,4.00,FERNANDO'S RIOT (29.55),4.59,33322,C33322SAMP,4.8,SH,
2,5,30.10000,515,APK,R6,11/10/2019,29.94,29.4,7.75,SEAL THE DEAL (29.40),4.47,44222,44222,6,SH,
7,6,29.70000,515,SAN,R6,24/10/2019,30.2,29.252,12.26,WESTERN ENVOY (29.34),5.3025,8777,M  C2,12.2,X45,
4,6,29.30000,515,SAP,R8,05/11/2019,30.255,29.49,2.80,SHE'S AN EARN (30.06),5.2465,6876,M  C10,5.8,5,
1,1,29.40000,515,SAP,R6,10/11/2019,29.381,29.381,5.44,INCREDIBLE HERO (29.76),5.1725,3211,S  C2  SW,1.5,X45,
5,6,29.00000,515,SAN,R10,14/11/2019,29.828,29.162,3.80,BUSY BELLA (29.56),5.17,3666,M  C2,4.1,S,
1,1,28.80000,515,SAN,R6,22/11/2019,29.407,28.939,3.04,GOOD ODDS HARADA (29.62),5.1225,3211,M  C2  SW,5.4,SH,
4,7,28.80000,515,SAN,R6,29/11/2019,29.511,29.358,1.07,WHISKEY RIOT (29.44),5.1945,4333,M  C2,64.3,GRP1,
1,1,28.80000,515,SAP,R12,15/12/2019,29.33,29.33,8.74,RUN BABA RUN (29.94),5.1075,2111,M  SW,1.04,SH,
-,1,,515,SAN,R6,19/12/2019,,,-,,,,,,GRP2,
