Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
2,1,31.50000,460,WGL,R3,05/07/2019,26.425,25.913,0.73,SAMP DE KEATS (26.37),6.71925,333,M,2.2,M,
3,6,31.60000,460,WGL,R1,09/07/2019,26.343,25.744,2.30,PODIUM (26.18),6.755,344,M,6.5,M,
5,4,32.20000,460,WGL,R1,13/08/2019,27.209,26.173,10.61,THUNDER THRASH (26.47),6.91625,766,M  C8,5.6,M,
R,,,440,SLE,R1,18/08/2019,,24.926,-,DR. SERAPHINA (25.13),,,,0,M,
4,6,32.20000,440,SLE,R1,23/08/2019,25.825,24.96,3.59,JACKSON'S VALLEY (25.57),5.582,544,M  C4,1.8,M,
1,6,31.60000,460,WGL,R2,29/08/2019,26.393,26.298,2.61,JAYVILLE TORPEDO (26.58),6.73,322,M  C4  SW,2.7,T3-M,
4,2,31.40000,515,SAP,R3,08/09/2019,30.422,29.826,4.83,MEGA DOSSA (30.08),5.3025,6755,M  C1,19.3,RW,
3,5,31.60000,440,SLE,R9,15/09/2019,25.784,25.101,6.44,PERFECT PLAYER (25.33),5.6815,874,M  C4,8.1,RW,
1,8,31.80000,440,SLE,R10,19/09/2019,25.254,24.865,2.80,BULK BILLED (25.45),5.5175,444,S  SW,7.2,X67H,
6,7,31.30000,460,WGL,R5,24/09/2019,27.042,25.954,15.37,GLORIOUS (25.97),7.002,687,M  C4,13,X67,
1,8,31.70000,440,SLE,R4,29/09/2019,25.309,24.881,2.40,BULK BILLED (25.48),5.5735,844,M  SW,4.1,X67F,
R,,,515,SAN,R9,03/10/2019,,29.293,-,TALULAH BALE (29.54),,,,0,5,
2,6,31.70000,520,SLE,R8,04/10/2019,29.833,29.563,0.03,COSMIC OLLIE (29.83),9.825,544,M  C1,5,X45,
5,1,31.70000,515,SAN,R4,10/10/2019,30.224,29.59,5.13,GRACE INTENTION (29.87),5.3995,8885,M  C4,5.5,5,
2,4,31.20000,595,SAN,R2,17/10/2019,35.477,34.705,0.09,I'M THE POPPET (35.47),9.59925,5633,M  C5,20.6,5,
1,7,31.50000,650,SLE,R5,27/10/2019,37.886,37.886,0.10,TAHBILK (37.89),6.3,3311,M  C1,2.1,RW,
5,4,31.30000,595,SAP,R6,05/11/2019,34.773,34.088,9.79,CROWDZA STARRING (34.09),9.622,6666,M  C4,16.3,X45,
2,8,31.30000,715,SAP,R8,10/11/2019,42.316,42.177,1.99,CABIN FEVER (42.18),6.21175,2233,Q,11.3,5,
1,7,31.00000,680,WGL,R5,19/11/2019,39.045,39.045,4.39,PUSH (39.35),18.5175,211,M,8.3,RW,
5,8,31.50000,650,SLE,R5,01/12/2019,38.503,37.751,9.30,PERFECT MARSHALL (37.85),6.2665,6666,M  C4,7.7,SH,
R,,,650,SLE,R6,08/12/2019,,37.234,-,KRAKEN DUST (37.23),,,,0,SF,
4,5,31.50000,650,SLE,R8,15/12/2019,37.551,36.981,8.14,RED ROCK (36.98),6.337,6655,M,27.3,S,
-,7,,715,SAN,R5,19/12/2019,,,-,,,,,,X45,
