Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
1,3,30.70000,311,CRN,R1,08/08/2018,18.158,17.691,4.06,CRYSTAL SHELL (18.44),9.99,11,M  C1  SW,2.1,M,
3,1,30.70000,400,WGL,R10,14/08/2018,22.982,22.321,4.43,ALON (22.67),8.582,64,S,3.6,X67,
5,4,30.70000,460,WGL,R4,21/08/2018,26.938,25.865,11.37,AKINA COSMO (26.14),6.871,755,M  C5,4,X67,
2,3,30.50000,515,SAP,R2,26/08/2018,30.135,29.499,1.23,JACK GET BACK (30.05),5.2145,3222,Q,11.2,7APM,
4,3,30.70000,515,SAP,R4,02/09/2018,30.181,29.504,9.01,OAKVALE MAGIC (29.55),5.447,7444,M  C4,20.6,RWAPM,
7,3,30.60000,525,TRA,R5,07/09/2018,32.121,30.654,20.96,SOOKI LA RICO (30.65),4.9325,2487,M  C6,18.5,RWH,
4,1,30.40000,515,SAP,R10,13/09/2018,30.01,29.495,5.33,CAPTAIN JACKIE (29.64),5.268,6344,M,7,RWH,
2,1,30.50000,460,WGL,R2,22/09/2018,26.148,25.807,1.64,MANNY ALLEN (26.03),6.705,322,M,2.8,X67,
3=,1,30.70000,520,CRN,R5,29/09/2018,31.047,30.221,3.83,START THE SHOW (30.78),5.597,3233,M  C4,3.3,RW,
3,3,30.70000,525,MEP,R3,03/10/2018,30.852,30.254,4.91,TYPHOON NELLY (30.51),5.2845,7775,M  C13,7.5,7,
1,7,30.90000,600,MEP,R9,10/10/2018,35.086,34.819,0.57,STEVIE DEE (35.13),9.0935,2222,M  C1,11.9,N7,
4,5,31.40000,515,SAN,R2,18/10/2018,30.22,29.34,2.86,WEBLEC NIC (30.02),5.2225,2223,Q,19.3,X67,
1,7,31.00000,515,SAP,R3,21/10/2018,29.921,29.497,0.73,ZIPPING DHARMA (29.97),5.2345,4222,M  C4  SW,11.9,X67H,
7,4,31.30000,515,SAN,R1,25/10/2018,30.703,29.395,9.94,ZIPPING DHARMA (30.01),5.264,5457,M  C15,11.5,X67F,
5,5,31.00000,450,BAL,R5,31/10/2018,25.782,25.075,4.79,AEROPLANE MO (25.45),6.757,454,M  C1,13.1,5,
5,3,30.70000,520,CRN,R8,06/11/2018,31.082,30.345,10.53,WEARS WOODLEIGH (30.35),5.67,5555,M  C4,8.6,RWH,
7,3,30.80000,520,CRN,R6,14/11/2018,31.675,30.385,9.56,DEWANA BE SURE (31.01),5.59,1666,Q  C1,28.1,RWF,
5,1,30.80000,600,MEA,R3,17/11/2018,35.335,34.525,4.83,EL GRAND KNOCKA (35.00),9.315,5655,M  C6,25.3,SH,
2,3,31.10000,520,CRN,R3,28/11/2018,31,30.464,5.59,ZIPPING KRETCH (30.61),5.6905,4222,M  SW,14.3,RWH,
4,4,31.10000,515,SAN,R2,06/12/2018,30.408,29.017,10.84,START THE SHOW (29.65),5.299,5323,M  C13  V0,31.1,RWF,
5,6,31.00000,500,BEN,R10,29/12/2018,28.72,28.114,5.50,SIDESHOW MARJEN (28.34),6.775,545,M  C2,8.8,SH,
1,1,30.60000,500,BEN,R4,05/01/2019,28.66,28.256,0.77,MAXIMUM TIFF (28.71),6.7425,442,M  C1,6.1,RWH,
7,3,30.60000,500,BEN,R5,11/01/2019,29.642,28.193,20.70,KRAKEN DUST (28.19),7.5775,777,M  C7  V3,14.5,RWF,
6,7,30.50000,545,BAL,R6,16/01/2019,31.592,31.083,7.27,HEAD LOCH (31.08),6.785,4446,M  C8,15.4,X45,
R,,,545,BAL,R5,23/01/2019,,30.319,-,MY BRO KADE (30.32),,,,0,X45,
4,8,30.40000,450,SHP,R8,26/01/2019,26.002,25.081,6.51,JAKESTA (25.55),7.1825,544,M,14.1,X45,
6,2,31.10000,500,BEN,R8,15/02/2019,28.769,28.059,10.14,BINGO BOON (28.06),6.8605,666,M  C1,74.8,X45,
3,1,31.20000,500,BEN,R5,22/02/2019,28.715,28.092,8.90,GO GETTEM BINGO (28.09),6.808,533,S  C4,20.9,5,
5,4,31.20000,600,MEP,R4,27/02/2019,35.195,34.121,15.07,MY REFLECTION (34.14),9.27,5555,M  C5,29.7,RWH,
5,6,31.30000,600,MEA,R5,08/03/2019,35.199,34.201,14.26,TRITT TRITT (34.20),9.2175,5454,M  C2,56,X45,
7,5,32.20000,650,SHP,R7,21/03/2019,38.397,37.475,13.17,NICMAC PADDYWACK (37.48),17.6,2234,M  C1  SW,32.5,RW,
5,2,32.20000,600,MEP,R4,27/03/2019,35.506,34.686,10.30,MIDNIGHT TITAN (34.79),9.34925,6655,M  C2,24.3,RWH,
6,7,31.70000,525,MEP,R12,03/04/2019,31.625,29.848,15.00,BLUE ESPEARANCE (30.58),5.30875,5566,M  C8,15.4,5H,
8,8,31.60000,525,MEP,R9,10/04/2019,30.569,29.922,8.61,GWYDION (29.97),5.307,7888,M,43.1,RWH,
4,4,31.60000,525,MEP,R8,17/04/2019,30.63,29.812,6.61,MIMSTAR (30.17),5.3555,8444,M  C1,90.2,X45,
2,6,30.90000,500,BEN,R6,08/05/2019,28.497,28.333,2.34,MEEHAN POPPY (28.33),6.7075,222,M  C1,5,APM,
4,5,31.00000,500,BEN,R6,15/05/2019,29.028,28.656,4.69,IVALISE ALLEN (28.70),6.7175,335,M  C5  SW,3,APM,
1,7,30.40000,500,BEN,R5,22/05/2019,28.646,28.369,0.77,DYNA KERRO (28.70),6.7325,223,M  C9,1.9,APM,
7,4,30.40000,350,HVL,R6,27/05/2019,19.819,19.313,4.77,MISS LEGALITY (19.49),6.7075,6,M,15.5,5,
4,5,30.50000,500,BEN,R10,01/06/2019,28.773,28.104,0.81,KING LORRIMER (28.72),6.742,423,M  C2,7.8,5,
2,8,30.30000,460,GEL,R8,04/06/2019,26.217,26.093,1.77,GREAT SUCCESS (26.09),6.802,422,M,3,T3-5,
R,,,500,BEN,R7,07/06/2019,,28.307,-,BELT UP RONNY (28.40),,,,0,5,
R,,,525,MEA,R9,08/06/2019,,29.727,-,LEKTRA ZEPHYR (29.94),,,,0,5H,
3,7,30.70000,500,BEN,R6,14/06/2019,28.449,28.219,1.70,SIDE SPLITTING (28.33),6.791,533,M  C1  SW,10.3,5,
6,1,30.40000,500,BEN,R7,21/06/2019,28.768,28.34,6.11,AMY AMOUR (28.34),6.8085,534,M  C2,8.9,5,
4,4,30.40000,525,MEA,R10,29/06/2019,30.61,29.706,1.10,TAMMIN (30.53),5.225,5333,M  C1,21.7,5,
1,2,29.90000,525,MEA,R2,06/07/2019,30.647,29.652,0.36,LADY EMERALD (30.67),5.268,6433,M  C1  SW,15,5,
3,4,30.40000,500,BEN,R8,13/07/2019,28.549,28.245,4.34,DESTINI CAVALIER (28.25),6.78,654,M  C4,21.2,X45,
