Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
6,8,25.00000,311,CRN,R1,21/11/2018,18.574,17.571,7.14,THUMBS (18.07),10.297,75,M  C5,4.5,M,
2,4,25.00000,390,BAL,R9,26/11/2018,22.765,22.19,0.60,SKY RISING (22.72),8.7175,54,M  C4,5.9,M,
4,8,24.80000,390,SHP,R1,03/12/2018,22.84,22.156,1.81,SLANTER (22.71),8.8085,84,M,2.5,T3-M,
8,3,24.60000,425,BEN,R1,08/12/2018,24.862,23.858,7.93,JACOBITE HAMMER (24.31),6.7035,388,Q  C10,5.7,M,
1,7,24.70000,400,GEL,R1,11/12/2018,23.226,22.82,2.06,TIGER MINSTREL (23.37),8.7745,51,M  C2,1.4,M,
1,6,24.80000,450,BAL,R2,17/12/2018,25.791,25.398,0.40,AXEL'S A REBEL (25.82),6.65,111,M  C1,7.9,7,
3,3,24.80000,450,SHP,R1,22/12/2018,25.982,25.57,1.91,BROKEN PROMISE (25.85),6.6975,233,M  C4,14.8,X67,
4,8,25.20000,410,HOR,R3,26/12/2018,23.742,23.133,3.26,HALF A MINYA (23.51),10.7625,44,M,8.2,RW,
2,2,25.50000,500,BEN,R4,05/01/2019,28.714,28.256,0.77,DEWANA JAYDEN (28.66),6.55,111,M  SW,17.5,RWH,
6,5,25.50000,500,BEN,R5,11/01/2019,29.177,28.193,14.06,KRAKEN DUST (28.19),6.9475,446,M  C2,53.4,RWF,
1,2,25.40000,425,BEN,R9,23/01/2019,24.043,23.558,3.90,LITTLE RED HOT (24.32),6.59,111,Q,3.2,6G,
8,3,25.40000,440,SLE,R7,27/01/2019,25.972,24.908,13.96,DUKE OF AIRLY (25.00),5.567,888,M  C4,11.2,RWH,
7,6,25.10000,450,WBL,R6,31/01/2019,26.713,25.134,14.97,FAST TRAPPER (25.67),6.81775,677,M  C8,7.1,5,
4,3,25.10000,425,BEN,R10,08/02/2019,24.384,23.955,3.13,CALCANEAL (24.17),6.572,344,M  C5,14.3,5,
7,7,25.10000,410,HOR,R7,19/02/2019,24.354,23.228,10.93,HALF A MINYA (23.59),11.0825,88,M,18.3,5,
2,3,25.20000,485,HOR,R5,26/02/2019,27.957,27.402,0.70,BOBBY RAY (27.91),6.49,111,Q,3.1,RW,
2,7,25.20000,525,MEP,R9,06/03/2019,30.602,29.98,0.99,DYNA BRYLEIGH (30.53),5.15,1111,M,9.4,RWH,
3,7,25.20000,525,MEA,R3,16/03/2019,30.592,29.744,0.94,DYNA SAURUS (30.53),5.12,1112,M  C4,6.6,RWF,
2,3,25.10000,500,BEN,R6,22/03/2019,28.336,28.091,2.61,CHISELLER (28.15),6.54,122,M  C1,8.3,5,
7,6,25.10000,525,MEP,R8,27/03/2019,30.796,29.779,5.31,WEETBIX BITES (30.42),5.421,7777,S  C4  SW,3,5,
8,8,24.90000,485,HOR,R8,09/04/2019,28.467,27.56,12.96,ONIONS O'REILLY (27.56),6.7495,588,M  C4,18.6,X45,
8,5,24.90000,525,MEA,R12,13/04/2019,31.463,29.95,14.50,MISS DEE MEADOWS (30.45),5.15,1128,M  R  C7  V0,10,5,
N,1,24.70000,400,GEL,R2,26/04/2019,,22.441,-,,,,M,6,RWH,
8,4,24.50000,450,SHP,R8,02/05/2019,26.488,25.182,18.66,CURSED (25.18),6.887,588,M  C5,19.4,5,
8,8,24.20000,520,SLE,R9,05/05/2019,30.326,29.729,8.53,ZIPPING BUFFY (29.73),9.9,888,M  C4,11.2,RWH,
S,,,460,GEL,R8,14/05/2019,,26.204,-,MAXIMUM BLISS (26.21),,,,0,T3-5,
3,3,24.40000,425,BEN,R12,07/06/2019,24.493,23.891,3.60,BOSTON QUAY (24.24),6.6175,222,Q,19.3,5,
4,6,24.00000,410,HOR,R12,11/06/2019,24.082,23.178,2.66,BLACK TESS (23.90),10.9175,44,M  C4,6.5,5NP,
6,4,24.00000,390,WBL,R5,15/06/2019,22.775,21.926,6.81,KELLI POCHETTE (22.30),9.1245,77,M  C4,11.9,RW,
6,4,24.10000,410,HOR,R3,18/06/2019,24.205,23.309,5.37,LEKTRA SWANK (23.83),10.81,67,M  C4,17.9,RW,
6,5,24.00000,390,BAL,R10,26/06/2019,22.747,22.045,8.06,MANILA BEEF (22.18),8.82625,76,M  C4,21.8,RW,
3,4,24.50000,450,BAL,R9,03/07/2019,25.931,25.314,2.84,MAINA HONEY (25.73),6.65,122,Q,11.5,RW,
2,2,24.00000,390,SHP,R11,08/07/2019,22.594,22.316,3.97,ASTON VELOCI (22.32),8.6975,54,M,3.2,T3-5,
3,3,24.20000,390,WBL,R12,11/07/2019,22.659,22.041,5.36,LINE TRIKE (22.28),9.0825,43,M  C1,9.6,5NP,
7,6,24.30000,425,BEN,R5,20/07/2019,24.606,24.071,4.69,HOOK ALONG FYLER (24.28),6.8325,777,M  C1,12.8,APM,
2,7,24.50000,525,MEP,R11,24/07/2019,30.701,29.895,01.00,DEWANA BE SURE (30.63),5.15,1111,M  C4,8.9,RWH,
4,7,24.60000,520,SLE,R9,28/07/2019,30.517,29.827,4.53,LAKEVIEW LUCKY (30.20),9.65,233,M  C6,1.9,RW,
