Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
7,6,28.50000,525,MEP,R1,22/05/2019,31.234,29.921,18.76,MISTER HARLEWOOD (29.92),5.247,4356,M  C10,12.8,MH,
2,2,28.30000,450,BAL,R1,17/07/2019,25.939,25.246,9.90,SHIMA SHINE (25.25),6.65,123,M,16.6,MH,
3,1,28.10000,450,BAL,R3,24/07/2019,25.81,25.085,10.36,SHIMA SHINE (25.09),6.72175,453,M,17,MF,
4,2,28.30000,450,BAL,R1,07/08/2019,25.672,25.251,2.49,SHIMA ROCK (25.50),6.585,223,M,4.3,M,
2,6,28.40000,460,WGL,R1,13/08/2019,26.651,26.173,2.64,THUNDER THRASH (26.47),6.78675,322,M,1.7,M,
4,3,28.50000,460,WGL,R2,27/08/2019,26.464,25.915,5.11,WHY NOT LUV (26.11),6.6495,334,Q  C4,2.4,MH,
3,4,28.50000,460,WGL,R3,03/09/2019,26.242,25.848,3.97,STEPPENWOLF (25.96),6.6275,222,M,8,MF,
4,3,28.60000,450,BAL,R2,11/09/2019,26.184,25.383,2.09,TIGGERLONG GRACE (26.04),6.687,233,M,6.1,MH,
5,7,28.70000,425,BEN,R2,20/09/2019,24.882,23.791,15.19,HOULIO (23.82),6.6125,265,M  C7,1.9,M,
S,,,515,SAP,R1,06/10/2019,,29.389,-,BUDDY GUY (30.41),,,,0,M,
1,1,29.10000,400,WGL,R3,19/11/2019,22.605,22.533,3.27,MOROKA MAGIC (22.83),8.34,11,M,5.3,MH,
7,2,29.10000,400,WGL,R3,26/11/2019,23.966,22.494,21.03,MICK'S MULTI (22.49),8.56375,67,M  C8,5.6,MF,
3,2,29.00000,450,BAL,R3,04/12/2019,25.721,25.169,3.76,MISSY BALE (25.46),6.76675,433,M  C1,9.7,7,
4,1,29.10000,440,SLE,R10,15/12/2019,25.264,24.67,4.14,OKAWA EYE CANDY (24.97),5.45,344,M,3,X67H,
