Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
3,3,27.50000,515,SAP,R3,12/05/2019,29.99,29.598,0.81,GINO GAMBINO (29.93),5.17425,4443,M  V90,29.4,MH,
S,,,515,SAP,R4,19/05/2019,,29.53,-,MEPUNGA DANIEL (29.66),,,,0,MSF,
1,6,28.30000,460,GEL,R1,16/08/2019,26.21,25.818,0.36,BELLE EXPRESS (26.24),6.59,111,M  C1,2,M,
2,8,28.20000,515,SAN,R2,22/08/2019,30.381,29.282,4.69,MOD SQUAD (30.05),5.155,3222,M  C2,5.8,7,
4,5,28.40000,515,SAN,R2,29/08/2019,30.302,29.279,8.41,MISS BELLAWOOD (29.71),5.2625,2333,M  C2,9.1,RW,
5,8,28.40000,515,SAN,R2,05/09/2019,31.075,29.357,17.37,IYLEE BALE (29.86),5.1025,3465,M  C4,21.7,X67,
1,8,28.40000,525,MEA,R1,14/09/2019,30.089,29.934,4.16,TIGGERLONG TONK (30.38),5.07,1111,M  SW,18.2,7,
7,2,28.60000,525,MEA,R2,21/09/2019,30.979,30.069,7.34,INVICTUS ROY (30.47),5.3695,7568,M  C6,3.5,X67,
1,2,29.00000,525,MEP,R2,25/09/2019,30.436,29.979,0.80,PRINCESS PULSE (30.49),5.13,1222,M  C4,1.9,X67H,
5,2,28.80000,525,MEA,R4,05/10/2019,30.581,30.054,5.30,SHIMA ROCK (30.21),5.09,1123,M  C4,2.5,X67F,
1,5,28.70000,450,BAL,R7,30/10/2019,25.377,25.218,0.83,FANCY FABIO (25.44),6.56,111,M  R,12.8,5H,
3,3,28.70000,450,BAL,R6,06/11/2019,25.836,25.229,8.67,CAPTAIN JAKE (25.23),6.68,232,M  C1,5.9,5F,
3,3,29.00000,525,MEA,R12,16/11/2019,30.554,29.879,6.71,SHAKEY COCONUT (30.08),5.1675,2775,M  C5,3.5,5,
7,4,29.00000,525,MEA,R11,23/11/2019,30.948,29.805,14.61,FANCY FABIO (29.93),5.2775,7887,M  C12,5.8,5,
8,8,28.90000,525,MEA,R11,30/11/2019,31.1215,29.786,15.75,MAS PLUM JAM (30.02),5.1,1234,M  C9,6.5,5,
4,8,29.00000,515,SAP,R7,15/12/2019,30.11,29.33,8.46,DESIREE DEVERE (29.52),5.1215,4334,M  C5,15.3,SH,
