Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
3,1,35.80000,350,HVL,R1,11/11/2018,20.0725,19.18,8.75,BILLY'S MISSILE (19.46),6.915,5,S  C2,7.5,M,
8,8,35.60000,350,HVL,R3,16/11/2018,20.244,19.452,11.31,INTER CODY (19.45),7.058,8,M  R  C4,3.3,M,
2,1,36.40000,400,GEL,R2,20/11/2018,23.288,22.649,0.93,ROCKET JAX (23.22),8.53,11,M  C1,4.7,M,
3,5,36.10000,350,HVL,R4,23/11/2018,20.099,19.719,2.70,DIRTY MAX (19.91),6.91,5,M  C1,6.8,M,
2,3,36.80000,425,BEN,R2,28/11/2018,24.372,24.176,2.80,KRAKEN SPIKE (24.18),6.765,432,M  C2,5.4,M,
6,1,36.70000,425,BEN,R2,30/11/2018,24.537,23.71,11.81,WHISKEY RIOT (23.71),6.867,776,S,27.5,MH,
2,7,36.50000,425,BEN,R2,05/12/2018,24.571,24.102,2.39,KRAKEN DOLL (24.40),6.86,533,M  C1,1.7,T3-M,
3,3,36.60000,350,HVL,R2,07/12/2018,19.966,19.277,6.16,NEW SENSE (19.54),6.9585,7,M  C9,2,M,
6,6,36.20000,350,HVL,R1,18/01/2019,20.082,19.512,4.11,ASTON HAZARD (19.79),6.9425,6,M  C4  SW,2.7,M,
2,6,35.90000,390,SHP,R1,26/01/2019,22.892,22,5.83,TYPHOON TESSIE (22.48),8.8695,52,M  C1,3.5,MH,
5,3,35.30000,390,SHP,R3,31/01/2019,22.938,21.896,12.34,TYPHOON TESSIE (22.07),8.76675,65,M  W  C2,14.5,MF,
R,,,450,SHP,R4,07/02/2019,,25.215,-,TURANZA TIGER (25.81),,,,0,M,
4,4,35.30000,300,HVL,R1,10/02/2019,17.35,16.633,1.46,IMPERIAL JACK (17.25),4.239,8,M  C8,2.9,M,
6,8,35.10000,525,MEP,R3,13/02/2019,31.359,29.973,15.21,LEKTRA RAINBOW (30.29),5.3075,4555,M  C9,50.3,MH,
4,8,34.50000,450,BAL,R3,18/02/2019,26.21,25.805,5.79,ROMAN RENEGADE (25.81),6.84,222,M  C5,7.7,M,
4,2,34.40000,350,HVL,R3,22/02/2019,20.01,19.516,2.27,DIRTY BOSTON (19.85),6.85775,5,M  C2  SW,3.2,M,
2,5,34.40000,450,BAL,R3,25/02/2019,26.012,25.521,7.01,ASTON SHAKIRA (25.52),7.05925,632,M  C2,4.7,M,
2,1,34.30000,457,TEM,R2,02/03/2019,26.73,25.73,3.25,WINNIE THE QUE (26.50),,,,4,MH,
3,8,34.30000,457,TEM,R2,10/03/2019,26.79,26.06,01.00,PETRA HERRARA (26.72),,,,5.5,MF,
2,8,34.50000,350,HVL,R1,18/03/2019,19.979,19.274,3.04,SO LIKE SOOTY (19.77),6.9425,2,M  C1,2.4,MAPM,
5,4,34.60000,525,MEP,R2,20/03/2019,31.091,29.799,10.53,GALA BALE (30.35),5.2925,3335,M,9.8,M,
4,8,34.60000,525,MEP,R1,27/03/2019,31.324,29.779,8.01,RAYLENE BALE (30.76),5.397,5444,S  C4,18.1,M,
R,,,390,SHP,R2,30/03/2019,,21.995,-,ELEVEN ELEVEN (22.19),,,,0,M,
2,8,34.70000,350,HVL,R1,31/03/2019,19.939,19.003,01.00,ZEMIRA MIKADO (19.87),6.77925,5,M,8,MH,
R,,,350,HVL,R3,07/04/2019,,18.988,-,MEPUNGA ISLA (19.00),,,,0,MF,
8,4,34.30000,525,MEP,R1,10/04/2019,31.269,29.922,13.86,IN THE CLEAR (30.30),5.36,7567,S  C1,25.2,RW,
2,6,34.10000,450,BAL,R1,15/04/2019,26.075,25.487,4.09,YONDU (25.79),6.79,112,M  C1,3.5,MAPM,
7,7,33.90000,425,BEN,R1,18/04/2019,25.436,24.339,10.93,CHILLIN' THE FAT (24.67),7.024,657,S,9.4,MAPM,
6,7,33.60000,450,SHP,R2,29/04/2019,26.468,25.656,11.60,EASTSIDE (25.66),7.20725,745,M  C1,19.8,MAPM,
7,5,33.40000,450,BAL,R1,06/05/2019,26.749,25.187,13.67,MISS TOY (25.79),7.0095,766,M  C5,12,MAPM,
4,5,33.40000,350,HVL,R2,10/05/2019,20.491,19.309,7.14,ZOE'S INTENTION (19.99),7.0315,7,S,14.7,MAPM,
8,6,33.80000,350,HVL,R2,17/05/2019,20.58,19.476,11.66,SILVER SULTAN (19.76),7.2275,8,S,13.9,MAPM,
