Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
4,8,33.10000,425,BEN,R3,11/04/2019,24.325,23.764,5.64,SUBMISSION (23.93),6.637,324,M,5.4,MH,
R,,,425,BEN,R1,17/04/2019,,23.733,-,EXTRA SPEED (23.73),,,,0,MSF,
5,2,32.90000,425,BEN,R1,21/04/2019,24.877,23.757,8.83,PACEY BALE (24.26),7.1455,864,S  C4,2.2,M,
2,1,32.50000,450,SHP,R3,26/04/2019,26.134,25.23,0.10,FOUL SNOOKER (26.13),6.7175,211,M  C5,7.2,M,
1,6,32.60000,460,GEL,R2,03/05/2019,25.944,25.586,7.50,CROWN XENA (26.47),6.55,111,M  SW,3.1,M,
S,,,410,HOR,R1,07/05/2019,,23.109,-,IMMINENT REALITY (23.36),,,,0,MH,
8,2,32.60000,525,MEP,R9,08/05/2019,31.144,29.95,16.91,ZIPPING MAGDA (29.96),5.15,1123,Q  C1  V14,4.1,X67,
2,8,32.60000,440,SLE,R9,26/05/2019,25.088,24.769,1.47,ASTON TEQUILA (24.99),5.32,212,M,3.2,X67H,
2,1,32.40000,440,SLE,R4,02/06/2019,25.165,24.894,3.87,HOT PIES (24.89),5.28,122,M,6.9,X67F,
2,2,32.70000,450,BAL,R9,05/06/2019,25.818,25.305,1.04,EYE CATCHER (25.75),6.56,122,M  C2,2.4,X67,
1,3,32.30000,425,BEN,R3,14/06/2019,24.045,23.707,0.53,AKASHI BOY (24.08),6.53,111,M  SW,10.8,X67H,
3,7,32.60000,425,BEN,R2,21/06/2019,24.175,23.784,1.29,AKASHI BOY (24.09),6.6,112,M  C1,7.8,X67F,
3,7,32.80000,450,BAL,R4,26/06/2019,25.675,25.459,1.57,OLSON BALE (25.57),6.53,111,Q,3.7,X67,
1,3,32.70000,450,BAL,R4,03/07/2019,25.591,25.314,1.23,GO PAPPA GO (25.68),6.56,111,M,4.1,X67,
4,4,33.00000,450,BAL,R5,10/07/2019,26.237,25.744,6.11,DAKORA (25.81),6.8175,222,M,4,5,
1,4,33.30000,425,BEN,R10,13/07/2019,24.252,23.613,1.39,MIDNIGHT BLING (24.35),6.57,111,Q  SW,1.9,5,
5,8,33.20000,450,BAL,R6,17/07/2019,25.828,25.246,3.20,ASTON VANQUISH (25.60),6.6475,211,M  C1,8.6,X45,
6,8,33.00000,450,WBL,R5,25/07/2019,25.843,25.198,9.21,RUNNIN' ROYALTY (25.20),6.6975,444,M  C4,14.2,5,
8,2,32.90000,410,HOR,R7,30/07/2019,23.96,23.209,5.84,BLUE GLITTER (23.55),10.909,88,M  C4,4.7,5,
1,2,32.80000,410,HOR,R4,06/08/2019,23.271,23.105,2.84,DAKORA (23.47),10.3,11,M  C1,12.9,X45,
1,2,32.90000,390,SHP,R10,15/08/2019,22.088,22.088,4.69,BEAR LEFT (22.42),8.35,11,M  SW,2.4,5,
7,3,33.00000,450,SHP,R9,22/08/2019,25.967,25.409,6.37,KRANSKEY (25.52),6.8215,433,M  C5,2.7,5H,
2,2,33.90000,390,BAL,R7,25/09/2019,22.266,22.095,2.44,DYNA WINTER (22.10),8.41,33,M  C5,5.3,X45,
1,5,33.70000,390,WBL,R10,03/10/2019,22.286,22.286,3.56,PUMPERNICKEL (22.54),8.52,11,M,3.2,X45,
2,7,33.60000,400,WGL,R11,08/10/2019,22.848,22.482,1.86,THRILL ME (22.72),8.37,11,M  C1,3.6,5,
1,7,33.80000,390,BAL,R10,16/10/2019,22.249,22.191,1.61,DORRIGO BALE (22.36),8.43,11,M,2,X45,
2,7,33.40000,400,WGL,R9,25/10/2019,22.68,22.563,1.67,SPOTTED PANTHER (22.56),8.285,22,M,2.5,5H,
6,4,33.60000,400,WGL,R10,01/11/2019,23.009,22.119,8.26,SPOTTED PANTHER (22.43),8.5675,65,M  W  C5,2.5,5F,
3,8,33.20000,400,WGL,R11,08/11/2019,22.839,22.696,1.57,BANJO'S AFFAIR (22.73),8.437,33,M  C5,1.6,5,
6,7,33.60000,400,WGL,R12,12/11/2019,23.295,22.487,4.54,REAP THE REWARDS (22.98),8.48175,55,S  C5  SW,2.6,5H,
5,3,33.70000,400,WGL,R12,19/11/2019,23.326,22.533,7.70,SHANLYN GEORGIE (22.79),8.5945,55,M  C4,1.9,5,
S,,,390,BAL,R11,20/11/2019,,21.645,-,SPEED STAR (21.65),,,,0,FFA,
6,2,33.80000,440,SLE,R5,29/11/2019,25.417,24.953,6.63,MACY LEE (24.95),5.3875,444,M  C5,3.3,5H,
3,2,33.50000,440,SLE,R11,08/12/2019,25.57,24.841,10.41,ICE COOL KAEDYN (24.84),5.377,333,M  C4,4.2,5H,
1,7,33.30000,440,SLE,R5,15/12/2019,24.944,24.67,0.86,ICE COOL KAEDYN (25.00),5.22,111,M  SW,12.2,5F,
