Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
S,,,460,GEL,R2,12/10/2017,,25.745,-,URSULA BALE (25.91),,,,0,MH,
R,,,400,GEL,R1,23/03/2018,,22.426,-,HOT DEVIL (23.14),,,,0,M,
S,,,400,GEL,R1,06/04/2018,,22.489,-,ICARUS (22.63),,,,0,M,
S,,,460,GEL,R6,10/04/2018,,25.536,-,ASH STAR (25.54),,,,0,M,
5,8,24.70000,400,GEL,R1,13/04/2018,22.98,22.272,10.11,SLINGSHOT MAXI (22.27),8.71025,55,S,16.2,M,
2,3,24.80000,400,GEL,R2,24/04/2018,22.879,22.772,0.29,JOHNNY UTAH (22.86),8.7125,22,M  C1,5.6,M,
5,4,24.50000,400,GEL,R1,08/05/2018,23.468,22.524,3.37,MINI FERNANDO (23.23),8.86,45,M  C2,3.2,M,
7,5,24.50000,460,GEL,R1,29/05/2018,27.063,25.89,12.44,XINNIA ALLEN (26.19),7.2125,78,S  C4,5.9,M,
3,1,24.20000,400,GEL,R1,05/06/2018,23.104,22.602,3.19,MY BOY JOEY (22.88),8.825,53,M  C4,1.9,M,
5,5,24.10000,400,GEL,R1,12/06/2018,23.232,22.717,5.77,FAWN ERUPTOR (22.83),8.9645,75,S  C4,7.6,T3-M,
5,3,24.00000,400,GEL,R1,21/06/2018,23.177,22.377,3.93,RED KING PRINCE (22.90),8.7125,75,S  C1,9.1,M,
5,1,24.40000,400,GEL,R3,26/06/2018,23.763,22.526,13.97,VENUS ALLEN (22.79),9.37125,88,S  C8  V0,3.2,M,
1,2,24.30000,460,GEL,R3,03/07/2018,26.353,25.993,2.76,YERAN (26.55),6.75,111,M  SW,3.1,M,
5,3,24.20000,460,GEL,R4,10/07/2018,26.577,25.946,9.01,CHINOOKAN BLUE (25.95),6.8325,335,M  C4,6.5,T3-7,
6,2,24.20000,460,GEL,R7,17/07/2018,26.854,26.293,6.33,BAKALI LOUIS (26.41),7.0735,666,S,9,7,
7,5,24.10000,450,BAL,R5,30/07/2018,26.851,25.725,16.09,HANDSOME JAKE (25.73),7.10125,777,S  C5,5.1,7,
S,,,400,WGL,R3,12/08/2018,,22.666,-,LIBBY'S DREAM (22.76),,,,0,RW,
4,7,24.30000,460,GEL,R6,04/09/2018,26.406,25.899,5.80,IZZA LEKTRA (26.00),6.7575,343,M  C8,60.4,RWAPM,
R,,,350,HVL,R4,07/09/2018,,19.416,-,SUPERIOR BEAM (19.61),,,,0,7,
1,2,24.40000,460,GEL,R3,11/09/2018,26.205,25.949,0.80,BLACK ROSE TEXAS (26.26),6.8245,331,M  C1,14.3,T3-RW,
3,8,24.60000,460,GEL,R7,18/09/2018,26.263,25.911,3.86,SMART MARY (25.99),7.00425,755,S  W,10.7,6G,
4,2,25.10000,460,GEL,R5,25/09/2018,26.443,26.04,2.80,ONYA PRANKSTAR (26.25),7.0045,764,S,10.7,6G,
1,4,24.80000,460,GEL,R5,02/10/2018,26.114,25.972,2.21,INGA ROSS (26.27),6.74,122,M  SW,5.3,T3-RW,
4,3,24.70000,450,BAL,R4,13/10/2018,25.94,25.286,3.29,KIRABILLI POPPY (25.71),6.8195,743,S,20,RW,
S,,,500,BEN,R5,19/10/2018,,28.035,-,WHY NOT KEZ (28.37),,,,0,5,
R,,,450,BAL,R2,03/11/2018,,25.236,-,FREAKISH FLASH (25.66),,,,0,5,
5,2,24.80000,460,GEL,R8,07/11/2018,26.493,26.072,5.09,OUR FLYING LAURA (26.14),6.865,435,S  W,7.5,5,
3,6,25.10000,460,GEL,R6,13/11/2018,26.291,25.96,4.73,CRUISING STELLA (25.96),6.8565,754,S  C1,4.2,T3-5,
1,1,25.10000,450,BAL,R6,19/11/2018,25.771,25.568,1.04,DEEP CREEK GIRL (25.84),6.82,221,M,3.9,T3-5,
4,6,25.10000,515,SAP,R4,25/11/2018,30.096,29.352,4.67,NEVER DUPLICATED (29.77),5.3375,5554,S  C1,17.5,5,
5,6,24.90000,515,SAP,R7,02/12/2018,30.28,29.572,3.33,FLEUR DELACOUR (30.05),5.26625,5555,M  C5,12.1,5H,
R,,,515,SAN,R10,06/12/2018,,29.017,-,MIDNIGHT MEMPHIS (30.26),,,,0,5F,
4,1,24.90000,450,BAL,R6,12/12/2018,26.119,25.453,3.30,SQUISHY PEA (25.89),6.78875,554,M,51.6,X45,
S,,,450,BAL,R3,16/01/2019,,24.853,-,FERNANDO'S RIOT (25.31),,,,0,RWH,
4,1,24.50000,460,GEL,R6,29/01/2019,26.658,25.923,6.59,KATLIN (26.20),6.7575,334,M  C8  SW,14.3,5,
3,1,24.40000,460,GEL,R7,05/02/2019,26.498,26.046,6.46,COMPLETED (26.05),6.7045,442,M  C4,3.6,T3-5,
5,4,24.40000,515,SAP,R5,10/02/2019,30.406,29.362,7.09,VELOCITY ALAINA (29.91),5.3475,5675,M  C5,53.1,5,
2,6,24.40000,460,GEL,R6,15/02/2019,26.254,25.844,0.26,GARICK OLIVANDER (26.24),6.7575,331,M,17.1,5,
1,5,24.60000,460,GEL,R8,19/02/2019,26.223,26.158,3.39,POPOWSKI (26.46),6.8255,631,S  C1,6.2,APM,
4,8,24.80000,515,SAP,R6,24/02/2019,30.164,29.53,2.30,BACK YA SELF (30.00),5.39925,7754,S,13.3,5,
6,8,25.10000,515,SAP,R11,03/03/2019,30.676,29.447,9.74,DISCO LEMONADE (29.99),5.2825,3544,M  C8,2.8,5H,
3,4,25.20000,515,SAP,R12,11/03/2019,30.047,29.247,2.69,PAGAN DANCER (29.86),5.31175,6554,M  C4,34.8,5H,
3,8,24.80000,460,GEL,R6,15/03/2019,26.287,25.692,5.20,PLACID WARRIOR (25.92),6.81925,545,M,16.3,5,
3,4,24.80000,515,SAP,R7,24/03/2019,30.511,29.357,4.66,DIAMOND BLING (30.19),5.247,5555,M  C7,21.9,5H,
5,6,24.50000,515,SAN,R3,28/03/2019,30.124,29.448,2.80,DYNA CORTINA (29.93),5.21925,3335,M  C1  SW,32.8,5F,
S,,,460,GEL,R6,29/03/2019,,26.012,-,SUVLA BAY (26.02),,,,0,5,
7,1,24.70000,460,GEL,R8,05/04/2019,26.361,25.802,6.54,WANNA ALLEN (25.90),7.067,777,S  C1,26,X45,
6,4,24.50000,450,BAL,R10,10/04/2019,25.797,25.286,4.57,ROCKET JAX (25.48),6.907,666,S,13.2,5,
4,4,24.70000,525,MEP,R11,17/04/2019,30.521,29.812,8.23,STRIKING WEETBIX (29.95),5.36925,7664,M  C4,115.1,5H,
1,5,24.70000,460,GEL,R6,23/04/2019,26.348,26.057,1.91,SPIDER REGIS (26.48),6.80425,642,M  C2,5.7,APM,
6,2,24.80000,515,SAP,R7,28/04/2019,30.28,29.238,7.67,FERNANDO'S RIOT (29.74),5.315,7766,S  C4,44.8,5,
2,6,24.60000,520,CRN,R5,08/05/2019,30.848,30.368,3.81,LOTTIE GLENDA (30.58),0.1295,5422,M  C5,12.6,5,
F,7,24.50000,520,CRN,R8,18/05/2019,,30.787,-,SODA KID (30.79),5.66875,7,S  V7,40.9,X45,
6,8,24.30000,460,GEL,R7,31/05/2019,26.421,25.855,5.91,DIE LAUGHING (26.01),6.905,765,M,19.1,5,
3,2,24.50000,460,GEL,R8,07/06/2019,26.164,25.425,8.64,IMMEDIATE (25.56),6.92,444,M,30.9,5,
R,,,460,GEL,R8,11/06/2019,,25.939,-,BAGEERA (26.19),,,,0,T3-5,
3,6,24.20000,460,GEL,R6,14/06/2019,25.96,25.684,1.66,LONNIE DANGER (25.84),6.77925,643,M  C5,19,5,
3,1,24.60000,450,BAL,R8,19/06/2019,25.965,25.496,3.73,LEKTRA RAINBOW (25.70),6.8355,766,M  C4,22.1,5,
7,6,24.50000,450,BAL,R6,26/06/2019,26.053,25.459,7.37,BLUE MISSILE (25.54),7.132,777,S,9.8,RWH,
6,7,24.50000,525,MEA,R10,29/06/2019,30.656,29.706,1.76,TAMMIN (30.53),5.337,8666,M  W,14.2,5,
S,,,525,MEP,R10,03/07/2019,,30.152,-,USARA ALLEN (30.65),,,,0,5H,
5,2,24.50000,515,SAP,R12,14/07/2019,31.059,29.404,8.49,FOXY MOLLY (30.47),5.285,5786,M  C11,7.8,5,
1,8,24.50000,525,MEP,R11,17/07/2019,30.659,30.083,1.70,ZORO BALE (30.78),5.2725,3311,S,4,5,
4,4,24.50000,515,SAP,R5,21/07/2019,30.082,29.292,9.66,ROCKSTAR FLETCH (29.41),5.307,6654,M  C8,34.8,5,
6,3,24.70000,600,MEP,R4,24/07/2019,35.217,34.291,7.70,APPOINTED (34.68),9.3425,7776,M  C6,38.1,5H,
2,3,24.70000,595,SAP,R12,28/07/2019,34.914,34.9,0.20,WYNBURN LUCIFER (34.90),9.5325,3321,M  C1  SW,2.6,5NP,
S,,,595,SAP,R5,04/08/2019,,34.303,-,ROMANOVA (34.81),,,,0,5NP,
2,4,24.40000,460,GEL,R6,27/08/2019,26.227,25.881,3.97,RUN FAST BONNIE (25.95),6.8025,552,M,4.7,T3-5,
5,8,24.60000,460,GEL,R5,30/08/2019,26.295,25.614,3.83,ALAMO JOE (26.03),6.96,774,M  C4,11.5,5,
1,7,24.70000,460,GEL,R10,03/09/2019,26.269,25.996,0.73,DOWN MEXICO WAY (26.32),6.717,411,M,12.3,T3-5,
8,1,24.40000,515,SAP,R7,12/09/2019,30.259,29.573,7.26,MEGA DOSSA (29.75),5.27,5888,M  C8,18.6,5,
5,2,24.40000,525,MEP,R5,18/09/2019,30.58,29.793,11.24,CHIEF FERNANDO (29.79),5.287,6655,M,33.5,X45,
5,2,24.40000,545,BAL,R7,23/09/2019,31.734,31.328,5.80,OWEN MONEY (31.33),7,5545,M  C1,9.8,T3-5,
