Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
1,5,32.30000,425,BEN,R1,06/09/2017,24.328,24.065,2.07,REVVED UP DEE (24.47),6.67,111,M  SW,4.5,M,
7,7,32.60000,450,BAL,R6,18/09/2017,26.493,25.594,12.26,JAKESTA (25.64),6.865,477,M  C5,4.5,7,
7,5,32.10000,425,BEN,R1,13/10/2017,24.959,23.996,13.76,RADISH (24.00),6.9825,888,S,22.9,X67H,
5,5,32.00000,500,BEN,R4,25/10/2017,29.12,28.537,8.33,HYPER JET (28.54),7.377,887,M  C8,5.6,7,
3,7,32.40000,545,BAL,R3,30/10/2017,32.261,31.747,2.13,EFTPOS JESS (32.11),6.8825,2221,Q  C9,3.6,7,
3,7,32.00000,450,BAL,R4,06/11/2017,26.17,25.668,3.83,HIT ME UP (25.90),6.81125,744,M  C4,12,T3-7,
4,5,31.90000,500,BEN,R10,10/11/2017,28.598,27.834,10.91,LA BELLA RIOT (27.83),6.9795,766,M,13.8,X67,
R,,,460,GEL,R5,01/12/2017,,26.086,-,DARK TABOO (26.23),,,,0,X67,
7,1,31.70000,515,SAP,R2,10/12/2017,30.95,29.557,12.24,WATER COLOUR (30.09),5.3705,7888,M  W  C4  V0,16.7,7,
A,2,,460,GEL,R5,19/12/2017,,,-,,,,,6,7,
8,4,32.00000,460,GEL,R7,02/01/2018,26.877,25.801,15.37,DYNA EROLL (25.80),7.10925,888,S  C4  SW,35.8,7,
R,,,450,BAL,R4,29/01/2018,,25.64,-,MYRRDON (25.75),,,,0,T3-7,
4,4,32.10000,460,GEL,R7,30/01/2018,26.769,26.058,4.79,BLUE ESPEARANCE (26.43),6.94,544,M  C2,4.1,7,
5,1,32.50000,450,BAL,R4,12/02/2018,26.332,25.665,5.31,PAID TOO MUCH (25.96),7.12125,888,S  C4,6.1,7,
7,3,32.50000,545,BAL,R2,26/02/2018,33.287,31.034,31.67,MISS SWEET PEA (31.07),7.6525,7777,M  C1,12.7,7,
S,,,450,BAL,R7,05/03/2018,,25.604,-,NICKY JO (25.60),,,,0,7,
8,1,32.70000,460,GEL,R9,24/04/2018,27.082,26.05,14.74,WISE LEWIS (26.05),6.795,388,M  C4  V0,16.8,7,
3,8,32.30000,450,BAL,R3,11/06/2018,26.158,25.537,4.26,ONE SMARTY (25.86),6.9775,566,M,7.5,T3-7,
6,5,32.20000,545,BAL,R4,18/06/2018,31.878,31.28,7.00,TIWALA TWIST (31.39),7.36925,8878,M  C8  V7,10.2,7,
S,,,350,HVL,R3,22/06/2018,,19.454,-,UNFAKEABLE (19.45),,,,0,7,
7,4,32.00000,350,HVL,R4,15/07/2018,19.98,18.928,12.17,MAYOR DIGBY (19.13),6.9475,8,M  C1,51,RWH,
R,,,460,GEL,R5,27/07/2018,,25.628,-,HAYLEY'S STYLE (25.88),,,,0,X67,
1,6,32.30000,450,BAL,R5,30/07/2018,25.725,25.725,4.11,CULLQUIN CERSEI (26.01),6.76,111,M,7.5,7,
S,,,350,HVL,R7,05/08/2018,,19.082,-,SHAWNEE JAGUAR (19.49),,,,0,X67,
S,,,350,HVL,R3,21/09/2018,,19.451,-,WHERE'S LOLA (19.64),,,V10,0,6G,
S,,,350,HVL,R7,23/09/2018,,19.272,-,SUPERIOR BRIZ (19.54),,,,0,X67,
6,7,32.70000,450,BAL,R9,01/10/2018,26.197,25.637,8.00,KIRABILLI POPPY (25.64),6.82425,377,M  W  C8  V0,3.9,6APM,
