Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
5,8,29.20000,311,CRN,R1,09/01/2019,18.586,17.587,4.70,ROGER THAT (18.26),10.1075,73,M  C4,4.9,M,
4,6,29.30000,311,CRN,R1,23/01/2019,18.457,17.737,4.01,MINDY'S GIRL (18.18),9.97,45,M  C1,12.8,M,
3,4,29.40000,390,SHP,R1,04/02/2019,22.404,22.142,3.74,RICO'S AMORE (22.14),8.4275,23,M  C7,19.3,T3-M,
1,1,29.30000,425,BEN,R1,13/02/2019,24.314,24.196,6.51,BLUE ADDITION (24.77),6.64,111,Q,2.8,M,
1,7,29.20000,425,BEN,R3,18/02/2019,24.115,24.115,2.71,BASHFUL BOY (24.31),6.61,111,M  V0  SW,2,T3-7,
6,2,29.60000,390,SHP,R2,28/02/2019,22.944,21.841,9.41,KEHESTTO (22.29),8.7675,46,M  C1,3.8,X67,
1,2,29.30000,425,BEN,R10,06/03/2019,24.273,24.246,4.89,ROD VADER (24.62),6.63,111,M,1.2,6APM,
2,4,29.50000,425,BEN,R11,15/03/2019,24.213,23.862,0.30,SLINGSHOT STORM (24.19),6.6785,432,M  C1,2.7,5,
5,4,29.40000,425,BEN,R11,22/03/2019,24.452,23.867,7.39,WINLOCK NEWBOLT (23.94),6.74,366,M  C4,3.3,5,
7,7,29.20000,450,SHP,R6,28/03/2019,26.081,25.043,4.96,ROCKET STRIKE (25.73),6.764,677,M  C4,5.3,5,
3,3,29.20000,450,SHP,R6,04/04/2019,25.542,24.994,1.50,MAGIC SHIANNE (25.44),6.722,333,M,4.2,5,
5,5,28.70000,450,SHP,R9,11/04/2019,26.182,24.999,2.91,HOOK ALONG FYLER (25.98),6.70875,318,M  C4  SW,2.9,RW,
R,,,450,BAL,R6,17/04/2019,,24.935,-,FAB REIKO (25.32),,,,0,X45,
2,1,28.70000,450,BAL,R5,24/04/2019,25.704,25.381,0.91,BOMBORA COMET (25.64),6.65,121,M,3.6,5,
6,8,28.70000,500,BEN,R4,04/05/2019,29.046,28.135,13.01,LADY PANDORA (28.14),6.865,455,M  C2,13,5H,
1,1,28.50000,500,BEN,R6,08/05/2019,28.333,28.333,2.34,DEWANA JAYDEN (28.50),6.62,111,Q,2,APM,
4,1,27.80000,390,SHP,R9,06/06/2019,22.665,22.128,5.84,ATLANTIC JEWEL (22.26),8.715,45,M,2.6,5H,
F,4,27.80000,450,BAL,R5,12/06/2019,,25.117,-,CAWBOURNE SCAR (25.77),6.907,778,M  C5  V5,18.1,RW,
6,4,28.70000,460,WGL,R4,21/06/2019,26.654,25.663,7.77,AMY'S FIREWORK (26.11),6.7765,676,M  C4,24.4,RW,
8,2,28.20000,460,WGL,R8,27/06/2019,26.796,26.258,7.69,LANIS MORRIS (26.26),6.7295,588,M  C4,2.3,T3-5,
7,6,28.10000,450,BAL,R11,03/07/2019,26.308,25.314,10.74,IMMINENT REALITY (25.56),6.8225,356,M  C5,22.4,5,
1,8,28.10000,350,HVL,R4,28/07/2019,19.557,18.962,0.27,STAR FAITH (19.58),6.59,1,M  C1,9.3,RW,
6,6,28.10000,400,WGL,R10,01/08/2019,23.476,23.01,5.76,HAVING WORDS (23.07),8.6655,88,M  C4  SW,4.1,T3-5,
1,2,28.50000,515,SAP,R10,11/08/2019,30.091,29.589,1.33,HOPEFUL (30.18),5.1825,2222,M,2.9,5NPH,
4,2,28.70000,515,SAP,R7,18/08/2019,30.725,29.087,5.41,ATOMIC ICON (30.35),5.2425,3444,M  C9,1.4,5F,
5,5,28.40000,515,SAP,R7,25/08/2019,30.343,29.603,8.93,IVEY'S AFFAIR (29.72),5.1225,4666,M  C1,34.7,5H,
7,8,28.70000,515,SAN,R4,29/08/2019,30.432,29.279,9.59,SUVLA BAY (29.76),5.1425,2777,M  C2,30,5F,
6,1,28.60000,515,SAP,R11,02/09/2019,30.334,29.447,5.96,SILVER CUPCAKE (29.92),5.1975,2566,M  C12,3.1,5NPH,
1,5,28.90000,300,HVL,R10,06/09/2019,16.932,16.738,0.71,UNDETECTABLE (16.98),4.0475,2,M,2,T3-5,
3,2,28.80000,300,HVL,R12,01/12/2019,17.007,16.713,4.20,TUBARK (16.71),4.04175,7,M,7.7,5,
5,1,29.10000,300,HVL,R12,08/12/2019,17.043,16.632,5.66,SWIFT ELLIE (16.65),4.0845,7,S  SW,8.5,5,
6,5,29.00000,350,HVL,R6,15/12/2019,19.668,19.042,4.80,ASTON IT IS (19.33),6.6635,4,M  C4,25.9,X45,
