Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
1,4,31.00000,300,HVL,R1,20/01/2019,17.401,16.478,0.56,JARGON JIMMY (17.44),4.03,1,M,7.3,M,
6,5,31.00000,300,HVL,R2,27/01/2019,17.537,16.706,5.76,TEX KINGDOM (17.13),4.10175,5,M  C1,11.7,7,
4,6,31.00000,311,CRN,R12,04/02/2019,18.719,17.829,8.09,SPOLLY'S GIRL (18.15),9.97,24,M  C2,8.4,7,
7,7,31.00000,300,HVL,R2,10/02/2019,17.688,16.633,11.04,MEEHAN PEBBLES (16.92),4.152,5,M  C2,22.2,X67,
1,6,30.50000,311,CRN,R4,13/02/2019,18.193,17.552,1.47,ZIPPING BRYNN (18.30),9.85,11,M  C1  SW,18,X67,
4,4,30.50000,311,CRN,R9,15/02/2019,18.307,17.567,3.80,SUPERIOR UNO (18.04),9.9675,33,Q  C1,19,RW,
7,3,31.00000,300,HVL,R2,17/02/2019,17.373,16.28,4.39,MUMMA'S BEAR (17.07),3.985,2,M,35.4,X67,
R,,,400,WGL,R4,21/02/2019,,22.711,-,RACEY ROSE (23.09),,,,0,T3-6,
3,8,31.10000,300,HVL,R9,22/02/2019,17.524,16.677,11.73,DIRTY MAX (16.70),4.047,5,M  C1,19,6G,
6,6,31.20000,300,HVL,R10,24/02/2019,17.3555,16.347,8.25,MUMMA'S BEAR (16.78),3.98,2,M  C4,24.4,6G,
4,3,31.20000,311,CRN,R12,26/02/2019,18.3725,17.631,6.75,ISHMY BARRY (17.90),9.87,34,Q,87.4,RWH,
4,1,31.30000,350,HVL,R3,17/03/2019,19.883,19.41,2.80,SUPERIOR PAL (19.69),6.6,1,M,16,X67,
5,2,32.00000,400,WGL,R11,21/03/2019,23.29,22.688,8.60,SATEESHA (22.69),8.4225,23,M  C1,18.1,6APM,
6,8,31.60000,400,WGL,R9,23/03/2019,23.415,22.758,5.96,SUPERSTAR JESSIE (23.00),8.525,44,M  C4,9.9,RWAPM,
7,7,31.30000,311,CRN,R10,25/03/2019,18.998,18.18,11.69,HOPEFUL (18.18),10.25,65,M  C4,16.9,6APM,
4,8,31.40000,440,SLE,R2,31/03/2019,25.725,24.776,8.44,FIERCE AN' FANCY (25.13),5.34,123,M  C2,38.7,X67H,
3,6,31.70000,400,WGL,R10,04/04/2019,23.212,22.872,4.86,FAB CREATES (22.87),8.58,22,Q  C4,19.7,6APM,
7,2,31.50000,300,HVL,R1,07/04/2019,17.602,16.388,8.84,WHERE'S SUCCESS (16.98),4.13225,7,M  C1,11.9,X67,
R,,,350,HVL,R1,15/04/2019,,19.124,-,NANGAR RIPPA (19.31),,,,0,X67,
3,4,31.40000,400,WGL,R9,25/04/2019,23.266,22.767,1.94,BLONDE BELLA (23.13),8.43,22,M,2.7,6APM,
7,4,31.40000,515,SAP,R2,28/04/2019,30.848,29.238,9.61,COSMIC OLLIE (30.18),5.21,1235,Q  C7,21.1,RWH,
8,7,31.20000,515,SAP,R2,02/05/2019,30.855,29.486,15.16,JALLA JET (29.79),5.16,2236,M  C5,58.4,RW,
5,8,31.50000,300,HVL,R1,05/05/2019,17.268,16.653,6.10,QUIET PLEASE (16.84),4.007,5,M,15.8,X67,
5,4,31.10000,300,HVL,R2,12/05/2019,17.3,16.668,9.03,GUNAI GYPSY (16.67),4.0245,5,M  C6,17.7,X67,
3,2,31.20000,311,CRN,R3,18/05/2019,18.067,17.535,2.57,INTER MIMI (17.89),9.78175,33,M,20.4,X67,
1,4,32.00000,400,WGL,R9,23/05/2019,23.17,22.882,2.46,DR. MIANDA (23.34),8.4,11,M  C1  SW,2.7,T3-6,
A,2,,350,HVL,R3,26/05/2019,,,-,,,,,21,X67,
8,3,31.50000,300,HVL,R11,02/06/2019,17.367,16.657,6.59,SUPERIOR PAL (16.91),3.988,4,S,56.2,5,
5,2,31.00000,400,WGL,R10,06/06/2019,23.484,22.618,2.96,ALL YOU GOT (23.28),8.38175,22,M  C6,4.9,T3-5,
5,3,31.50000,350,HVL,R5,10/06/2019,19.822,18.939,7.06,BACK YA SELF (19.33),6.71175,4,S,44.4,RWH,
6,4,31.70000,300,HVL,R11,17/06/2019,17.143,16.725,2.79,TERRAH ROUND (16.95),3.997,5,M  C4,14.7,5,
4,5,31.60000,300,HVL,R9,21/06/2019,17.145,16.869,2.40,ANGEL CLOUD (16.98),,,M  C1,26.5,APM,
7,2,31.70000,300,HVL,R10,23/06/2019,17.396,16.652,10.63,DIRTY MAX (16.65),,,M  C1,21,5,
6,7,31.30000,311,CRN,R2,26/06/2019,18.494,17.729,7.21,ZIPPING NAVY (17.99),10.0675,65,S  C1,14.2,RW,
R,,,300,HVL,R3,01/07/2019,,16.642,-,INTER PHILLIP (16.90),,,,0,5,
6,8,31.20000,400,WGL,R12,04/07/2019,23.812,22.831,5.94,GO ZIPPY GO (23.40),8.66,22,M  C1,13.2,T3-5,
8,2,30.90000,300,HVL,R11,07/07/2019,17.688,16.856,11.20,SPRITELY TOO (16.90),4.0065,5,M  C8,72.5,5,
A,2,30.30000,311,CRN,R12,10/07/2019,,17.772,-,,,,M,21,5,
6,7,30.40000,300,HVL,R4,15/07/2019,17.56,16.579,14.01,STARTRON (16.58),4.07,3,M,34.5,5H,
R,,,400,WGL,R11,18/07/2019,,22.744,-,BRING THE SPRING (23.12),,,,0,T3-5,
7,3,30.40000,400,WGL,R3,25/07/2019,24.023,23.069,10.51,SPEEDY READIE (23.29),8.47,13,Q  C1  V0,7.3,T3-RW,
R,,,350,HVL,R5,28/07/2019,,18.962,-,ZIPPING BENNY (19.60),,,,0,5,
7,7,30.90000,400,WGL,R11,01/08/2019,23.538,23.01,3.64,HOUSE OF LUCK (23.28),8.37,11,Q,13.7,T3-5,
5,2,30.70000,311,CRN,R7,05/08/2019,18.668,17.893,6.76,OUR BRAVO ROSE (18.20),10.1745,54,S  C4,15.6,APM,
7,6,30.80000,400,WGL,R11,08/08/2019,23.526,22.892,4.09,PILOT PETE (23.24),8.43,11,M  C4,23.8,T3-5,
7,6,30.80000,300,HVL,R11,12/08/2019,17.523,16.646,4.84,RENEGADE (17.18),3.96,1,M  C2,16,5,
F,6,30.40000,400,WGL,R12,15/08/2019,,22.792,-,NINETYMILE LENNY (23.05),8.71525,6,M  C11  V0,23.4,T3-5,
5,8,29.70000,311,CRN,R10,19/08/2019,18.719,18.133,6.56,ONE MORE LIGHT (18.26),10.016,44,M,17.2,T3-5,
R,,,311,CRN,R11,24/08/2019,,17.908,-,JOE'S DOLLY (18.00),,,,0,5,
4,2,29.90000,300,HVL,R12,26/08/2019,17.208,16.564,1.86,INTER HELEN (17.08),3.89,1,M  C4,21.5,5,
5,8,29.60000,300,HVL,R11,30/08/2019,17.515,16.845,4.94,UNDETECTABLE (17.17),3.9775,2,M  C1,33.4,T3-5,
