Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
4,7,29.40000,425,BEN,R1,30/12/2018,24.857,23.895,7.66,WORK ZONE (24.32),6.76,334,M  W  C1,10.2,M,
3,4,29.30000,425,BEN,R1,05/01/2019,24.645,23.931,10.20,FERNANDO'S RIOT (23.93),6.70525,422,M  C1,37,M,
2,2,29.20000,410,HOR,R1,09/01/2019,23.746,23.608,1.97,MOONIE CYCLONE (23.61),10.25,12,Q  W,37.9,M,
3,7,29.50000,410,HOR,R1,29/01/2019,24.297,23.248,10.80,NEIL'S GIRL (23.54),10.7725,33,M  C5,4.4,M,
5,3,29.80000,410,HOR,R1,12/02/2019,24.656,23.266,8.60,HONEY ECLIPSE (24.05),10.605,34,M  W  C2,3.3,M,
1,2,29.40000,410,HOR,R1,26/02/2019,24.075,23.216,1.89,CRYMELON YOU CRO (24.21),10.65,11,M  C1  SW,1.3,M,
6,2,29.10000,410,HOR,R2,12/03/2019,24.361,23.224,13.14,BARINYA (23.44),10.97,54,M  C5,25.7,X67,
1,4,29.10000,410,HOR,R2,19/03/2019,24.1,23.273,0.17,VALSTREPO (24.11),10.7,11,M  W  C1  V0  SW,2.6,RW,
S,,,425,BEN,R11,22/05/2019,,23.893,-,LUCA'S ENTITY (24.15),,,,0,6APM,
6,4,30.30000,450,SHP,R5,03/06/2019,26.291,25.445,6.31,SACRE BLEU (25.85),6.8075,334,M  C2,3.9,T3-6,
5,6,30.80000,425,BEN,R9,12/06/2019,24.779,23.891,12.21,IMMINENT REALITY (23.92),6.9845,885,M  W  C2,15.4,6APM,
3,7,30.40000,390,BAL,R10,17/06/2019,22.784,22.363,1.64,PRIMO BESO (22.67),8.802,54,M  W  C4,3.5,6APM,
7,4,29.90000,425,BEN,R1,21/06/2019,24.83,23.784,8.71,THERE'S A CATCH (24.22),6.887,767,M  C2,41.2,X67,
1,5,29.40000,400,MTG,R1,27/06/2019,23.35,23.19,0.75,BANJO FOZZ (23.40),11.14,0,SAMP,2.7,6,
1,8,28.90000,400,MTG,R4,04/07/2019,23.49,23.16,5.75,JUST OVER (23.89),11.2,,,1.45,6,
1,2,28.60000,410,HOR,R1,09/07/2019,23.867,23.383,1.86,SAVANNAH ICON (24.00),10.61,11,S,11.9,5NP,
6,6,28.60000,390,BAL,R11,17/07/2019,22.969,22.317,9.31,SUPER PANDA (22.32),8.92625,66,S,23.9,5,
S,,,425,BEN,R12,03/08/2019,,23.906,-,CHEEKY CHIMP (24.00),,,,0,5,
S,,,410,HOR,R10,13/08/2019,,23.149,-,ATLAS ANONYMOUS (23.34),,,,0,5,
-,1,,300,MBS,R6,18/12/2019,,,-,,,,,,5,
