Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
7,3,27.90000,460,GEL,R2,09/08/2019,27.004,25.867,11.57,ANGIE LING (26.19),7.045,777,S  V0,11.3,M,
3,7,28.10000,460,WGL,R1,13/08/2019,26.889,26.173,6.04,THUNDER THRASH (26.47),6.785,233,M,17.9,M,
7,2,27.90000,460,GEL,R1,16/08/2019,27.005,25.818,11.36,MADAM ROSMERTA (26.21),7.1675,777,M  C5,48.1,M,
1,7,26.90000,300,HVL,R2,30/08/2019,17.203,16.845,2.70,THUG ROSE (17.39),4.025,2,M  SW,5.1,T3-M,
1,8,26.80000,350,HVL,R3,06/09/2019,19.76,19.507,1.61,BRUNO HE MIKADO (19.87),6.75875,3,M,3,T3-7,
6,2,26.80000,460,WGL,R2,15/09/2019,26.822,25.723,8.93,MATILDA HOOK (26.20),6.622,376,M  C4,17.2,X67,
2,7,27.00000,350,HVL,R5,27/09/2019,19.715,19.342,0.01,MY DIAMOND GIRL (19.71),6.761,3,M  C1,2.2,T3-RW,
1,4,27.00000,350,HVL,R5,04/10/2019,19.544,19.461,4.37,BLUE CIGAR (19.85),6.6,1,M,2,T3-RW,
7,1,26.90000,450,SHP,R8,12/10/2019,26.208,25.284,9.90,SPRITE HALO (25.52),6.80925,577,S,7.2,5,
6,5,27.30000,350,HVL,R5,27/10/2019,19.824,19.305,2.93,CHALLIS SPRITE (19.62),6.701,4,M  C5,14.3,5,
3,7,27.60000,350,HVL,R7,04/11/2019,19.689,19.225,0.71,LIGHTNING PARADE (19.64),6.6825,3,M,5.6,5,
2,3,27.50000,350,HVL,R9,10/11/2019,19.653,18.89,1.39,BUCK THE JOCKEY (19.56),6.74525,7,M,12.6,5,
1,1,27.40000,350,HVL,R12,17/11/2019,19.612,19.173,1.59,SWIFT ELLIE (19.72),6.6,1,S,5.3,5,
7,4,26.90000,450,SHP,R8,23/11/2019,25.842,25.283,6.87,KRAKEN CHAMP (25.36),6.77475,775,M  C1,13.3,X45,
6,3,27.50000,300,HVL,R11,15/12/2019,16.915,16.34,2.26,NO TALKING (16.76),4.075,7,M  C2,7.7,5,
