Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
4,4,28.30000,515,SAP,R2,12/05/2019,30.254,29.598,9.37,IT'S A RIOT (29.60),5.175,3554,M  C1,13.9,MH,
5,8,28.20000,515,SAP,R4,19/05/2019,30.353,29.53,9.94,MEPUNGA DANIEL (29.66),5.18,3465,M  C4,24.3,MSF,
R,,,515,SAN,R2,24/05/2019,,29.264,-,MEPUNGA DANIEL (29.50),,,,0,MF,
6,5,28.00000,450,BAL,R4,29/05/2019,26.56,25.164,10.34,DURANT (25.84),6.72,135,M  C12,6.5,MH,
2,3,27.70000,440,SLE,R1,14/06/2019,25.303,24.793,0.36,DOUBLE SUPREME (25.28),5.27,111,M  C1,1.5,M,
1,7,27.70000,390,SHP,R1,22/06/2019,22.72,22.123,0.64,TREASURE'S LAD (22.77),8.797,33,M  C1  SW,3.4,M,
6,7,28.20000,460,GEL,R4,28/06/2019,26.313,25.421,12.74,MEPUNGA CRUZER (25.42),6.61675,456,M  C4,29.8,X67,
4,4,28.20000,400,GEL,R4,05/07/2019,23.401,22.387,3.86,ROSIE YAALA (23.13),8.8745,55,M  C5,2.3,RW,
1,8,27.90000,390,SHP,R2,11/07/2019,22.404,22.065,0.39,STRIKE (22.43),8.51,12,M,3.6,RW,
3,7,27.90000,400,WGL,R9,16/07/2019,23.013,22.686,1.24,JERUSALEM CREEK (22.93),8.3445,33,M,6.1,RW,
2,3,28.00000,440,SLE,R3,21/07/2019,25.215,24.758,1.44,OLD TOWN ROAD (25.11),5.37,122,M  C5,11.9,X67,
1,5,27.90000,400,GEL,R9,26/07/2019,22.615,22.385,1.84,MAJOR PURSUIT (22.74),8.39,11,M,3.6,X67,
3,5,27.60000,450,SHP,R5,01/08/2019,25.668,25.289,3.23,MOGO JET (25.44),6.64425,434,Q  SW,30.2,RW,
5,4,27.70000,515,SAP,R8,18/08/2019,30.768,29.087,10.91,KINLOCH MOSS (30.00),5.2775,5555,M  C5,10,X45,
4,8,27.50000,460,GEL,R4,23/08/2019,26.108,25.685,5.36,MEPUNGA DOYLE (25.73),6.58,122,M,6.4,RW,
5,5,27.60000,460,WGL,R5,30/08/2019,26.598,25.92,6.43,ZEMIRA MIKADO (26.15),6.661,433,M  C1,8.3,RW,
F,5,27.80000,440,SLE,R6,05/09/2019,,24.987,-,SHELBOURNE STAR (24.99),,,M  C4  V10,16.8,X45,
5,3,28.10000,400,WGL,R4,15/09/2019,23.379,22.405,13.91,EYE GOT IT (22.41),8.6145,87,M  C5,24.2,5H,
5,4,28.70000,515,SAP,R6,29/09/2019,30.325,29.503,7.57,HIGH KINGS (29.80),5.21925,6455,M  C2,48.8,5,
6,7,28.90000,520,CRN,R8,09/10/2019,32.087,30.628,18.43,DEWANA CLASSIC (30.80),5.38,1115,M  C11,31.6,S,
4,4,29.20000,460,WGL,R6,18/10/2019,26.558,26.001,6.74,HARVEY WARBANGER (26.09),6.5,145,M  C1,5.3,T3-5,
3,6,29.30000,450,SHP,R7,26/10/2019,25.575,25.334,2.31,ASTON ANISTON (25.41),6.61,112,M,6.7,5,
1,4,29.50000,425,BEN,R12,09/11/2019,24.167,24.116,3.97,NITRO NICOLE (24.45),6.6,111,M  C1,2.2,5,
4,1,29.50000,440,SLE,R12,15/11/2019,25.457,24.88,3.03,MADALIA MAGGIE (25.25),5.33,122,M  C1,2.8,RW,
3=,1,29.10000,350,HVL,R3,01/12/2019,19.656,19.21,3.44,WAR CREEK (19.42),6.6945,3,M,8.7,5H,
R,,,450,BAL,R4,07/12/2019,,24.905,-,SLINGSHOT PRINCE (25.22),,,,0,X45,
1,3,29.00000,440,SLE,R12,15/12/2019,24.984,24.67,7.09,SPOLLY JAMES (25.48),5.26,111,M,3.7,5,
