Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
R,,,425,BEN,R1,21/12/2018,,24.016,-,OUTRAGE (24.04),,,,0,M,
7,6,30.10000,450,WBL,R2,27/12/2018,26.556,25.032,13.83,MIGHTY MAX GONE (25.59),6.8245,358,M  C4,4.2,MH,
2,2,30.40000,425,BEN,R1,30/12/2018,24.459,23.895,1.97,WORK ZONE (24.32),6.725,222,M  C1,6.6,M,
S,,,460,GEL,R2,04/01/2019,,25.859,-,SHE WILL BLOOM (26.05),,,,0,MH,
1,7,30.10000,450,BAL,R3,07/01/2019,25.929,25.559,1.69,BAROOGA MAC (26.05),6.737,211,M  SW,1.7,M,
3,2,30.70000,425,BEN,R2,11/01/2019,24.555,23.613,3.19,OUTRAGE (24.33),6.686,355,M  C4,6.5,7,
S,,,390,BAL,R9,16/01/2019,,22.044,-,BLOCKETTE (22.28),,,,0,X67,
1,1,31.30000,390,SHP,R9,20/01/2019,22.449,22.176,0.86,BIG BARRA (22.51),8.7025,22,M,2.1,7APM,
7,5,30.50000,545,BAL,R5,30/01/2019,32.056,31.293,10.90,SPLINTER (31.29),7.0425,6767,M  C6  V0,6.1,RW,
4,7,30.70000,485,HOR,R4,05/02/2019,27.876,27.041,4.16,SUPER BLU (27.59),6.655,234,M,10.8,X67,
3,7,30.70000,500,BEN,R5,15/02/2019,28.594,28.059,0.91,NICMAC PADDYWACK (28.53),6.735,221,M  C1,6.5,RW,
5,3,30.20000,450,BAL,R4,20/02/2019,25.836,24.976,4.59,DYNA SAURUS (25.52),6.667,356,M  C12,9,X67,
3,1,30.70000,410,HOR,R9,26/02/2019,23.615,23.216,5.17,WALLY MILNE (23.25),10.5025,44,M  C1,9,RW,
8,2,31.20000,525,MEP,R11,13/03/2019,31.076,29.93,15.29,FANCY FRANCENE (30.01),5.28,5888,M  C7,19.4,X67,
1,6,31.20000,500,BEN,R9,20/03/2019,28.34,28.045,9.66,CAWBOURNE MAV (29.02),6.68,111,Q  C1  SW,1.8,6APM,
2,7,30.80000,600,MEP,R4,27/03/2019,34.884,34.686,1.41,MIDNIGHT TITAN (34.79),9.12,1122,M  C4,4.9,RWH,
4,8,30.70000,600,MEA,R3,06/04/2019,34.978,34.358,3.54,MIDNIGHT TITAN (34.73),9.2125,3333,M  C1,10.9,RWF,
2,7,31.00000,660,BEN,R6,12/04/2019,38.496,37.971,4.36,NICMAC PADDYWACK (38.19),15.26,232,M  C1,6.1,RW,
3,6,31.00000,600,MEA,R10,20/04/2019,35.065,34.52,2.14,CANYA JAKE (34.92),9.09,1111,M  C5,5.2,5,
5,8,31.00000,600,MEP,R3,01/05/2019,35.232,34.516,10.23,MINTER BEE CASH (34.52),9.2525,3555,M  C5,4,5H,
7,6,31.00000,600,MEA,R7,04/05/2019,35.648,34.548,15.71,SISCO RIDE (34.55),9.45525,7778,M  C16  SW,35.5,X45,
3,6,31.30000,600,MEA,R3,11/05/2019,34.65,34.34,1.67,WHITEHART MAGIC (34.53),9.075,2223,M,24.6,5F,
7,4,31.40000,600,MEA,R4,18/05/2019,35.153,34.5,6.74,LIVING DAYLIGHTS (34.68),9.4495,6777,S  C6,10.5,5H,
2,2,31.40000,595,SAP,R4,26/05/2019,34.551,34.079,0.16,SUNITA LASS (34.54),9.2625,2222,M  C3,5.5,RWH,
3,2,31.40000,595,SAN,R3,30/05/2019,34.68,34.144,4.60,WESTERN ENVOY (34.36),9.505,4444,M  C1,13.3,RWF,
7,1,31.60000,600,MEA,R3,08/06/2019,35.134,34.405,5.19,VANDA MICK (34.77),9.2445,6777,M  C13,3.4,5,
3,1,31.60000,699,CRN,R7,12/06/2019,42.841,42.506,4.79,LIGHTWOOD LASS (42.51),8.0275,4333,M  C9,2.7,RW,
S,,,660,BEN,R5,21/06/2019,,38.137,-,ANGRY TRIP (38.14),,,,0,RW,
2,7,31.70000,725,MEP,R9,26/06/2019,43.219,43.075,2.06,WEETBIX JESTER (43.08),4.95,1222,Q  C8,2.3,RW,
2,4,31.50000,600,MEA,R3,06/07/2019,34.823,34.705,1.19,STEINBRENNER (34.74),9.243,6333,M  C4,16.1,5,
5,5,31.50000,725,MEP,R6,10/07/2019,43.83,43.031,11.41,ANGRY TRIP (43.03),4.97175,2488,M  C16  V21,2.9,5,
7,6,31.20000,460,GEL,R5,30/08/2019,26.414,25.614,5.53,ALAMO JOE (26.03),6.715,557,M  C4  SW,6.2,5,
S,,,699,CRN,R5,04/09/2019,,41.796,-,SPEEDY EVIE (41.80),,,,0,RW,
4,2,31.60000,600,MEP,R3,18/09/2019,34.845,34.256,8.41,TAUWITCHERE (34.26),9.075,2344,M  C1,18.2,5H,
4,4,31.60000,595,SAP,R9,22/09/2019,34.658,33.765,12.76,TRUE DETECTIVE (33.77),9.547,5555,M  C1,12.6,X45,
S,,,715,SAN,R6,26/09/2019,,41.911,-,BRONELLY JACOB (41.91),,,,0,X45,
1,7,31.60000,485,HOR,R6,03/11/2019,27.781,27.394,1.14,KADALEX KID (27.86),6.66,121,M  C1,6.3,5,
2,1,31.60000,595,SAN,R2,07/11/2019,34.768,34.387,0.63,RAGNAR BALE (34.72),9.34,1122,M  C6,9,RW,
3,1,31.90000,600,MEP,R11,13/11/2019,34.955,34.529,2.11,BLUE MASCARA (34.81),9.12,1112,M,6.1,RWH,
2,8,32.00000,600,MEA,R2,23/11/2019,35.059,34.28,11.13,WEBLEC EAGLE (34.28),9.23,4222,M,27.1,RWF,
2,6,31.90000,515,SAN,R12,29/11/2019,30.735,29.358,1.53,CHILLIN (30.63),5.31625,5445,M  C3,4.3,S,
4,7,32.00000,699,CRN,R5,11/12/2019,42.584,41.694,12.71,BANGA (41.69),7.33,1134,M  C9,6.7,RW,
3,6,32.20000,715,SAP,R6,15/12/2019,42.483,42.069,5.91,BANGA (42.07),6.25,2223,M  C1,6.8,5,
