Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
2,8,33.20000,311,CRN,R1,04/02/2019,19.103,17.829,0.56,CATCHA NUGGET (19.06),10.452,52,S  C4,1.2,M,
2,2,32.50000,300,HVL,R1,10/02/2019,17.276,16.633,0.40,IMPERIAL JACK (17.25),4.162,4,S,3.9,M,
3,5,32.60000,311,CRN,R1,15/02/2019,18.363,17.567,2.77,MISCHIEF REIGNS (18.17),9.9675,33,S,5.6,M,
5,1,32.90000,350,HVL,R3,22/02/2019,20.046,19.516,2.79,DIRTY BOSTON (19.85),6.78425,3,S  C1,2.6,M,
1,7,32.90000,311,CRN,R1,26/02/2019,18.154,17.631,0.34,BAKALI JET (18.18),9.93,11,S,3.4,M,
1,3,32.80000,350,HVL,R5,08/03/2019,19.463,19.199,0.09,WOODY'S MY NAME (19.47),6.7335,4,S  C5  SW,5.8,RWAPM,
5,8,32.70000,400,WGL,R4,12/03/2019,23.382,22.664,3.70,LOCKED IN (23.12),8.87,33,S  C8,7.6,X67H,
1,3,32.70000,350,HVL,R3,17/03/2019,19.687,19.41,1.44,HEIDI INTENTION (19.79),6.77675,6,S,2.3,X67,
4,4,32.30000,400,WGL,R11,26/03/2019,23.04,22.354,3.50,WHAT'S UP SKIP (22.80),8.59,44,S  C1,18.2,5,
5,7,32.20000,300,HVL,R10,31/03/2019,17.019,16.6,5.99,TROPHY TROPHY (16.60),4.0875,5,M  C5,11.8,RWH,
7,3,31.70000,400,GEL,R10,05/04/2019,23.392,22.414,13.23,SPEEDY AMIRA (22.47),9.1395,77,S  C1,33.4,RWH,
8,7,31.30000,350,HVL,R6,15/04/2019,19.814,19.124,7.67,UNEXPLAINABLE (19.28),6.88175,8,M  R,11.5,5,
1,3,31.90000,300,HVL,R2,29/04/2019,17.054,16.691,1.37,CHASE 'EM SPOLLY (17.15),4.15175,6,M  C2  SW,1.8,RWH,
7,5,32.20000,300,HVL,R3,05/05/2019,17.149,16.653,7.09,PICTOR LUCY (16.65),4.1175,6,S  C1,18.2,RWF,
6,6,31.80000,350,HVL,R8,13/05/2019,19.727,19.278,6.41,QUIET PLEASE (19.28),6.85425,8,S,24.9,5,
1=,6,32.20000,300,HVL,R11,02/06/2019,16.906,16.657,0.36,KIREINA (16.91),4.079,6,S  C8,29.9,5,
2,1,32.80000,350,HVL,R7,10/06/2019,19.578,18.939,9.13,CHARMED AN TAKEN (18.94),6.7445,6,S,12.1,RWH,
7,3,33.00000,350,HVL,R5,16/06/2019,19.74,19.082,6.74,TIGGA TOY (19.27),6.812,7,S,28.3,RWF,
7,1,33.10000,350,HVL,R6,23/06/2019,19.812,19.4,4.86,SHIRDALE TOM (19.47),,,S  C4,15.3,5,
1,6,32.50000,311,CRN,R3,26/06/2019,18.367,17.729,0.59,BIGTIME BRUCE (18.41),10.0375,22,S,4.5,5NP,
S,,,460,GEL,R8,02/07/2019,,25.76,-,GREAT SUCCESS (25.96),,,,0,T3-5,
3,6,33.30000,400,GEL,R11,16/07/2019,23.108,22.866,1.03,TIGGY BUZZARD (23.04),8.746,43,S  C2,4,T3-5,
3,5,33.80000,400,GEL,R4,23/07/2019,23.135,22.596,1.53,RYBEN JACK (23.03),8.68375,66,S  C4,12.6,T3-5,
5,6,34.10000,400,GEL,R9,06/08/2019,23.195,22.662,6.34,RYBEN JACK (22.75),8.85675,76,S  C5,4.9,T3-5,
S,,,350,HVL,R8,12/08/2019,,19.572,-,NATURAL CRUISER (19.57),,,,0,X45,
6,7,33.40000,350,HVL,R6,30/08/2019,20.011,19.442,5.86,ALFIE MIKADO (19.60),6.8715,7,S,5.4,T3-5,
6,8,33.20000,311,CRN,R10,02/09/2019,18.575,17.886,7.23,SUPERSTAR JESSIE (18.07),10.1125,78,S  W  C8,3,T3-5,
5,4,33.20000,350,HVL,R6,06/09/2019,19.887,19.507,2.14,ALFIE MIKADO (19.74),6.807,7,S  C1,5.4,T3-5,
2,1,33.10000,311,CRN,R9,09/09/2019,18.184,17.936,3.54,BLOKE'S ADVICE (17.94),10.06925,52,M,3.8,T3-5,
8,8,33.20000,350,HVL,R8,13/09/2019,20.128,19.647,6.87,TIKI MONTEYA (19.65),6.83,7,M  C1,9.8,T3-5,
A,8,33.20000,350,HVL,R6,20/09/2019,,,-,,,,M,2.2,T3-5,
5,1,33.20000,350,HVL,R8,27/09/2019,19.754,19.342,5.89,LIGHTS OF TANJIL (19.34),6.7745,6,S,10.6,T3-5,
S,,,400,WGL,R10,03/10/2019,,22.508,-,ONE MORE LIGHT (22.81),,,,0,T3-5,
5,6,33.40000,311,CRN,R7,14/10/2019,18.675,17.936,2.29,TERRAH ROUND (18.52),10.1545,45,S  C2,4.7,T3-5,
