Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
3,4,26.30000,300,HVL,R1,21/10/2018,17.087,16.649,1.11,YARITZA ALLEN (17.01),3.9875,2,M  C4,2.6,MH,
2,4,26.30000,350,HVL,R3,26/10/2018,19.763,19.378,1.16,BRITTANY'S ANGEL (19.68),6.76925,4,M,1.6,M,
7,6,26.30000,300,HVL,R1,28/10/2018,17.776,16.569,14.07,IDES OF JEBRYNAH (16.79),4.11175,5,M  C7,10,MF,
1,7,26.40000,350,HVL,R1,02/11/2018,19.952,19.169,2.31,BRING THE SPRING (20.11),6.7525,2,M  C2  SW,1.4,M,
3,1,26.50000,400,WGL,R9,08/11/2018,23.289,22.76,1.43,ZIPPING LUCKY (23.19),8.6465,64,M,3.6,T3-7,
6,7,26.30000,410,HOR,R2,13/11/2018,24.033,23.317,6.29,AVATAR MAXIMUS (23.59),10.845,66,M  C1,11.3,7,
7,8,26.70000,410,HOR,R3,20/11/2018,24.363,23.181,7.89,CRYMELON ANNIE (23.81),10.676,47,S,13.5,7,
S,,,410,HOR,R2,27/11/2018,,23.42,-,MY NAME'S BARRY (23.55),,,,0,7,
4,3,27.00000,300,HVL,R3,05/01/2019,17.406,16.83,4.59,MARETH (17.09),4.105,4,M  W  C2,3.9,7,
4,7,27.30000,350,HVL,R4,11/01/2019,20.034,19.352,7.53,TOONANG (19.51),6.775,2,M,8.2,7,
S,,,350,HVL,R5,18/01/2019,,19.512,-,TAMPICO (19.92),,,,0,X67,
S,,,410,HOR,R2,19/03/2019,,23.273,-,SOMEONE BLUE (24.10),,,,0,RW,
5,2,26.30000,410,HOR,R9,26/03/2019,23.855,23.236,3.87,MANILA BEEF (23.58),10.5175,33,M  C5,16.8,RW,
R,,,350,HVL,R5,29/03/2019,,19.351,-,ASTON XANADU (19.55),,,,0,7APM,
4,8,26.30000,410,HOR,R3,02/04/2019,23.732,23.276,4.94,CHLOE LOUISE (23.39),10.675,44,M  C4,16.9,7,
7,3,26.00000,410,HOR,R3,06/04/2019,24.087,23.295,10.50,KNOCKOUT FANTASY (23.35),10.9775,66,M  C1,42.9,X67H,
S,,,410,HOR,R3,09/04/2019,,23.499,-,ASTON MIDORI (23.76),,,,0,X67,
1,4,26.30000,300,HVL,R3,03/05/2019,16.683,16.683,3.83,TEX BURGER (16.95),3.85,1,M  SW,2.4,7APM,
